gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.303 0.241 0.268 0.372 0.336 0.339 0.307 0.332 0.333 0.281],[3.09 3.25 2.52 3.54 3.73 3.36 3.21 3.42 3.57 3.32],[2.  2.  1.5 2.  2.  2.  2.  2.  2.  2. ],"[0.959326   0.96490282 0.68468877 1.31138606 1.36245709 1.21373637
 1.10363032 1.24105733 1.27476594 1.05503132]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.6761125  0.71618517 0.41887273 0.95357356 1.02177838 0.88231791
 0.81966975 0.91027547 0.94760774 0.76116475]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05060559 0.04996858 0.04974088 0.05007941 0.05051092 0.04997267
 0.04925407 0.04992253 0.04990771 0.05111925]"
1.5,0.1,[0.569 0.531 0.558 0.521 0.519 0.646 0.438 0.584 0.541 0.64 ],[3.39 3.19 2.98 2.85 2.63 3.39 2.63 3.67 2.92 3.66],[2. 1. 2. 2. 1. 2. 1. 2. 2. 2.],"[1.5126064  1.32510283 1.24521386 1.0739298  1.05047225 1.56600263
 0.98471207 1.68766722 1.2207139  1.64339663]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.94193746 0.81383391 0.6924215  0.58949133 0.5234117  0.94646284
 0.51878678 1.05943602 0.6719755  0.99979739]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09756534 0.09947051 0.09872816 0.09722222 0.10058002 0.10103081
 0.10156645 0.09991609 0.099111   0.09979015]"
1.5,0.15000000000000002,[0.69  0.728 0.597 0.818 0.899 0.63  0.733 0.692 0.711 0.753],[2.89 2.96 2.75 3.26 3.53 2.5  2.89 3.13 2.8  2.83],[2.  2.  2.  2.  2.  1.  1.5 2.  1.  1. ],"[1.3259116  1.45281497 1.1627716  1.66084382 1.89396769 1.09460804
 1.41139237 1.47614353 1.38502787 1.432502  ]",[0. 1. 0. 1. 1. 0. 1. 0. 1. 0.],"[0.64945896 0.69818179 0.54140441 0.86660249 0.97157572 0.52182484
 0.68509842 0.76015721 0.6446641  0.6834218 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15019273 0.14822674 0.14594962 0.14942739 0.1501402  0.15070022
 0.14746358 0.14864735 0.14919159 0.15118359]"
1.5,0.2,[0.897 0.985 0.931 0.95  0.9   1.022 1.137 0.879 0.787 1.015],[2.9  3.08 3.18 3.01 3.07 3.   3.42 2.89 2.71 3.18],[2. 2. 2. 1. 2. 1. 2. 1. 1. 1.],"[1.55844448 1.69009554 1.68366108 1.64605143 1.60548323 1.75418321
 1.97027865 1.5853759  1.41398861 1.86568567]",[1.  1.  1.  1.  1.  1.  1.  0.5 1.  1. ],"[0.66905788 0.72689974 0.72363483 0.71236491 0.69645735 0.73248338
 0.86505099 0.69581474 0.60114682 0.81076929]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1993119  0.20058036 0.19932499 0.19874965 0.19833245 0.20018152
 0.19967177 0.19698011 0.19826996 0.19992144]"
1.5,0.25,[1.017 0.954 1.162 1.009 1.246 1.112 1.04  0.977 1.148 1.195],[2.67 2.7  3.   2.63 3.3  3.13 3.01 2.81 2.8  3.12],[1.  2.  2.  1.  2.  1.  2.  1.5 1.5 2. ],"[1.54210062 1.47893192 1.80546555 1.56573018 2.02014184 1.85994716
 1.67536458 1.61842789 1.75357583 1.86269367]",[1.   1.   1.   1.   1.25 1.   1.   1.   1.   1.  ],"[0.54834512 0.49456302 0.64172898 0.52585714 0.73873986 0.71746242
 0.6019753  0.60030778 0.59291238 0.69603901]",[0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.  ],"[0.25122828 0.25102989 0.24880421 0.24884793 0.24872932 0.24887597
 0.25126437 0.25115715 0.25069312 0.25182594]"
1.5,0.3,[1.372 1.028 1.198 1.325 1.385 1.344 1.257 1.247 1.316 1.111],[3.33 2.51 2.84 2.88 3.29 3.19 2.96 2.82 3.07 2.78],[2.  1.  1.  2.  2.  2.  2.  1.5 1.5 1.5],"[2.10693044 1.46352067 1.76359369 1.91226775 2.03840212 2.07216957
 1.91198505 1.75153971 1.94861156 1.64720485]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.73426076 0.45167252 0.555039   0.57229216 0.71671266 0.69552162
 0.60653339 0.55366373 0.66804759 0.52922694]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29943028 0.29803372 0.29824561 0.30274326 0.29462679 0.30114568
 0.30251879 0.30344424 0.30331209 0.30039158]"
1.5,0.35000000000000003,[1.107 1.332 1.444 1.555 1.796 1.44  1.188 1.18  1.118 1.468],[2.37 3.13 3.26 3.38 3.95 3.12 2.76 2.73 2.63 3.19],[1. 2. 2. 2. 2. 1. 2. 1. 1. 2.],"[1.49259337 2.00121349 2.18059384 2.31384497 2.77068396 2.1190012
 1.71998516 1.65103629 1.57477039 2.09495979]",[1.   1.   1.   1.25 1.25 1.   1.   1.   1.   1.  ],"[0.38863218 0.63506053 0.71300351 0.71779517 0.9323722  0.67554599
 0.49288799 0.50510611 0.45148914 0.63830207]",[0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.  ],"[0.35066131 0.347676   0.35039947 0.346553   0.35225219 0.35028648
 0.34421096 0.35195736 0.35336495 0.3504336 ]"
1.5,0.4,[1.638 1.538 1.706 1.722 1.387 1.591 1.375 1.352 1.201 1.477],[3.35 2.84 3.69 3.62 2.82 3.29 3.04 2.88 2.47 3.05],[2.  1.  2.  1.5 2.  1.  2.  1.  1.  2. ],"[2.32112927 1.99031122 2.54479584 2.580254   1.8294672  2.29410105
 1.97300414 1.98750739 1.59041644 2.05226314]",[1.    1.    1.25  1.    1.125 1.    1.    1.    1.    1.25 ],"[0.68582898 0.52637079 0.81565522 0.81819833 0.46287541 0.68595957
 0.57334228 0.53938789 0.38938372 0.57207026]",[0.   0.   0.25 0.   0.   0.   0.   0.   0.   0.  ],"[0.40111807 0.39858114 0.40047956 0.39898752 0.3995106  0.40051129
 0.40347814 0.39855072 0.40048029 0.40024451]"
1.5,0.45,[1.703 1.569 1.539 1.456 1.834 1.75  1.728 1.801 1.36  1.712],[3.61 3.18 3.09 2.89 3.58 3.47 3.37 3.47 2.99 3.39],[2. 2. 2. 2. 2. 2. 2. 2. 1. 2.],"[2.53168113 2.1487205  2.09300194 1.99842706 2.56618059 2.43970975
 2.38453445 2.47798922 1.99527957 2.3756692 ]",[1.25 1.   1.   1.   1.25 1.   1.25 1.   1.   1.25],"[0.7586489  0.60817606 0.55643944 0.52075128 0.75413652 0.71684354
 0.68559524 0.72678805 0.58819949 0.69435573]",[0.25 0.   0.   0.   0.   0.   0.25 0.   0.   0.  ],"[0.44916372 0.44897705 0.45415049 0.45442359 0.4495713  0.44902793
 0.44733107 0.44996289 0.44897827 0.44966479]"
1.6,0.05,[0.324 0.292 0.31  0.259 0.235 0.253 0.248 0.281 0.305 0.221],[3.24 2.94 3.02 2.48 2.85 2.63 2.59 2.59 2.79 2.69],[2.  1.5 2.  1.  2.  1.  1.  2.  1.  2. ],"[1.138119   0.88312677 0.9980349  0.78178569 0.79471404 0.7408259
 0.68978951 0.75513203 0.87725215 0.73495019]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.79963389 0.60477167 0.67879174 0.52850627 0.5528195  0.47628244
 0.46010201 0.45374287 0.57563594 0.49459374]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04957944 0.05014422 0.04930274 0.04988024 0.05073242 0.04697271
 0.0476567  0.05062991 0.05144492 0.04831715]"
1.6,0.1,[0.356 0.464 0.545 0.601 0.462 0.391 0.657 0.34  0.598 0.41 ],[2.1  2.83 2.75 3.11 2.66 2.4  2.88 2.61 3.03 2.73],[1. 2. 1. 2. 1. 1. 1. 2. 2. 1.],"[0.68560182 1.08135289 1.12228282 1.37881652 1.05852697 0.75278969
 1.27920692 0.82713132 1.32753341 1.05902198]",[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"[0.32610963 0.62818699 0.58531505 0.79268127 0.5819071  0.35452797
 0.66075233 0.46906247 0.75153    0.61404151]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10443528 0.10005368 0.10434679 0.10073945 0.09902019 0.09262805
 0.10140899 0.10085894 0.09858497 0.09925558]"
