gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.237 0.245 0.319 0.277 0.398 0.232 0.215 0.236 0.325 0.285],[2.83 2.54 3.18 2.99 3.61 2.88 2.78 2.95 2.92 2.93],[2.  1.5 2.  2.  2.  1.  1.5 2.  2.  2. ],"[0.79417553 0.66343095 1.0296823  0.87312261 1.38354709 0.88634946
 0.68104078 0.8234355  0.89718314 0.76787418]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.56767651 0.41895829 0.67547332 0.5932398  1.00929905 0.63718625
 0.46758313 0.55943159 0.57507865 0.5235773 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04979573 0.04892498 0.05257732 0.04866931 0.05115747 0.0488356
 0.05133177 0.05160703 0.0486067  0.05093016]"
1.5,0.1,[0.475 0.524 0.583 0.626 0.627 0.494 0.568 0.522 0.566 0.588],[3.24 3.22 3.08 3.51 3.42 2.99 3.38 3.08 2.99 3.02],[1.5 1.5 2.  2.  2.  2.  2.  1.  2.  2. ],"[1.37128046 1.40415764 1.23770146 1.51869963 1.54887505 1.21823563
 1.43522374 1.26886133 1.21276093 1.33630771]",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],"[0.84339106 0.8639135  0.68411382 0.89578093 0.93061577 0.69655594
 0.87968786 0.7520083  0.67905487 0.75976536]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10050538 0.10008271 0.1005322  0.10002882 0.09901588 0.09583889
 0.10102729 0.0979739  0.101164   0.10039838]"
1.5,0.15000000000000002,[0.69  0.788 0.703 0.701 0.879 0.665 0.756 0.835 0.92  0.669],[2.79 2.99 2.85 2.87 3.42 2.63 2.95 3.18 3.13 2.63],[2.  2.  2.  2.  2.  1.5 2.  2.  2.  1.5],"[1.28710372 1.45720206 1.37418419 1.3695603  1.68759528 1.22908551
 1.38892057 1.51338163 1.696095   1.17227943]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.60762801 0.66233206 0.65581566 0.65912573 0.83011725 0.54316937
 0.64709684 0.72645047 0.7962073  0.51900306]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15040776 0.15310784 0.15051696 0.14531844 0.15263322 0.1501671
 0.1478445  0.15129343 0.14972095 0.14776852]"
1.5,0.2,[1.051 0.916 0.852 0.957 0.866 1.103 1.121 0.94  0.893 0.781],[3.06 2.78 2.71 2.97 2.67 3.11 3.32 2.78 3.01 2.81],[2.  1.5 2.  1.  1.  2.  2.  1.  2.  1. ],"[1.69846681 1.51344077 1.341648   1.68798441 1.44093255 1.79462927
 1.86924941 1.56204106 1.62772889 1.43524627]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],"[0.68651429 0.58683677 0.52028081 0.68696573 0.57145501 0.71821448
 0.80103347 0.61020635 0.68586121 0.61632537]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2000191  0.19889956 0.19931287 0.20191748 0.19918255 0.19885287
 0.20023085 0.20111614 0.19924514 0.20136231]"
1.5,0.25,[1.3   1.378 1.144 1.045 1.1   1.069 1.04  1.257 1.094 1.001],[3.69 3.7  2.91 2.82 2.93 2.64 2.89 3.5  3.02 2.78],[2.  2.  1.  2.  2.  1.  1.5 2.  2.  1. ],"[2.27797276 2.32771708 1.77207171 1.59531148 1.64339003 1.50325399
 1.67500914 2.1809665  1.75037756 1.59438154]",[1.   1.25 1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.95000401 0.92224711 0.65684343 0.56356587 0.57297499 0.49279989
 0.59815368 0.89093598 0.66025549 0.57408613]",[0.    0.125 0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.25166667 0.24869507 0.25080992 0.2493836  0.25172454 0.25132461
 0.25208768 0.24999423 0.2495316  0.24541618]"
1.5,0.3,[1.247 1.279 1.294 1.366 1.213 1.534 1.274 1.279 1.27  1.356],[2.94 3.05 3.15 3.29 3.2  3.44 3.05 2.9  2.92 3.08],[1.  1.  1.5 2.  2.  2.  2.  2.  2.  2. ],"[1.86800297 1.9580991  1.99435452 2.08316502 1.97790593 2.25576394
 1.94205694 1.85934112 1.79437105 1.97901477]",[1.    1.    1.    1.    1.    1.125 1.    1.    1.    1.   ],"[0.61097904 0.68861729 0.68852384 0.75918431 0.71514836 0.77644021
 0.66322576 0.58452423 0.57116792 0.66341175]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29644547 0.29939074 0.29922257 0.29993703 0.29912182 0.30298741
 0.30103643 0.30524862 0.29796958 0.29886814]"
1.5,0.35000000000000003,[1.563 1.131 1.274 1.19  1.601 1.33  1.239 1.621 1.402 1.319],[3.14 2.72 2.88 2.67 3.25 3.14 2.78 3.41 3.27 2.71],[1.  1.  1.  1.  2.  2.  1.  2.  2.  1.5],"[2.16318288 1.64273009 1.83386323 1.72399894 2.18999891 2.0086672
 1.79959322 2.27819442 2.05439487 1.78248131]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.66301625 0.50899718 0.54116303 0.46029289 0.66615064 0.62420187
 0.5449753  0.69743758 0.6663895  0.48260399]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34938536 0.35029223 0.34197277 0.35022433 0.34899784 0.35221758
 0.34994351 0.34915605 0.35157803 0.35046053]"
1.5,0.4,[1.294 1.458 1.72  1.343 1.723 1.51  1.379 1.436 1.86  1.296],[2.54 2.88 3.45 2.79 3.63 3.28 2.87 3.03 3.89 2.58],[1.5 1.  2.  1.  2.  1.  1.5 2.  2.  2. ],"[1.66757298 1.96571829 2.43741884 1.90638512 2.5298754  2.20881828
 1.94708845 1.96281623 2.7733209  1.69379916]",[1.   1.   1.25 1.   1.25 1.   1.   1.   1.25 1.  ],"[0.39653782 0.55299246 0.76217592 0.53329247 0.78409171 0.67344474
 0.53557966 0.57390571 0.89053404 0.42251742]",[0.   0.   0.25 0.   0.   0.   0.   0.   0.25 0.  ],"[0.4020928  0.40036739 0.40088572 0.40099302 0.40071217 0.40078895
 0.39969654 0.39843658 0.39883823 0.39867237]"
1.5,0.45,[1.538 1.776 1.773 1.537 1.62  1.406 1.57  1.426 1.573 1.807],[3.15 3.36 3.75 3.15 3.45 2.72 3.13 2.77 3.09 3.5 ],[2.  2.  2.  2.  2.  2.  1.5 1.  2.  2. ],"[2.17670291 2.40575629 2.54948663 2.16277452 2.38715974 1.85409361
 2.16839639 1.83682467 2.14477733 2.47081461]",[1.   1.   1.25 1.   1.25 1.   1.   1.   1.   1.25],"[0.62908694 0.70687079 0.80428949 0.6205205  0.70492341 0.45862852
 0.59582803 0.50701449 0.60165233 0.72001993]",[0.   0.   0.25 0.   0.25 0.   0.   0.   0.   0.  ],"[0.44703254 0.45163283 0.45147196 0.45152125 0.44846826 0.45027784
 0.44770526 0.44840884 0.45236991 0.44815077]"
1.6,0.05,[0.309 0.312 0.246 0.248 0.239 0.265 0.353 0.263 0.255 0.257],[3.12 2.65 2.55 2.76 2.7  2.93 2.42 2.94 3.06 2.85],[1.5 1.5 2.  1.5 1.  2.  1.  1.  2.  1. ],"[1.00062484 0.79463496 0.59343975 0.77984969 0.7744474  0.87397634
 0.7522292  0.93518539 0.93171136 0.83991049]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.70875961 0.46383174 0.3486076  0.53282576 0.53301917 0.58367361
 0.40977803 0.66302657 0.6674566  0.62345847]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04895335 0.0518875  0.04998596 0.04951083 0.04891906 0.04970888
 0.0519919  0.05111402 0.05042206 0.05013371]"
