gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.295 0.306 0.324 0.316 0.331 0.333 0.25  0.338 0.297 0.305],[3.06 3.11 3.36 3.45 3.56 3.2  2.76 3.76 2.98 3.17],[2.  2.  2.  2.  2.  1.  1.5 2.  1.  2. ],"[0.97686234 1.02508378 1.12728864 1.06008098 1.20618683 1.13274253
 0.79605413 1.23548712 0.91911184 1.04619179]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.68736954 0.71536088 0.80026899 0.75895611 0.87935334 0.83001731
 0.54205023 0.8917597  0.63804129 0.75626137]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05145125 0.05049756 0.04983809 0.04807712 0.04943576 0.04936005
 0.04946777 0.04930301 0.04950645 0.04909806]"
1.5,0.1,[0.523 0.558 0.395 0.449 0.498 0.551 0.734 0.576 0.519 0.658],[2.97 3.53 2.74 2.55 2.98 3.21 3.69 3.   2.79 3.1 ],[1.  2.  1.5 1.  2.  2.  2.  1.5 1.  2. ],"[1.25255145 1.59435488 1.07634844 1.01589045 1.20390229 1.33232101
 1.76082372 1.35016902 1.12376107 1.39983414]",[0.  0.  0.  0.  0.  0.  1.  0.  0.  0.5],"[0.73856097 1.01014651 0.61963457 0.55556635 0.69385224 0.80386154
 1.06145787 0.79290096 0.63832406 0.77753922]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09956627 0.09948012 0.10157467 0.10109886 0.09841861 0.09980459
 0.09937793 0.10090045 0.1026873  0.10043832]"
1.5,0.15000000000000002,[0.655 0.818 0.905 0.909 0.742 0.673 0.932 0.918 0.838 0.814],[2.68 3.1  3.34 3.47 3.36 2.75 3.47 3.17 2.92 2.99],[2. 1. 2. 2. 2. 1. 2. 2. 2. 1.],"[1.18214161 1.62191287 1.7580308  1.81309795 1.57954209 1.32485508
 1.89475208 1.67546463 1.45333395 1.55644949]",[0.     1.     1.     1.0625 0.     0.     1.     1.     1.     0.    ],"[0.51738575 0.78523806 0.89252909 0.92094707 0.84708542 0.64438694
 0.96108143 0.77967606 0.64046529 0.79259268]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1449299  0.14931829 0.14955116 0.15115203 0.14977156 0.14929052
 0.15066604 0.15022969 0.15355167 0.14828636]"
1.5,0.2,[0.894 1.    0.843 0.971 1.031 0.808 0.779 0.971 0.954 0.948],[2.91 2.98 2.74 2.88 3.1  2.58 2.57 3.06 3.02 2.97],[1. 2. 2. 1. 1. 1. 1. 2. 2. 2.],"[1.6180628  1.63536121 1.3884836  1.60936598 1.77323391 1.30508509
 1.30609858 1.59733711 1.64903893 1.57939422]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.68431463 0.67647937 0.56259859 0.66131117 0.77688015 0.50449916
 0.51322504 0.66800361 0.70068382 0.66005096]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2017676  0.20132665 0.19780506 0.19882459 0.20065489 0.19616788
 0.19838042 0.20035967 0.19835133 0.20068891]"
1.5,0.25,[1.354 1.148 1.146 1.289 1.1   1.113 1.023 1.307 1.311 1.039],[3.51 3.07 3.   3.43 2.87 2.89 2.82 3.31 3.42 2.79],[2.  1.  2.  2.  2.  2.  2.  2.  2.  1.5],"[2.2533671  1.88710642 1.7895346  2.09298562 1.6836119  1.74488742
 1.63340812 2.09634391 2.11469956 1.58437721]",[1.25 1.   1.   1.   1.   1.   1.   1.   1.25 1.  ],"[0.8837443  0.74099314 0.66710052 0.80497536 0.60440658 0.61896213
 0.58436515 0.80969718 0.83246323 0.57306618]",[0.25  0.    0.    0.    0.    0.    0.    0.    0.125 0.   ],"[0.25166794 0.25121335 0.25079517 0.24796071 0.25012522 0.25194972
 0.24815868 0.25163174 0.24931689 0.25071904]"
1.5,0.3,[1.32  1.179 1.486 1.193 1.361 1.311 1.441 1.349 1.02  1.263],[2.93 3.05 3.1  2.95 3.15 2.86 3.38 3.26 2.41 3.  ],[2. 2. 2. 2. 2. 2. 2. 2. 1. 2.],"[1.85593222 1.88462147 2.06802982 1.77568992 2.07870564 1.77192899
 2.23438469 2.11407884 1.40078847 1.88187336]","[1.09375 1.      1.09375 1.      1.      1.      1.25    1.25    1.
 1.     ]","[0.53883322 0.64714893 0.64526431 0.57901267 0.68496236 0.54673368
 0.75133843 0.73140367 0.41276112 0.61358112]",[0.    0.    0.    0.    0.    0.    0.25  0.125 0.    0.   ],"[0.29810808 0.300706   0.30030181 0.30268511 0.29885898 0.29585304
 0.30169926 0.30060799 0.300541   0.29972582]"
1.5,0.35000000000000003,[1.425 1.378 1.744 1.459 1.329 1.41  1.287 1.644 1.366 1.401],[3.22 2.99 3.68 3.14 2.93 3.2  2.81 3.33 3.01 3.32],[2. 2. 2. 2. 2. 1. 1. 2. 1. 2.],"[2.12799803 1.93180138 2.51950154 2.09283    1.85959024 2.15337986
 1.85510198 2.19644005 2.00322189 2.19471949]","[1.      1.      1.25    1.125   1.      1.      1.      1.21875 1.
 1.     ]","[0.66141112 0.57332421 0.81780659 0.63375774 0.52630167 0.68316014
 0.5327973  0.67568566 0.61270187 0.73040736]",[0.    0.    0.125 0.125 0.    0.    0.    0.    0.    0.   ],"[0.35323031 0.34749059 0.35012043 0.34774805 0.34487535 0.35429156
 0.34739571 0.34843378 0.35202985 0.35214459]"
1.5,0.4,[1.567 1.534 1.41  1.732 1.428 1.27  1.512 1.241 1.631 1.464],[3.21 3.17 2.91 3.47 3.04 2.7  3.01 2.52 3.33 3.13],[1.  1.5 2.  2.  1.  1.  2.  2.  2.  2. ],"[2.24420288 2.18399202 1.93790749 2.44416993 2.08886315 1.8278374
 2.03442992 1.66120204 2.26038752 2.03193605]","[1.      1.      1.      1.      1.      1.      1.21875 1.      1.125
 1.25   ]","[0.65855103 0.62086702 0.52436745 0.75437257 0.64674401 0.47654589
 0.54667846 0.38575954 0.71161738 0.58744081]",[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.39778218 0.39713473 0.39994354 0.3988259  0.39701594 0.39452396
 0.4023649  0.39863453 0.40002269 0.39931965]"
1.5,0.45,[1.237 1.392 1.515 1.528 1.536 1.463 1.345 1.813 1.701 1.88 ],[2.59 2.74 3.25 3.08 2.99 2.84 2.61 3.56 3.47 3.65],[1.  1.  2.  1.  1.  2.  1.5 2.  2.  2. ],"[1.71343346 1.8368226  2.24538872 2.09975895 2.07781606 1.91736221
 1.71978747 2.57152109 2.39042497 2.6310689 ]",[1.    1.    1.25  1.    1.    1.    1.    1.125 1.25  1.25 ],"[0.44028588 0.48280039 0.64816948 0.60488285 0.57560963 0.49151504
 0.40097888 0.74519724 0.71480119 0.74676958]",[0.    0.    0.25  0.    0.    0.    0.    0.    0.125 0.25 ],"[0.44977294 0.45098795 0.44716923 0.4498842  0.45073078 0.44981995
 0.45077818 0.44953541 0.4498041  0.45254709]"
1.6,0.05,[0.224 0.187 0.252 0.306 0.233 0.278 0.278 0.296 0.303 0.272],[2.7  2.74 2.9  2.95 2.62 3.2  3.25 2.85 3.38 3.08],[1. 2. 1. 2. 1. 2. 2. 1. 1. 2.],"[0.80373523 0.72447223 0.89393717 0.90839542 0.69170219 1.01955881
 1.05684698 0.98732132 1.19579608 0.94872094]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.58296131 0.52637103 0.64153239 0.61543155 0.46798882 0.74131906
 0.77271185 0.65868363 0.89575275 0.66830041]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05084773 0.04982578 0.05220756 0.04990403 0.04932735 0.04914577
 0.0496192  0.04837752 0.04947778 0.04978245]"
1.6,0.1,[0.544 0.559 0.448 0.47  0.451 0.645 0.451 0.561 0.547 0.574],[3.15 3.17 2.49 2.35 2.64 2.96 2.63 2.94 2.96 2.59],[2. 1. 2. 1. 1. 2. 2. 2. 2. 1.],"[1.39814035 1.48811441 0.90893372 0.8600371  1.10447084 1.28697941
 0.92977039 1.2487933  1.25261528 1.13950444]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.82188486 0.88733438 0.46522278 0.4048601  0.62901125 0.68065251
 0.49874378 0.66817746 0.69964165 0.59187871]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09900806 0.09896966 0.10060629 0.09986089 0.10098951 0.1001181
 0.10057606 0.09989613 0.10023647 0.09886676]"
1.6,0.15000000000000002,[0.882 0.603 0.759 0.779 0.75  0.78  0.864 0.833 0.822 0.604],[3.47 2.72 2.83 2.89 2.91 2.89 3.03 2.88 3.2  2.43],[2. 1. 1. 1. 2. 1. 2. 1. 2. 1.],"[1.81940825 1.20893137 1.43280698 1.49599438 1.41439257 1.43260032
 1.542948   1.52747608 1.6455041  1.09758744]",[1. 0. 0. 1. 1. 1. 1. 1. 1. 0.],"[0.912648   0.61672555 0.70783383 0.71871655 0.67140002 0.68488426
 0.75119141 0.70205799 0.83051203 0.47131791]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14782312 0.14942377 0.15058035 0.14839262 0.14917573 0.14937262
 0.14907208 0.15115537 0.14781798 0.15015691]"
1.6,0.2,[0.944 1.011 0.885 0.896 0.866 1.005 0.818 0.816 0.963 1.013],[2.89 2.94 2.88 2.91 2.48 2.98 2.43 2.38 2.92 2.81],[1.5 2.  1.  1.  1.  1.  1.  1.  2.  2. ],"[1.63978983 1.64503641 1.52457806 1.52187287 1.33824344 1.70502396
 1.30238475 1.23203425 1.6121705  1.54149576]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.64475504 0.62655496 0.64890423 0.64458589 0.46781131 0.67862015
 0.45862254 0.43913386 0.66332406 0.54851969]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20199572 0.19759207 0.20021966 0.19942466 0.20410005 0.20090363
 0.20142993 0.20042382 0.20139579 0.20396633]"
1.6,0.25,[0.958 1.023 0.791 0.938 1.052 1.061 1.077 1.07  1.003 1.141],[2.45 2.68 2.31 2.49 2.81 2.75 2.93 3.06 2.63 2.95],[1.  2.  1.  1.  1.5 1.  2.  1.5 2.  1. ],"[1.38729032 1.54124809 1.18815929 1.40600017 1.65320272 1.649318
 1.68047878 1.82310405 1.51585045 1.73977636]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.44133329 0.52832328 0.39224376 0.46318279 0.59056601 0.55934242
 0.60503505 0.70387675 0.50280846 0.63550695]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.24357506 0.24752439 0.24485738 0.25068306 0.24737562 0.24647035
 0.24972846 0.25031695 0.2521499  0.24913845]"
1.6,0.3,[1.139 1.129 1.516 0.804 1.291 1.128 1.371 0.952 1.157 1.196],[2.68 2.52 3.78 1.97 3.22 2.71 3.15 2.35 2.75 2.86],[1.  1.5 2.  1.  2.  1.  1.  1.  1.  1. ],"[1.62323608 1.51249574 2.39460013 0.99023703 1.97751555 1.69911076
 2.04032851 1.34610408 1.6894385  1.79017128]",[1.   1.   1.25 1.   1.25 1.   1.   1.   1.   1.  ],"[0.52049255 0.41388001 0.91126517 0.22265891 0.63859405 0.52323673
 0.66940504 0.37532283 0.52429934 0.57627724]",[0.    0.    0.125 0.    0.25  0.    0.    0.    0.    0.   ],"[0.30261763 0.3048552  0.30083501 0.30606996 0.30436403 0.30300773
 0.3023634  0.30545371 0.30218579 0.30078436]"
1.6,0.35000000000000003,[1.432 1.448 1.089 1.167 1.32  1.352 1.081 1.384 1.393 1.38 ],[2.94 3.27 2.44 2.73 2.87 3.07 2.24 2.94 3.1  2.83],[2.  2.  1.5 1.  1.  2.  1.  2.  1.5 1. ],"[2.01648026 2.15135906 1.49344473 1.67510705 1.91109478 1.96939745
 1.34129177 1.95321442 2.04404387 1.86162953]",[1.125 1.    1.    1.    1.    1.25  1.    1.125 1.    1.   ],"[0.5741304  0.65626141 0.37219045 0.50629968 0.57138042 0.58710986
 0.30935818 0.55285309 0.653627   0.53140981]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35247393 0.35530869 0.34866037 0.34945824 0.35353535 0.34959893
 0.34079506 0.35342606 0.3501642  0.34907021]"
