gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.298 0.292 0.277 0.247 0.252 0.332 0.228 0.209 0.289 0.316],[3.09 3.12 2.79 2.79 2.9  3.57 2.79 2.91 3.22 3.62],[1. 2. 2. 2. 2. 2. 2. 2. 2. 2.],"[1.01994059 1.02854513 0.79105978 0.74914509 0.84619065 1.23963167
 0.77711498 0.75697107 1.01550763 1.21086219]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.69522806 0.70967184 0.51324972 0.49823445 0.56616868 0.92509859
 0.53923412 0.54033288 0.73048566 0.88968543]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04872955 0.05123243 0.0503037  0.04828424 0.0497568  0.04928014
 0.04865256 0.04803903 0.04936917 0.04982818]"
1.5,0.1,[0.417 0.64  0.547 0.501 0.426 0.409 0.646 0.549 0.523 0.486],[2.37 3.56 2.84 2.65 2.45 2.28 3.85 3.08 2.92 2.65],[1. 2. 2. 1. 2. 1. 2. 2. 2. 1.],"[0.8029296  1.66891811 1.09676471 0.98892801 0.85439248 0.83805256
 1.70009147 1.26813568 1.2034849  1.09196529]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.41049795 1.01395595 0.58280474 0.52395975 0.40857705 0.38570758
 1.07381279 0.74816314 0.69080179 0.59421444]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09797921 0.09985347 0.10414184 0.10055667 0.10142257 0.10053058
 0.09922598 0.09847745 0.09972774 0.10034725]"
1.5,0.15000000000000002,[0.828 0.711 0.989 0.796 0.747 0.764 0.802 0.884 0.9   0.785],[3.5  2.94 4.04 3.48 2.79 3.2  2.95 3.09 3.26 3.09],[2. 2. 2. 2. 1. 2. 2. 2. 2. 2.],"[1.86168815 1.33370634 2.22051053 1.74186873 1.32572066 1.55305164
 1.47338451 1.63237906 1.68336609 1.47780471]",[1. 0. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.99958976 0.63236784 1.20016202 0.93486434 0.61446334 0.79120838
 0.66555248 0.77028372 0.7865155  0.70693068]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14971905 0.14885481 0.15062238 0.14856303 0.15157307 0.1497491
 0.15102512 0.14960959 0.15220731 0.15169634]"
1.5,0.2,[0.93  0.802 1.011 0.951 1.069 0.916 0.929 0.975 0.937 1.027],[2.71 2.47 3.21 3.05 3.41 2.97 3.02 3.18 2.9  3.53],[1. 1. 2. 2. 2. 1. 1. 2. 1. 2.],"[1.50545497 1.29026215 1.71054087 1.62894233 1.97349137 1.64495033
 1.65485598 1.74530793 1.65166727 1.99261824]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.55444666 0.47118745 0.74948619 0.67492865 0.91052567 0.70294106
 0.72339114 0.73461457 0.69478251 0.93489974]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19952814 0.20081109 0.19989228 0.19683965 0.19891732 0.19915091
 0.1999764  0.19995443 0.20227844 0.19729988]"
1.5,0.25,[0.927 1.039 1.136 0.89  1.337 1.234 0.93  1.276 1.238 1.226],[2.78 3.05 3.01 2.8  3.36 3.13 2.5  3.4  3.23 3.06],[2.  2.  2.  2.  2.  1.  2.  1.5 2.  2. ],"[1.49568311 1.80929457 1.75900739 1.4990627  2.06700871 1.95837283
 1.35041664 2.13272144 1.98250203 1.82636093]",[1.    1.    1.    1.    1.125 1.    1.    1.    1.    1.25 ],"[0.57084424 0.66412672 0.61672712 0.51239767 0.77009465 0.76596072
 0.44052162 0.84898487 0.78320028 0.63039169]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25090932 0.24748543 0.24565401 0.2459367  0.25264197 0.24843624
 0.24785337 0.2488065  0.24957435 0.24696198]"
1.5,0.3,[1.272 1.282 1.077 1.3   1.217 1.237 1.04  1.141 1.077 1.293],[2.8  3.02 2.69 3.06 2.9  2.94 2.41 2.61 2.72 3.08],[1.5 2.  1.  2.  1.5 2.  1.  1.  2.  2. ],"[1.7852726  1.83828603 1.70565427 1.94725933 1.79822042 1.77268028
 1.43095635 1.59142847 1.64892461 1.91030229]",[1.   1.25 1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.55962929 0.56575978 0.52883237 0.62672711 0.58788595 0.55169152
 0.39482903 0.47961206 0.49195867 0.65663041]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.30020135 0.29931326 0.29851102 0.29812144 0.29922128 0.29946911
 0.29799231 0.30185387 0.29776161 0.29644728]"
1.5,0.35000000000000003,[1.434 1.158 1.35  1.432 1.351 1.361 1.22  1.261 1.419 1.611],[2.85 2.63 3.04 3.16 3.02 2.83 2.77 2.51 3.1  3.48],[1.  1.  2.  1.5 2.  1.  1.5 1.5 2.  2. ],"[1.96738832 1.65994332 1.98357589 2.13666211 2.00232437 1.94056731
 1.79299774 1.63130865 2.08422788 2.44198973]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.56084963 0.49201119 0.59712203 0.67765149 0.62217361 0.5485971
 0.51573273 0.39345709 0.64612974 0.78611204]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.346357   0.35128866 0.3514677  0.35085103 0.34890963 0.35449396
 0.34681327 0.35544054 0.34929155 0.349341  ]"
1.5,0.4,[1.426 1.505 1.337 1.421 1.328 1.457 1.351 1.522 1.354 1.313],[2.82 3.26 2.63 2.99 2.66 3.04 2.76 3.44 2.73 2.79],[1.5 2.  1.  2.  1.  1.  1.  2.  1.  1. ],"[1.95516603 2.20651305 1.7662958  1.97762596 1.78245827 2.0201354
 1.86425609 2.31136446 1.80028217 1.81551913]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.5143921  0.65669616 0.45728396 0.54134422 0.46555581 0.60302847
 0.49373851 0.72033236 0.48092548 0.48912875]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39861093 0.40218532 0.40072254 0.40428484 0.39614715 0.39756643
 0.39736279 0.40306781 0.40049996 0.40156892]"
1.5,0.45,[1.499 1.259 1.545 1.3   1.626 1.266 1.445 1.708 1.309 1.364],[3.04 2.56 3.09 2.7  3.21 2.68 2.75 3.27 2.91 2.91],[2.  1.  1.5 1.  1.5 2.  1.  2.  2.  2. ],"[2.07204939 1.66438605 2.14693537 1.7996061  2.27201651 1.71564222
 1.89259061 2.27496741 1.91902108 1.85482768]",[1.   1.   1.   1.   1.   1.   1.   1.25 1.   1.  ],"[0.5665843  0.43080695 0.5877624  0.48337075 0.65274405 0.4322511
 0.48030546 0.60074378 0.52450692 0.52951152]",[0.   0.   0.   0.   0.   0.   0.   0.25 0.   0.  ],"[0.44545276 0.44986021 0.44741483 0.45009351 0.45097168 0.45266344
 0.44921191 0.45554836 0.45213837 0.45184195]"
1.6,0.05,[0.196 0.294 0.248 0.375 0.282 0.294 0.158 0.295 0.269 0.252],[2.04 2.73 2.71 3.19 3.17 2.59 2.24 3.04 2.23 2.95],[1. 1. 1. 2. 1. 1. 1. 2. 1. 2.],"[0.42308979 0.87743944 0.84495143 1.17995336 1.03055363 0.71068064
 0.45738282 1.0117222  0.57060327 0.89446193]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.23546284 0.58927538 0.56673854 0.80625707 0.74743839 0.43618357
 0.30809571 0.72182291 0.32396509 0.63701808]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05228175 0.05035758 0.05117441 0.04917077 0.05258703 0.04934775
 0.04740061 0.05026031 0.05009763 0.0494682 ]"
