gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.274 0.351 0.274 0.263 0.3   0.294 0.277 0.251 0.265 0.303],[3.22 3.56 3.07 2.75 2.93 3.46 3.05 3.02 2.93 3.22],[1.  2.  1.  1.5 2.  2.  2.  2.  1.  2. ],"[1.18558547 1.25937459 0.96686692 0.75869036 0.87816545 1.14683229
 0.90554943 0.91222322 0.98313111 1.07726369]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.89871169 0.91426228 0.68878098 0.48926653 0.57775774 0.84833132
 0.62750256 0.65444246 0.71522645 0.75727895]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05033185 0.05030003 0.04819063 0.04957333 0.05023123 0.04993714
 0.05076259 0.04921742 0.05023441 0.04966872]"
1.5,0.1,[0.432 0.541 0.565 0.551 0.44  0.521 0.571 0.603 0.503 0.683],[2.52 3.39 2.74 3.04 2.6  3.04 3.37 2.83 2.97 3.76],[1. 1. 1. 2. 1. 2. 2. 1. 2. 2.],"[0.91915775 1.51252212 1.13838887 1.24445016 0.96168111 1.34500173
 1.47573176 1.23736151 1.17532274 1.7571441 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[0.48313236 0.96014663 0.62719808 0.6889869  0.53912496 0.79237539
 0.90690363 0.68623175 0.66968797 1.07227472]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09936031 0.09881149 0.10041392 0.09781114 0.09408586 0.10174545
 0.09881608 0.10094319 0.09664851 0.0989067 ]"
1.5,0.15000000000000002,[0.637 0.827 0.789 0.752 0.756 0.764 0.951 0.916 0.673 0.815],[2.43 2.96 3.04 2.97 2.63 3.08 3.72 3.25 2.85 3.35],[1.  2.  2.  1.5 1.  1.  2.  2.  1.  2. ],"[1.11428381 1.4958532  1.46420304 1.41886061 1.26699526 1.52804597
 2.02595091 1.67360994 1.33042411 1.71327619]",[0. 1. 1. 0. 1. 0. 1. 1. 1. 0.],"[0.45740881 0.7217669  0.70241593 0.69634352 0.53889956 0.791102
 1.08424559 0.79749666 0.64505546 0.90678755]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15512334 0.15011628 0.14917024 0.14955373 0.15713752 0.15007095
 0.15053743 0.14945055 0.14749071 0.14921166]"
1.5,0.2,[1.051 1.076 1.004 1.283 0.971 0.902 1.202 0.892 1.033 1.051],[3.32 3.32 3.23 3.7  3.01 2.88 3.8  3.07 2.96 3.03],[2.  2.  2.  2.  2.  1.5 2.  2.  2.  2. ],"[1.83351567 1.85353123 1.78037251 2.21667072 1.65875809 1.53095407
 2.22065338 1.71769013 1.64469414 1.76166405]","[1.      1.      1.      1.25    1.      1.      1.21875 1.      1.
 1.     ]","[0.80453373 0.84209446 0.7866274  0.96607014 0.69294266 0.61110666
 1.04355072 0.73635468 0.64337578 0.72054589]",[0.   0.   0.   0.25 0.   0.   0.25 0.   0.   0.  ],"[0.1998118  0.19818708 0.19670334 0.20079876 0.2013705  0.19849111
 0.19826596 0.20206674 0.19915254 0.1969838 ]"
1.5,0.25,[1.204 1.307 1.167 1.336 1.14  1.224 0.972 1.339 1.106 1.221],[3.26 3.34 3.1  3.67 3.12 3.08 2.5  3.42 2.86 3.38],[2. 2. 2. 2. 2. 2. 1. 2. 2. 2.],"[1.97106392 2.08994526 1.90023933 2.29426012 1.8728531  1.84760734
 1.48298631 2.16812903 1.66528702 2.03078309]",[1.   1.   1.   1.   1.   1.25 1.   1.25 1.   1.  ],"[0.73269233 0.82100788 0.70097419 0.94426134 0.73540009 0.61780204
 0.47145799 0.82818274 0.57096817 0.82818971]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],"[0.24779921 0.24992033 0.24718733 0.24958195 0.24975259 0.24758119
 0.25043144 0.24902772 0.25072464 0.25023366]"
1.5,0.3,[1.371 1.182 1.258 1.321 1.237 1.196 1.275 1.153 1.523 1.415],[3.08 2.99 3.13 3.08 3.   2.61 2.89 2.86 3.61 3.1 ],[2.  1.  2.  2.  2.  2.  2.  1.5 2.  2. ],"[1.9638368  1.86923693 1.9235673  1.96465512 1.86946444 1.60711052
 1.84788823 1.76576151 2.38111483 2.01633464]",[1.   1.   1.   1.   1.   1.   1.   1.   1.25 1.  ],"[0.62094862 0.64629808 0.64541056 0.65144712 0.61297945 0.44426873
 0.56866521 0.57719218 0.84309481 0.65968181]",[0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.  ],"[0.30414596 0.2962753  0.2958834  0.30356759 0.30147059 0.30422292
 0.30186613 0.29807219 0.29890601 0.29986957]"
1.5,0.35000000000000003,[1.349 1.185 1.508 1.187 1.319 1.294 1.647 1.504 1.063 1.697],[3.13 2.71 3.07 2.67 2.99 2.95 3.39 3.26 2.48 3.84],[2.  1.5 2.  1.  2.  2.  2.  2.  1.  2. ],"[2.0291149  1.64005617 2.08610146 1.70345932 1.87265712 1.9378011
 2.374984   2.13492875 1.51538773 2.60143937]",[1.    1.    1.    1.    1.    1.    1.    1.    1.    1.125],"[0.64799674 0.46864748 0.61500527 0.48951035 0.55450221 0.60422261
 0.75775377 0.68248612 0.3955513  0.89331315]",[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.125],"[0.35215952 0.35132402 0.3518805  0.35150291 0.34592324 0.34739104
 0.34809493 0.34651366 0.34865223 0.35026216]"
1.5,0.4,[1.441 1.471 1.466 1.361 1.307 1.529 1.457 1.538 1.352 1.287],[2.9  3.14 3.15 2.71 2.79 3.07 3.11 3.19 2.97 2.62],[2.  2.  2.  1.  2.  1.5 2.  2.  2.  2. ],"[1.99008263 2.00568962 2.13795517 1.81973615 1.78206586 2.16419939
 2.07936322 2.14582697 1.91595047 1.70358473]",[1.   1.25 1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.53806115 0.5532653  0.60253769 0.4897624  0.47213666 0.62123735
 0.6001933  0.64354852 0.53372757 0.42847243]",[0.   0.25 0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.39908877 0.39591017 0.3983788  0.39701546 0.40460651 0.40228287
 0.40065814 0.4015776  0.39780653 0.39989637]"
1.5,0.45,[1.301 1.486 1.736 1.347 1.411 1.697 1.539 1.507 1.54  1.409],[2.58 3.02 3.46 2.63 2.79 3.4  3.21 3.22 3.02 2.87],[1. 2. 2. 1. 1. 2. 2. 2. 1. 2.],"[1.68788961 2.05865024 2.4297186  1.76135148 1.93942572 2.37181597
 2.19282711 2.19632639 2.08513021 1.93854541]",[1.    1.    1.25  1.    1.    1.125 1.125 1.25  1.    1.25 ],"[0.40039571 0.56119174 0.67637875 0.45533403 0.49528021 0.67118487
 0.61810604 0.62532175 0.57552084 0.49299244]",[0.   0.   0.25 0.   0.   0.   0.   0.   0.   0.  ],"[0.45154077 0.44844098 0.45035709 0.45000095 0.45064865 0.44988463
 0.44761477 0.45134694 0.45029194 0.45766868]"
1.6,0.05,[0.278 0.272 0.248 0.286 0.295 0.267 0.213 0.264 0.31  0.22 ],[3.04 2.94 2.83 2.77 2.84 3.11 2.47 2.77 3.3  2.86],[2. 1. 2. 1. 2. 2. 1. 2. 2. 2.],"[0.86982423 0.90030925 0.87289139 0.92232305 0.87151543 1.03320634
 0.5955113  0.79446626 1.14541055 0.76343615]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.59979982 0.62044841 0.62873794 0.65721197 0.57755303 0.73725053
 0.38037214 0.56023713 0.82063944 0.53706164]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0492798  0.05037924 0.04912138 0.05046698 0.05114807 0.0495025
 0.04863172 0.04941915 0.04909517 0.04993891]"
