gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.294 0.329 0.246 0.332 0.149 0.318 0.294 0.262 0.358 0.188],[3.12 2.88 3.18 3.06 2.62 3.12 3.23 3.11 2.85 2.65],[1. 2. 2. 2. 1. 2. 2. 2. 2. 2.],"[1.14295026 0.93836264 0.90591679 1.01285992 0.57057133 0.9751502
 1.01144101 0.95228024 0.9162312  0.6361108 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.802534   0.63073568 0.65281865 0.68671002 0.4101807  0.65820989
 0.71597714 0.6883978  0.57659496 0.43961421]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05003187 0.05210404 0.04784857 0.05070924 0.04563636 0.0499113
 0.05039526 0.04959814 0.05170273 0.05244811]"
1.5,0.1,[0.605 0.541 0.657 0.648 0.518 0.495 0.528 0.457 0.455 0.443],[3.65 3.12 3.5  3.67 2.89 2.78 3.01 2.65 2.72 2.62],[2.  2.  2.  2.  2.  1.5 1.5 1.  1.  2. ],"[1.6548566  1.28108447 1.63222486 1.70981442 1.16755583 1.08608845
 1.24585364 1.03798434 1.1002268  0.99189846]",[0. 1. 1. 0. 0. 0. 0. 0. 0. 0.],"[1.02442935 0.70967089 0.96825208 1.05955807 0.64888884 0.59722309
 0.71047278 0.59437533 0.6376322  0.57070706]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10079559 0.09821365 0.1009383  0.09993194 0.10162243 0.10128958
 0.09674356 0.09813773 0.10118456 0.10005406]"
1.5,0.15000000000000002,[0.766 0.782 0.873 0.793 0.747 0.724 0.818 0.681 1.009 0.662],[3.31 2.91 3.41 2.97 2.74 2.89 3.21 2.71 3.26 2.93],[2. 1. 2. 2. 2. 1. 2. 1. 2. 2.],"[1.6200315  1.42412283 1.75912764 1.49608763 1.29075852 1.39478774
 1.60932176 1.3166744  1.80593988 1.32275518]",[1.  0.5 0.5 1.  1.  0.  0.5 0.  1.  1. ],"[0.8109629  0.69774099 0.93636885 0.67249388 0.57807053 0.67639297
 0.82743699 0.65574544 0.8284057  0.60717901]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1513031  0.1489011  0.14847714 0.15041783 0.14906597 0.1499528
 0.14882562 0.15084399 0.15187172 0.14639111]"
1.5,0.2,[0.93  1.009 0.987 0.945 0.897 1.074 0.769 0.848 0.877 1.113],[2.81 3.23 2.73 3.   2.67 3.19 2.81 2.72 2.7  3.18],[2. 2. 1. 1. 2. 2. 1. 2. 2. 1.],"[1.54198018 1.75232853 1.55815607 1.60604725 1.38435252 1.83034301
 1.40847153 1.35831804 1.43055459 1.94339392]",[1. 1. 1. 1. 1. 1. 0. 1. 1. 1.],"[0.60540608 0.77857364 0.60161799 0.69226246 0.50947703 0.78325683
 0.62873459 0.53604692 0.53980264 0.82875585]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20215028 0.19978022 0.20235505 0.20029789 0.19794251 0.19896767
 0.19730578 0.20250748 0.20242815 0.20075428]"
1.5,0.25,[1.151 1.136 1.277 1.42  1.107 1.212 1.316 1.329 1.049 1.214],[3.27 2.98 3.62 3.63 3.   3.12 3.46 3.26 2.68 3.17],[2.  1.5 2.  2.  2.  2.  2.  2.  2.  2.5],"[1.91818385 1.8344347  2.24038529 2.2972598  1.75273463 1.83465206
 2.1340876  2.06500861 1.50094556 1.8080594 ]",[1.   1.   1.   1.25 1.   1.   1.   1.   1.   1.25],"[0.78256007 0.67472523 0.9213411  0.93123075 0.62287989 0.70557491
 0.85539193 0.7423609  0.49091382 0.65217073]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.25 ],"[0.24820686 0.25196197 0.25203054 0.25001271 0.24816995 0.24935035
 0.25040215 0.25100846 0.25396093 0.24734382]"
1.5,0.3,[1.119 1.189 1.395 1.283 1.326 1.232 1.36  1.381 1.221 1.154],[2.45 2.95 3.41 2.86 3.28 2.79 3.35 3.2  2.88 2.83],[1. 1. 2. 1. 1. 2. 1. 2. 2. 2.],"[1.53601824 1.83614089 2.17019853 1.82825993 2.13313693 1.74841663
 2.17691549 2.07153675 1.7211736  1.72154791]",[1.   1.   1.25 1.   1.   1.   1.   1.   1.   1.  ],"[0.40835467 0.62520339 0.72814775 0.59664311 0.77548129 0.51851673
 0.80472799 0.71517506 0.55682546 0.51642584]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.29500284 0.300232   0.29864118 0.30211929 0.29934478 0.30179769
 0.29919261 0.29961078 0.29819844 0.30092085]"
1.5,0.35000000000000003,[1.366 1.382 1.785 1.142 1.633 1.53  1.349 1.331 1.797 1.408],[3.07 3.08 3.8  2.4  3.42 3.24 2.99 3.01 3.86 3.04],[2.  1.  2.  1.5 2.  2.  1.5 2.  2.  1. ],"[1.96633283 2.07376493 2.64339033 1.50237122 2.3546386  2.20880535
 1.98320841 1.89373607 2.65939133 1.99482171]",[1.   1.   1.25 1.   1.25 1.25 1.   1.25 1.25 1.  ],"[0.58390118 0.63868985 0.87787275 0.36116029 0.75230461 0.67995769
 0.59382609 0.57375072 0.87796799 0.60974663]",[0.   0.   0.25 0.   0.25 0.   0.   0.25 0.   0.  ],"[0.3516584  0.34971765 0.34998086 0.33955003 0.35103177 0.3510974
 0.34954083 0.35483595 0.3510411  0.3517279 ]"
1.5,0.4,[1.298 1.432 1.51  1.492 1.351 1.46  1.591 1.321 1.551 1.434],[2.65 3.03 2.96 3.14 2.76 2.82 3.4  2.7  3.08 3.  ],[1. 2. 1. 1. 2. 1. 2. 2. 2. 2.],"[1.67602546 2.01445331 2.01953943 2.0891967  1.79469521 1.9842442
 2.31544581 1.73091779 2.12043793 1.96751717]",[1.   1.   1.   1.   1.   1.   1.25 1.   1.   1.  ],"[0.44234382 0.58671894 0.56159022 0.63059684 0.46689857 0.54001995
 0.70560817 0.46296369 0.58958527 0.56543465]",[0.    0.    0.    0.    0.    0.    0.125 0.    0.    0.   ],"[0.39915536 0.40072587 0.40235271 0.40027849 0.40082419 0.39906325
 0.39859031 0.39691254 0.39887292 0.40046157]"
1.5,0.45,[1.381 1.621 1.359 1.484 1.517 1.624 1.605 1.588 1.899 1.427],[3.06 3.37 2.84 2.92 3.06 3.2  3.09 3.23 3.68 2.84],[2.  2.  1.  1.5 2.  2.  2.  2.  2.  2. ],"[2.00539245 2.30274326 1.87021461 1.98302419 2.06170291 2.23594713
 2.17059841 2.22085228 2.60033468 1.9058365 ]",[1.    1.    1.    1.    1.125 1.25  1.    1.    1.25  1.   ],"[0.56678161 0.68786411 0.51677467 0.50484304 0.56083621 0.60296373
 0.59121609 0.61629174 0.78243978 0.48776032]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.25 0.  ],"[0.44850029 0.44807493 0.45045396 0.45470183 0.45134461 0.45181912
 0.4496125  0.45023028 0.45129558 0.45064009]"
1.6,0.05,[0.241 0.297 0.243 0.28  0.24  0.254 0.263 0.199 0.405 0.304],[2.51 2.58 2.96 2.71 2.33 2.64 2.77 2.67 3.36 3.06],[1. 2. 2. 1. 1. 2. 1. 1. 2. 2.],"[0.72461906 0.72690313 0.8806897  0.87573937 0.6113504  0.7048706
 0.91160982 0.70962526 1.25839702 0.95021404]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.48839958 0.42531377 0.62136353 0.57783165 0.38443878 0.44990478
 0.64433565 0.50307985 0.83815471 0.66417705]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05180353 0.04896142 0.05021022 0.04979154 0.04832931 0.04928304
 0.05087933 0.04842718 0.0497867  0.0501603 ]"
