gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.6,0.1,[0.367 0.564 0.428 0.382 0.163 0.405 0.792 0.484 0.452 0.525],[2.4  2.5  2.1  3.   1.6  2.65 3.15 3.05 2.6  2.7 ],[2.  1.  1.  1.5 1.  2.  2.  2.  1.5 1.5],"[0.61731399 1.17901828 0.7146853  1.25193558 0.221875   0.87160678
 1.44904141 1.22445051 0.8996227  1.10556338]",[0.    0.    0.    0.    0.    0.    1.125 0.    0.    0.   ],"[0.26731399 0.62448337 0.29769312 0.86614152 0.046875   0.47609897
 0.65861172 0.77517072 0.46602895 0.57206729]",[0.    0.    0.    0.    0.    0.    0.125 0.    0.    0.   ],"[0.07352941 0.10349332 0.10435572 0.10161536 0.05       0.10973451
 0.11163227 0.10187607 0.08522727 0.10646985]"
1.6,0.15000000000000002,[0.631 0.633 0.703 1.29  0.598 0.709 0.736 0.484 0.748 0.704],[2.45 2.55 2.55 4.4  2.05 2.65 2.85 2.55 2.85 2.35],[1.  1.5 2.  1.5 1.5 2.  2.  1.  2.  1. ],"[1.09917786 1.0871521  1.24845875 2.78004146 0.91709685 1.20835027
 1.42081279 0.95918147 1.30299422 1.11454875]","[0.      0.5     0.5     1.09375 1.      0.5     0.5     0.      0.5
 1.     ]","[0.4700763  0.47582398 0.54572437 1.46352229 0.30596404 0.52099676
 0.65458659 0.48589046 0.60727889 0.37236125]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1696     0.14952153 0.14093314 0.15349065 0.14835165 0.1419551
 0.14871329 0.14178482 0.15098841 0.18202765]"
1.6,0.2,[0.705 1.005 1.129 0.368 1.11  0.633 1.089 0.706 0.925 0.67 ],[2.5  3.25 3.5  1.6  3.6  2.2  3.05 2.5  3.1  2.55],[1.  2.5 1.  1.  2.  1.  2.  1.5 2.  2. ],"[1.19337697 1.63014487 2.14844054 0.51689453 2.07192566 0.99863622
 1.74390726 1.14124917 1.5868044  1.04496473]",[1.    1.25  1.    0.    1.    0.    1.125 0.    1.125 0.   ],"[0.48947072 0.63209799 1.02990111 0.13251953 0.94160339 0.37773778
 0.65015726 0.42093667 0.64188252 0.41312879]","[0.      0.28125 0.      0.      0.      0.      0.125   0.      0.125
 0.     ]","[0.18506341 0.20258137 0.20224913 0.2        0.20062556 0.19868637
 0.19204152 0.20183486 0.19137168 0.19475138]"
1.6,0.25,[0.717 1.413 0.873 0.926 1.607 0.781 0.846 1.126 1.034 1.086],[1.6  3.9  2.1  2.35 4.2  2.4  2.45 3.35 3.1  3.15],[1. 2. 1. 1. 2. 2. 1. 2. 2. 2.],"[0.8234375  2.36661171 1.1873835  1.47023136 2.81764227 1.13192708
 1.25420552 1.9723273  1.72536126 1.8190222 ]",[1.    1.125 1.    1.    1.25  1.    1.    1.    1.    1.125],"[0.1109375  0.98099159 0.27878975 0.5144788  1.17873846 0.33192708
 0.39600239 0.80435855 0.68112298 0.67380735]",[0.    0.125 0.    0.    0.25  0.    0.    0.    0.    0.   ],"[0.27777778 0.24728478 0.20942408 0.25107322 0.24936615 0.21578947
 0.25668449 0.249038   0.2511592  0.25526852]"
1.6,0.3,[1.326 1.208 0.698 1.775 1.166 1.649 0.918 1.045 1.178 1.27 ],[3.05 2.7  2.05 4.45 2.5  3.6  2.3  2.7  3.35 2.9 ],[2.  2.  1.  3.  2.  2.5 1.5 1.5 1.5 2. ],"[1.94614084 1.7162049  0.94653367 3.09949898 1.52679184 2.4781743
 1.24722808 1.51740197 1.83638884 1.80389251]","[1.25    1.125   0.      1.5625  1.09375 1.25    1.      1.      0.5
 1.125  ]","[0.57953928 0.47694709 0.27778367 1.23466743 0.37503403 0.85070848
 0.35269683 0.51955041 0.70084196 0.55096282]",[0.25   0.     0.     0.3125 0.     0.25   0.     0.     0.     0.    ],"[0.32429501 0.27690583 0.26071429 0.29672034 0.30434783 0.30840752
 0.31117021 0.29079498 0.29314721 0.31046676]"
1.6,0.35000000000000003,[1.2   1.169 1.295 1.996 1.793 1.169 1.068 1.11  1.224 1.052],[2.35 2.6  3.2  3.95 3.8  2.3  2.65 2.55 2.8  2.45],[1.5 1.5 2.  2.  2.  1.  1.  1.  2.  2. ],"[1.52523126 1.66064582 2.01383922 2.90797467 2.68064758 1.48991207
 1.54919777 1.57907135 1.7913741  1.37559168]",[1.    1.    1.125 1.25  1.25  1.    1.    1.    1.125 1.125],"[0.3711297  0.46855597 0.69244029 1.00942426 0.8832721  0.32350582
 0.49021339 0.44396393 0.51188191 0.34590418]",[0.    0.    0.125 0.25  0.125 0.    0.    0.    0.125 0.   ],"[0.32291667 0.3541168  0.34738521 0.34698124 0.35406455 0.39548023
 0.35109943 0.37543554 0.34951456 0.34825871]"
1.6,0.4,[1.706 1.29  1.871 1.01  1.681 1.29  1.202 1.145 1.104 1.555],[3.15 2.6  3.65 2.3  3.8  2.3  2.7  2.35 2.3  3.25],[1.  2.  2.  1.  3.  1.  1.5 1.  1.  2. ],"[2.34182845 1.72607321 2.73119291 1.42300772 2.56475673 1.75528699
 1.65392317 1.46526351 1.4489764  2.09609079]",[1.     1.25   1.     1.     1.5625 1.     1.125  1.     1.     1.125 ],"[0.62249251 0.40634664 0.83841948 0.41580557 0.80054774 0.4117262
 0.48126692 0.35388656 0.32402523 0.55663767]",[0.     0.25   0.     0.     0.3125 0.     0.125  0.     0.     0.    ],"[0.39488055 0.38617201 0.40280146 0.40155782 0.40380978 0.39827984
 0.37582781 0.39542021 0.40037071 0.39841689]"
1.6,0.45,[2.087 1.398 1.054 1.358 1.438 1.315 1.976 1.357 1.999 1.349],[4.2  2.8  2.3  2.8  2.9  2.95 4.   2.65 3.75 2.95],[2.5 1.  2.  1.5 2.  1.5 2.  1.  2.  2. ],"[2.99470332 1.98021024 1.3515918  1.79859412 1.94280205 1.85353172
 2.88279728 1.75339616 2.89163861 1.93132128]",[1.6875 1.     1.     1.125  1.125  1.     1.125  1.     1.125  1.125 ],"[0.91799434 0.61188138 0.2640918  0.46128944 0.53093681 0.52491843
 0.91641544 0.46205095 0.86378216 0.51349901]",[0.3125 0.     0.     0.     0.     0.     0.125  0.     0.125  0.125 ],"[0.44836835 0.45286154 0.464      0.45218121 0.44717647 0.45843596
 0.45212187 0.44596346 0.44836475 0.44105599]"
1.7000000000000002,0.05,[0.096 0.397 0.253 0.416 0.187 0.278 0.375 0.307 0.164 0.107],[2.5  3.45 2.65 3.5  2.7  2.5  3.   2.25 2.2  2.1 ],[1.  1.5 1.5 1.  1.5 1.5 1.5 1.5 1.  1. ],"[0.38409389 1.42330702 0.57807533 1.41557917 0.82880799 0.69109909
 0.96622367 0.575      0.59261882 0.32028274]",[0.  0.  0.  0.5 0.  0.  0.  0.  0.  0. ],"[0.28956264 0.99359205 0.30385658 0.98354792 0.6092157  0.41546432
 0.60606742 0.24375    0.43197429 0.20387649]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04166667 0.04855395 0.04605263 0.05409106 0.05059118 0.05095819
 0.05096661 0.05813953 0.04132974 0.02877698]"
1.7000000000000002,0.1,[0.197 0.875 0.402 0.535 0.706 0.449 0.362 0.364 0.311 0.679],[1.8  3.85 1.7  2.55 2.95 2.7  1.95 2.3  1.75 3.8 ],[1.  2.5 1.  1.5 1.5 1.  1.  2.  1.  2. ],"[0.3575     2.01583564 0.49973958 1.12364196 1.56554923 1.11939134
 0.76224738 0.68035827 0.50122132 1.86251456]",[0.   1.25 0.   0.5  1.   0.   0.   0.   0.   0.5 ],"[0.110625   1.12828681 0.11848958 0.55369567 0.81353812 0.6747014
 0.39773322 0.31629577 0.19887757 1.16119621]",[0.   0.25 0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.05833333 0.10085288 0.11764706 0.10027838 0.10053289 0.10271757
 0.10068135 0.11363636 0.06875    0.09863576]"
1.7000000000000002,0.15000000000000002,[0.637 1.124 0.752 0.554 0.757 0.403 0.688 0.833 0.901 0.918],[2.6  4.5  2.55 2.4  2.75 1.85 2.85 3.15 3.1  3.55],[1.  3.  1.5 1.  1.  1.  1.  2.  3.  2. ],"[1.03033228 2.58203916 1.19296796 0.97705798 1.47304223 0.65227352
 1.38865879 1.64056697 1.47337705 1.80165741]",[1.    1.125 1.    0.    0.    0.    0.    1.125 1.25  1.   ],"[0.40923853 1.45352353 0.46015546 0.42627673 0.75530236 0.25388485
 0.70428379 0.78362117 0.58275205 0.94967987]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.25  0.   ],"[0.1394052  0.15239452 0.15268456 0.14848485 0.15153319 0.17697431
 0.14193084 0.15307692 0.16032609 0.15107833]"
1.7000000000000002,0.2,[0.654 0.614 1.052 0.646 0.548 1.016 0.75  0.586 0.353 0.765],[2.2  2.3  3.15 2.2  2.15 3.1  2.25 1.55 1.45 1.9 ],[1.  1.5 1.  1.  1.  1.  1.  1.  1.  1. ],"[1.11816511 1.00097806 1.88485771 0.99736687 0.9203666  1.93863571
 1.09389553 0.71944537 0.4        1.03997076]",[0.  0.  1.  0.5 0.  0.5 0.5 1.  0.  1. ],"[0.48917341 0.3843765  0.84966484 0.32783562 0.3606498  0.92179
 0.33217678 0.11007037 0.0625     0.29583013]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19892596 0.2015625  0.20227273 0.20754717 0.20255299 0.20378726
 0.20227273 0.24137931 0.17741935 0.21237458]"
1.7000000000000002,0.25,[1.092 0.87  0.873 1.225 1.465 0.832 0.885 1.222 1.265 0.649],[2.7  2.6  2.8  2.75 3.45 2.15 2.4  3.2  2.95 1.85],[1.5 2.  1.  2.  2.  1.  1.  2.  1.  1. ],"[1.62936909 1.32850189 1.50768829 1.61215643 2.24415148 1.14921456
 1.33591321 1.89856936 1.98383985 0.86239889]","[1.      1.09375 0.5     1.125   1.125   1.      1.      1.125   1.
 0.     ]","[0.5252187  0.45350189 0.63776642 0.40903143 0.80244006 0.33983956
 0.42966321 0.66712405 0.73849073 0.25400046]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.    0.   ],"[0.25266904 0.2027027  0.23277075 0.23563218 0.25057543 0.24300699
 0.23198198 0.25876578 0.24532441 0.2266436 ]"
1.7000000000000002,0.3,[0.979 1.296 1.093 0.838 1.595 1.109 0.961 0.893 1.498 1.177],[2.4  3.   2.25 1.5  3.85 2.6  2.15 2.6  3.7  2.5 ],[1.5 2.  1.  1.  2.  1.5 1.5 1.  2.  2. ],"[1.35653018 1.80221974 1.46606918 0.94351563 2.63678604 1.62653613
 1.27041503 1.48245234 2.35310111 1.5437711 ]",[1.    1.25  1.    1.    1.125 1.    1.    0.5   1.    1.125],"[0.34403018 0.50456349 0.38235336 0.11539062 1.05958877 0.52253223
 0.29756347 0.52981562 0.88566337 0.4109586 ]",[0.    0.25  0.    0.    0.125 0.    0.    0.    0.    0.125],"[0.28271028 0.31276596 0.29857763 0.32142857 0.3002014  0.30377226
 0.29056604 0.30329908 0.30163344 0.29032258]"
1.7000000000000002,0.35000000000000003,[1.136 1.554 1.057 1.436 0.893 1.354 1.234 1.032 0.953 1.457],[2.55 3.1  2.4  3.2  2.4  2.8  2.5  2.05 1.95 3.05],[1. 1. 1. 2. 1. 2. 1. 1. 1. 1.],"[1.60570925 2.13922271 1.44772525 2.07573108 1.23619113 1.86738713
 1.65310389 1.32058605 1.17926417 2.09898692]",[1.    1.    1.    1.    1.    1.125 1.    1.    1.    1.   ],"[0.48524111 0.66036529 0.38170963 0.65223255 0.33462863 0.54814885
 0.43826014 0.33090099 0.20270167 0.6425294 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.34753281 0.35677868 0.36111111 0.35648041 0.33480176 0.32722188
 0.34707944 0.35504253 0.33928571 0.34373269]"
1.7000000000000002,0.4,[1.43  0.832 1.095 1.145 1.739 0.562 0.807 1.592 0.861 1.147],[2.8  1.75 2.5  2.65 3.4  1.45 1.9  3.15 2.2  2.65],[2.5 1.  1.5 1.  2.  1.  1.  1.5 1.  1. ],"[1.85918151 0.99682292 1.5543782  1.68412439 2.4520705  0.6109375
 0.97173131 2.23823856 1.13346912 1.6886293 ]","[1.71875 1.      1.      1.      1.25    0.5     1.      1.      1.
 1.     ]","[0.42871276 0.16557292 0.4009114  0.49349939 0.6739455  0.0734375
 0.17251256 0.62710575 0.27409412 0.47496963]","[0.28125 0.      0.      0.      0.125   0.      0.      0.      0.
 0.     ]","[0.41634241 0.4        0.40250848 0.3877551  0.39310581 0.34285714
 0.38383838 0.40588442 0.32673267 0.40686832]"
1.7000000000000002,0.45,[1.098 1.627 1.557 1.311 1.125 0.781 1.116 1.173 1.45  1.095],[2.4  3.1  2.95 2.55 2.35 1.25 2.25 2.35 2.7  2.45],[1.5 2.  2.  2.  1.  1.  1.  1.5 2.  1. ],"[1.4107322  2.12128227 2.04205334 1.63698837 1.45759493 0.81875
 1.38734087 1.45773996 2.01986105 1.48806881]",[1.    1.125 1.25  1.    1.    1.    1.    1.    1.125 1.   ],"[0.33790505 0.54491508 0.50074475 0.36921493 0.35660616 0.03125
 0.31195025 0.30305246 0.48320333 0.40413327]",[0.    0.125 0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.45060386 0.46330275 0.45047801 0.44822695 0.44776753 0.44230769
 0.4598338  0.4622093  0.4473313  0.45458404]"
1.8000000000000003,0.05,[0.112 0.492 0.342 0.3   0.352 0.25  0.175 0.232 0.12  0.186],[1.45 3.25 1.65 2.6  3.2  2.8  2.   1.75 2.05 1.8 ],[1. 2. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.1125     1.28763423 0.49348261 0.85421452 1.35670877 0.84996032
 0.41818118 0.36124706 0.36656712 0.36914627]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0125     0.82965083 0.17629511 0.51886296 1.00935159 0.58931579
 0.25782962 0.13859081 0.25191868 0.16758377]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.02941176 0.05112712 0.07608696 0.04615385 0.05022831 0.04554952
 0.04594595 0.06632653 0.06188925 0.0625    ]"
1.8000000000000003,0.1,[0.408 0.377 0.262 0.478 0.453 0.42  0.383 0.453 0.302 0.194],[2.6  2.   1.85 2.9  1.6  2.2  2.2  2.9  1.9  2.15],[1.5 1.  1.  2.  1.  1.  1.  1.  1.  2. ],"[0.89069776 0.6581168  0.39544271 1.07984473 0.60833333 0.84198851
 0.7350752  1.08570802 0.53207368 0.36916667]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.48132276 0.29991368 0.12669271 0.62120215 0.14583333 0.39290404
 0.36730176 0.60724122 0.2525815  0.17854167]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10087719 0.0923913  0.09482759 0.09599431 0.14772727 0.10077239
 0.09948097 0.09879518 0.09870849 0.04938272]"
1.8000000000000003,0.15000000000000002,[0.623 0.441 0.399 0.948 0.707 0.977 0.745 0.961 0.545 0.936],[2.65 1.65 1.95 3.95 2.4  3.7  2.9  3.2  2.35 2.4 ],[2.  1.  1.  3.  1.  1.5 1.  1.  1.  2. ],"[1.199137   0.57942708 0.65219669 2.10229592 1.1851156  2.17766313
 1.5414886  1.86155453 0.89734894 1.26145042]",[0.    0.    0.    1.    1.    0.5   1.    1.    0.    1.125],"[0.60397099 0.11692708 0.28715763 1.12670694 0.51659448 1.18487443
 0.78317562 0.89246274 0.37254425 0.36770042]",[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.125],"[0.14220624 0.16666667 0.16472303 0.1530043  0.15176127 0.14962004
 0.1470454  0.15616798 0.13088235 0.19594595]"
1.8000000000000003,0.2,[1.151 1.078 0.414 0.605 0.529 0.544 0.785 0.911 0.502 0.806],[4.25 3.65 1.4  2.2  2.25 2.15 2.9  2.05 2.25 2.45],[2.5 2.5 1.  1.  1.  1.  1.  1.  1.5 1.5],"[2.46033497 2.01013288 0.50130208 0.90512646 0.93265986 0.906555
 1.47001403 1.15919922 0.81668387 1.21449956]",[1.25 1.   0.   0.   0.   0.   0.   1.   0.   0.5 ],"[1.27742177 0.88661909 0.08880208 0.30825146 0.40452876 0.3424925
 0.71447204 0.28107422 0.30496512 0.44604253]",[0.375 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.19842275 0.2009544  0.2125     0.21141975 0.19968946 0.15721649
 0.19571429 0.23295455 0.19444444 0.19728507]"
1.8000000000000003,0.25,[1.168 0.501 0.655 0.752 0.988 1.406 0.91  0.499 1.057 0.666],[2.85 1.8  2.05 2.5  2.55 3.65 2.25 1.55 3.   1.4 ],[1. 1. 2. 1. 1. 2. 1. 1. 1. 1.],"[1.79354458 0.67825521 0.84353872 1.18417894 1.47823668 2.31822483
 1.34627554 0.63398438 1.74451421 0.77945313]",[1.   0.   1.   1.   1.   1.25 1.   0.   1.   1.  ],"[0.65738735 0.18138021 0.18963247 0.38886644 0.50323668 0.94276096
 0.45807974 0.12773438 0.65745366 0.07320312]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],"[0.24916729 0.24647887 0.28037383 0.23819742 0.24473258 0.25117702
 0.23905367 0.26086957 0.25092251 0.33333333]"
1.8000000000000003,0.3,[1.23  0.761 0.898 1.175 0.903 0.9   0.75  0.907 0.884 1.733],[2.9  1.5  2.25 2.85 2.1  2.25 1.7  2.1  2.35 4.35],[1.5 1.  2.  2.  1.  1.  1.  1.  1.5 2. ],"[1.7520873  0.86197917 1.09633464 1.79197183 1.28197086 1.28459381
 0.90423417 1.20296792 1.27895838 2.915036  ]",[1.   1.   1.   1.   1.   1.   1.   1.   1.   1.25],"[0.5411498  0.09635417 0.25258464 0.5945353  0.35540836 0.36100983
 0.16985917 0.29222573 0.40360438 1.18003844]",[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.29899497 0.2804878  0.3        0.30059854 0.3047138  0.31171171
 0.34591195 0.31932773 0.3011583  0.30189373]"
1.8000000000000003,0.35000000000000003,[0.788 1.124 1.084 1.317 0.774 0.779 1.246 1.187 0.845 1.295],[1.75 2.4  2.9  2.5  1.75 1.75 2.55 2.25 2.15 2.7 ],[1.  1.5 1.  2.  1.  1.  2.  1.  1.  2. ],"[0.96672579 1.52440046 1.64323781 1.71028156 0.96424293 1.00841495
 1.71185108 1.51888788 1.08167034 1.73574128]",[1.    1.    0.    1.    1.    1.    1.125 1.    0.5   1.125],"[0.17063204 0.41034406 0.58869679 0.4176424  0.14236793 0.16778995
 0.43066211 0.361466   0.30159221 0.44433503]",[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.125],"[0.34375    0.35222155 0.3509534  0.356181   0.36956522 0.38535032
 0.34545893 0.34872159 0.35       0.36783042]"
1.8000000000000003,0.4,[1.086 0.829 1.072 1.169 1.596 1.111 1.226 0.924 1.139 0.973],[2.4  1.7  2.35 2.4  3.1  2.5  2.35 2.3  2.15 1.8 ],[1.5 1.  1.  1.  2.  1.  1.  1.5 1.  1. ],"[1.47160525 1.02249628 1.42253879 1.52519089 2.13886994 1.50315258
 1.6428744  1.28245985 1.4334492  1.13537295]",[1.   1.   1.   1.   1.25 1.   1.   0.5  1.   1.  ],"[0.37004275 0.17405878 0.32351535 0.3925737  0.57051057 0.42956859
 0.37939783 0.29495985 0.30610545 0.1783417 ]",[0.    0.    0.    0.    0.125 0.    0.    0.    0.    0.   ],"[0.39471199 0.390625   0.39932318 0.3984127  0.39477041 0.41123853
 0.38905547 0.39439655 0.40167866 0.41589649]"
