gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.6,0.15000000000000002,[0.533 0.766 0.862 0.735 0.351 0.806 0.582 0.719 0.728 0.992],[2.15 2.3  2.95 3.4  1.75 3.15 2.3  2.75 3.25 3.25],[2.  1.5 1.  2.  1.  2.  1.  2.  1.  2. ],"[0.79618056 1.13087587 1.60270645 1.60765481 0.490625   1.56149062
 1.03418282 1.1926895  1.63148004 1.73041044]",[0.   0.5  1.   0.   0.   1.   0.   1.   0.   1.25],"[0.22664931 0.39122743 0.74558976 0.8659556  0.096875   0.7378334
 0.45615548 0.47735747 0.90678217 0.78221708]",[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.14285714 0.16507177 0.14990081 0.14659686 0.11764706 0.14809088
 0.13996949 0.14977578 0.14913489 0.14896266]"
1.6,0.2,[0.421 0.513 1.37  1.367 1.178 1.502 0.81  0.785 0.976 0.452],[1.7  2.   4.05 4.45 3.2  4.45 2.8  2.25 3.2  1.6 ],[1.  1.  2.  2.5 1.  2.  1.  1.  2.5 1. ],"[0.62190848 0.86366053 2.5327288  2.68111551 2.06246802 2.90528999
 1.50436397 1.14704504 1.62454201 0.58606771]","[0.      0.      1.28125 1.25    1.      1.25    0.      1.      1.25
 0.     ]","[0.16565848 0.30565272 1.22662528 1.30981424 0.87770239 1.47149482
 0.67846065 0.34860754 0.60383889 0.12669271]","[0.      0.      0.15625 0.3125  0.      0.25    0.      0.      0.25
 0.     ]","[0.20422535 0.20930233 0.20022699 0.20158865 0.201009   0.19977986
 0.19891898 0.18253968 0.2079646  0.2244898 ]"
1.6,0.25,[0.68  1.181 0.803 1.856 1.192 1.292 0.918 1.179 1.008 0.719],[2.05 2.75 2.05 4.25 2.85 3.55 2.35 3.45 2.75 2.65],[1.  1.  1.  3.  1.  3.  1.  2.5 1.  1. ],"[1.07905011 1.7146789  1.12140231 2.94806877 1.84457573 2.07434861
 1.31610737 2.11107314 1.54132822 1.28172752]",[0.5   1.    1.    1.875 1.    1.25  1.    1.25  0.5   0.   ],"[0.33295636 0.55032343 0.29903902 1.11221672 0.64228081 0.75091111
 0.42333394 0.83773329 0.58546885 0.53343651]","[0.      0.      0.      0.25    0.      0.28125 0.      0.25    0.
 0.     ]","[0.24576271 0.25406504 0.23534972 0.25002755 0.26080808 0.26444662
 0.23743501 0.24852872 0.26313321 0.23366834]"
1.6,0.3,[1.038 1.186 1.343 1.059 1.067 1.327 0.8   1.2   1.074 1.153],[2.5  2.95 3.35 2.2  2.85 2.75 2.1  2.75 2.4  2.85],[2.  2.  2.  1.5 2.5 1.5 1.5 1.  2.  1. ],"[1.5054161  1.72048983 2.05456684 1.29383743 1.5138119  1.86465605
 1.06224082 1.72463417 1.40224955 1.81623462]",[1.125 1.125 1.    1.    1.125 1.125 1.    1.    1.    1.   ],"[0.4479454  0.51814608 0.75276325 0.28446243 0.45639003 0.5327957
 0.29114707 0.5177494  0.32353861 0.59548267]",[0.125 0.125 0.    0.    0.125 0.125 0.    0.    0.    0.   ],"[0.31217555 0.32875264 0.30453121 0.37244898 0.30449438 0.30302118
 0.27205882 0.3005662  0.31305638 0.2912217 ]"
1.6,0.35000000000000003,[1.572 1.716 1.5   1.448 1.602 0.871 1.326 0.728 1.795 1.488],[3.55 3.9  2.95 3.2  3.2  2.05 3.05 2.   3.8  3.2 ],[1. 2. 2. 2. 2. 1. 1. 1. 1. 2.],"[2.45690287 2.62114856 2.00552728 2.10268298 2.24511551 1.09079427
 1.95594815 1.0053343  2.70107258 2.13257137]",[1.    1.25  1.125 1.25  1.    1.    1.    0.5   1.    1.   ],"[0.91266459 0.9247771  0.52044428 0.63832751 0.68514237 0.24704427
 0.64364346 0.27115461 0.92765949 0.59116512]",[0.   0.25 0.   0.25 0.   0.   0.   0.   0.   0.  ],"[0.35202984 0.35210699 0.35295534 0.35631399 0.348645   0.3411215
 0.34525205 0.35045045 0.35370851 0.36973479]"
1.6,0.4,[1.261 1.411 1.032 1.543 1.299 1.322 1.756 1.097 2.803 1.181],[2.65 3.1  2.1  3.15 2.55 3.   3.75 2.2  5.75 2.25],[1.5 2.5 1.5 1.  1.  1.  1.5 2.  4.5 1. ],"[1.78063727 1.97299045 1.28167104 2.16501917 1.68081694 1.95729332
 2.57874095 1.31342029 4.26487927 1.50234064]","[1.       1.625    1.       1.       1.       1.       1.125    1.
 3.234375 1.      ]","[0.46792975 0.5331467  0.26448354 0.67030481 0.42984037 0.59244957
 0.87105052 0.22357654 1.45441784 0.31093439]","[0.      0.375   0.      0.      0.      0.      0.125   0.      0.84375
 0.     ]","[0.4010241  0.36410256 0.39224138 0.39998847 0.37596302 0.39985052
 0.40213178 0.44196429 0.40093505 0.41247002]"
1.6,0.45,[0.709 1.239 1.408 0.988 1.646 1.399 1.641 1.393 0.983 1.947],[1.8  2.6  2.7  2.2  3.45 2.9  3.7  2.9  2.15 3.55],[1.  1.  1.  1.  2.  1.  3.  1.  1.  1.5],"[0.94093098 1.61640665 1.89675137 1.25639207 2.32913367 1.91241248
 2.45701779 1.95082562 1.25612436 2.79269115]",[0.5   1.    1.    1.    1.125 1.    2.125 1.    1.    1.125],"[0.21827473 0.43762247 0.50375821 0.30873582 0.72158362 0.53292029
 0.78660763 0.5537431  0.29674936 0.78312084]","[0.       0.       0.       0.       0.125    0.       0.484375 0.
 0.       0.      ]","[0.43981481 0.45321979 0.44386271 0.44650206 0.44837291 0.44650986
 0.44417027 0.45666945 0.43965517 0.44730725]"
1.7000000000000002,0.05,[0.039 0.428 0.265 0.228 0.384 0.129 0.153 0.313 0.164 0.278],[1.65 3.35 3.1  2.25 3.9  2.35 2.75 2.4  2.3  2.9 ],[1.  2.  1.  1.5 1.  1.  1.  1.  1.  2. ],"[0.13945452 1.24235338 1.04425419 0.40270833 1.77881704 0.46341722
 0.85823549 0.7464356  0.57104321 0.8239352 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09726702 0.84910387 0.74750126 0.19020833 1.35888906 0.33343675
 0.69245485 0.4495606  0.40053539 0.5458102 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04210526 0.04818172 0.04785134 0.04090909 0.05046819 0.04688244
 0.04951799 0.06460674 0.04522613 0.04624277]"
1.7000000000000002,0.1,[0.696 0.409 0.53  0.375 0.582 0.354 0.508 0.52  0.402 0.526],[3.8  2.55 3.7  2.75 2.5  1.65 2.55 2.85 2.25 3.55],[2.5 1.  2.  1.  2.  1.  2.  1.5 1.5 1. ],"[1.81039938 1.03728001 1.59076725 0.97817538 0.99791787 0.63363165
 0.92417063 1.13565267 0.66998243 1.69944051]",[1.125 0.    0.    0.    0.    0.    1.    0.    0.    0.   ],"[1.08437399 0.6543668  1.0672321  0.61377108 0.44342569 0.24261602
 0.39448313 0.6282308  0.27154493 1.15824178]",[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.0966123  0.09992146 0.09781524 0.09552992 0.100676   0.08626761
 0.1        0.09380032 0.11141304 0.10031853]"
1.7000000000000002,0.15000000000000002,[0.629 0.486 0.768 0.799 0.523 0.618 0.933 0.584 0.356 0.323],[2.4  2.35 2.9  3.   2.05 2.65 2.75 2.2  1.7  1.9 ],[1. 1. 1. 1. 1. 1. 2. 1. 1. 1.],"[1.03299287 0.91527678 1.55725025 1.65742736 0.80623884 1.21355119
 1.48363253 0.92161536 0.52137649 0.48734375]",[0. 0. 1. 0. 1. 0. 1. 1. 0. 0.],"[0.43260225 0.41137053 0.75373462 0.85993895 0.29373884 0.58186173
 0.6049216  0.35364661 0.15262649 0.16234375]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14912281 0.1328125  0.1523614  0.1519337  0.12621359 0.15042373
 0.15952649 0.1557377  0.13076923 0.13235294]"
1.7000000000000002,0.2,[1.233 0.799 0.731 0.53  0.972 0.7   1.062 0.789 0.835 0.701],[3.95 2.3  2.2  1.95 3.45 1.75 3.6  2.85 2.7  1.75],[2.  1.5 1.  1.  1.  1.  2.  1.  1.  1. ],"[2.37771746 1.1028321  1.13899765 0.7473048  2.1204748  0.84200521
 1.94248103 1.52789786 1.37441583 0.8834375 ]",[1.125 1.    0.    0.    0.    1.    1.    0.    1.    1.   ],"[1.14191424 0.3043946  0.4022789  0.24027355 1.13588007 0.14200521
 0.88798884 0.73775199 0.54160333 0.1834375 ]",[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.20012513 0.22569444 0.21554252 0.17431193 0.20119546 0.23148148
 0.20393068 0.19724746 0.19791667 0.22641509]"
1.7000000000000002,0.25,[0.716 0.894 0.969 0.98  0.859 0.776 0.493 1.223 1.289 1.002],[1.6  2.2  2.6  2.3  2.2  2.35 1.6  3.5  3.3  3.05],[1. 1. 1. 1. 1. 1. 1. 2. 2. 1.],"[0.87455729 1.19883006 1.57793251 1.4183508  1.26023173 1.19093746
 0.621875   2.13070464 2.0383533  1.70028256]",[1.    1.    1.    1.    1.    0.    0.5   1.    1.125 1.   ],"[0.14018229 0.29961131 0.57924477 0.42391721 0.40138163 0.42692379
 0.109375   0.8587564  0.76801638 0.67894467]",[0.    0.    0.    0.    0.    0.    0.    0.    0.125 0.   ],"[0.27173913 0.26241135 0.25094475 0.24047187 0.25       0.23478656
 0.25       0.25148865 0.25078062 0.25668253]"
1.7000000000000002,0.3,[1.224 0.894 0.998 1.097 1.064 0.792 0.79  1.199 1.573 1.125],[2.85 1.6  2.7  2.65 2.3  1.8  2.15 2.95 3.85 2.8 ],[1.  1.  1.  1.5 1.5 1.  1.  1.  2.  2. ],"[1.85393329 1.02804688 1.52877627 1.58815618 1.33144531 1.01609375
 1.10031942 1.92285418 2.44160146 1.5277818 ]","[1.      1.      0.5     1.125   1.      1.      1.      1.      1.125
 1.09375]","[0.60910907 0.13117187 0.54643985 0.51921087 0.26894531 0.19734375
 0.29641317 0.67787127 0.92747487 0.48266462]",[0.    0.    0.    0.125 0.    0.    0.    0.    0.    0.125],"[0.29499186 0.31111111 0.30449221 0.30173221 0.36979167 0.26282051
 0.26408451 0.29509604 0.30479922 0.30674847]"
1.7000000000000002,0.35000000000000003,[1.135 0.981 1.151 1.042 1.643 0.918 0.917 1.358 1.603 1.376],[2.8  2.6  2.85 2.2  3.5  1.9  1.85 3.05 3.1  3.05],[2.  2.  2.  1.  2.  1.  1.5 1.  1.  2. ],"[1.58031073 1.40578927 1.70764454 1.34033668 2.38739523 1.24515137
 1.128125   2.07631496 2.27812154 1.91371181]",[1.    1.125 1.    1.    1.125 1.    1.    1.    1.    1.125],"[0.47718573 0.40325021 0.52987355 0.28408668 0.76107382 0.31736511
 0.140625   0.7148434  0.72143209 0.58484218]",[0.    0.125 0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.32839314 0.32877814 0.35415221 0.38157895 0.35027229 0.34929002
 0.43478261 0.35327392 0.35419682 0.35241546]"
1.7000000000000002,0.4,[0.988 1.53  1.558 0.727 0.923 1.855 1.082 1.129 1.1   1.177],[1.75 3.   3.05 1.5  2.2  3.4  2.45 2.75 2.1  2.4 ],[1.  2.  2.  1.  1.  2.5 1.  1.5 1.  1. ],"[1.11901042 2.10300157 2.14860425 0.75       1.1704445  2.5049785
 1.5065     1.64100218 1.36689272 1.48921224]","[1.      1.      1.125   1.      1.      1.40625 1.      1.      1.
 1.     ]","[0.15651042 0.53166368 0.57639966 0.0625     0.24935075 0.62441209
 0.40767188 0.46443968 0.26513491 0.34077474]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],"[0.37272727 0.40553977 0.40105517 0.375      0.36312849 0.40173193
 0.39884393 0.38030303 0.41666667 0.39820359]"
1.7000000000000002,0.45,[1.385 1.291 0.821 1.543 1.26  1.314 0.996 1.177 0.756 1.351],[2.95 2.6  1.75 2.95 2.75 2.6  2.2  2.4  1.35 2.55],[1.  1.5 1.  1.  1.  1.5 1.  1.5 1.  2. ],"[1.98387989 1.74619574 0.99296875 2.10949192 1.75841111 1.68151937
 1.2692205  1.47361514 0.80260417 1.67222842]",[1.   1.   1.   1.   1.   1.   1.   1.   1.   1.25],"[0.57025685 0.40732855 0.15859375 0.58234348 0.46173143 0.39758382
 0.2817205  0.32049014 0.06510417 0.33550967]",[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.44876053 0.46025641 0.43518519 0.44164619 0.45378151 0.4602649
 0.42258065 0.43882979 0.46875    0.48993289]"
1.8000000000000003,0.05,[0.172 0.301 0.122 0.156 0.157 0.115 0.179 0.09  0.256 0.216],[2.55 3.25 1.75 2.   1.75 2.55 2.45 1.8  2.1  2.15],[2.  2.  1.  1.  1.  1.  1.  1.5 1.  1. ],"[0.68973862 1.13593064 0.27140879 0.33051463 0.36571119 0.60414386
 0.64124707 0.1        0.58662565 0.53404987]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.50353257 0.84455796 0.13078379 0.17270213 0.18992994 0.48622394
 0.4859126  0.         0.32909391 0.31715534]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04715833 0.05109795 0.05063291 0.044      0.06289308 0.0519009
 0.04989283 0.02380952 0.0462784  0.05238541]"
1.8000000000000003,0.1,[0.419 0.319 0.476 0.362 0.292 0.749 0.308 0.286 0.499 0.66 ],[2.15 1.7  2.5  2.3  2.05 3.9  1.7  1.85 2.3  2.75],[1. 1. 1. 1. 1. 2. 1. 1. 1. 1.],"[0.96283212 0.43010417 0.94872828 0.80392104 0.58426322 1.91292838
 0.42958333 0.45979167 0.98304642 1.23162559]",[0.    0.    0.    0.    0.    1.125 0.    0.    0.    1.   ],"[0.50139414 0.13322917 0.48657007 0.46764175 0.32254447 1.1461193
 0.11708333 0.13166667 0.48592728 0.6082125 ]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.0968716  0.1        0.09891813 0.10095281 0.09621451 0.1003951
 0.12       0.08064516 0.11030784 0.09816097]"
1.8000000000000003,0.15000000000000002,[0.571 0.757 0.304 0.729 0.39  0.91  0.72  0.418 0.233 0.646],[2.3  2.65 1.65 3.2  1.9  2.7  2.7  1.9  1.65 2.8 ],[1.  1.5 1.  2.  1.  2.  1.  1.  1.  2. ],"[1.0542188  1.40684794 0.53760567 1.53931903 0.74572256 1.40968141
 1.32996498 0.69460107 0.34973958 1.21918839]",[0. 1. 0. 0. 0. 1. 0. 0. 0. 0.],"[0.49347662 0.61619852 0.21182442 0.78258075 0.35661123 0.56560182
 0.63429847 0.25163232 0.09348958 0.59995011]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15716374 0.15541327 0.16373239 0.15790448 0.15388087 0.14818333
 0.14817001 0.156      0.08888889 0.15279788]"
1.8000000000000003,0.2,[1.12  0.866 0.613 0.611 1.033 0.982 0.609 0.794 0.834 0.97 ],[3.85 2.95 1.75 1.8  3.05 3.   2.6  2.2  2.15 2.85],[1.5 1.  1.  1.  1.  1.  1.  1.  1.  2. ],"[2.30349154 1.58902955 0.82167849 0.75625    1.82036887 1.76567553
 1.23917605 1.1989126  1.24036191 1.6003236 ]","[0.      0.      0.      1.      1.      1.      0.      1.      1.
 1.09375]","[1.17367892 0.72353882 0.23261599 0.14375    0.76660911 0.7869768
 0.60582644 0.42723291 0.41653378 0.59212048]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.2029785  0.19804786 0.20134228 0.19148936 0.19430052 0.20174489
 0.19248965 0.19839015 0.19150522 0.20097357]"
1.8000000000000003,0.25,[0.841 0.722 1.02  0.836 0.599 0.44  0.775 0.841 0.248 1.222],[2.05 1.95 2.55 2.3  1.95 1.4  2.35 2.75 1.1  3.3 ],[1. 1. 1. 2. 1. 1. 1. 2. 1. 2.],"[1.22299255 0.87668282 1.53113579 1.13882813 0.83425089 0.503125
 1.20022953 1.35691766 0.2625     2.00353175]","[1.      1.      1.      1.21875 0.      0.      0.5     0.5     0.
 1.125  ]","[0.34350036 0.22121407 0.52766594 0.30757813 0.26393839 0.053125
 0.45247563 0.50867547 0.0125     0.74991847]",[0.   0.   0.   0.25 0.   0.   0.   0.   0.   0.  ],"[0.23823529 0.22674419 0.24598217 0.245      0.20353982 0.22580645
 0.23886827 0.26698262 0.34090909 0.24797688]"
1.8000000000000003,0.3,[0.595 1.288 1.257 0.847 1.094 0.736 0.852 0.97  0.724 1.725],[1.8  3.25 3.15 2.2  2.6  2.   2.15 2.55 1.65 3.95],[1.  1.  1.5 1.  2.  2.  1.  1.5 1.  2. ],"[0.85363155 2.08165674 2.00613393 1.20577131 1.50374566 0.92630208
 1.17947084 1.4234542  0.90923241 2.68171174]",[0.    1.    1.125 1.    1.25  1.    1.    1.125 1.    1.25 ],"[0.22550655 0.81287012 0.76233205 0.34209943 0.40530816 0.17942708
 0.35895082 0.42775107 0.19067772 0.99642121]",[0.    0.    0.125 0.    0.125 0.    0.    0.    0.    0.25 ],"[0.29301075 0.29675187 0.30149125 0.30674342 0.30693069 0.38095238
 0.29109175 0.30128205 0.26071429 0.301707  ]"
1.8000000000000003,0.35000000000000003,[1.332 1.32  1.152 0.888 1.031 0.995 0.695 0.72  0.961 0.825],[2.75 2.35 2.35 2.   2.3  1.95 1.6  1.6  2.1  1.8 ],[1.5 1.  1.5 1.5 1.5 1.  1.  1.  1.  1. ],"[1.83877771 1.63987497 1.46054675 1.0796503  1.37691724 1.23729905
 0.79713542 0.8421875  1.24502136 0.93046875]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.51541345 0.34397654 0.35605456 0.1827753  0.29742505 0.27323655
 0.10651042 0.1234375  0.30034363 0.14921875]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35509479 0.35181976 0.34503425 0.375      0.33286517 0.35263158
 0.35227273 0.44354839 0.3500973  0.36507937]"
1.8000000000000003,0.4,[0.925 1.223 1.369 1.02  0.992 0.791 0.986 1.073 1.198 0.809],[2.1  2.6  2.85 1.95 2.05 1.85 1.9  2.4  2.25 1.85],[1. 1. 2. 1. 1. 1. 1. 2. 1. 1.],"[1.22275065 1.71278725 1.89415879 1.28646831 1.24417675 0.97723431
 1.12786458 1.41438695 1.52693623 1.06483068]",[0.5 1.  1.  1.  1.  0.5 1.  1.  1.  0.5],"[0.29755534 0.4717228  0.50768418 0.21615581 0.25218456 0.17254681
 0.20598958 0.3526682  0.30720967 0.24627599]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.40560748 0.40485371 0.41294118 0.40365449 0.40697674 0.43181818
 0.37096774 0.3893617  0.40294118 0.40196078]"
