gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.41  0.327 0.282 0.254 0.284 0.286 0.278 0.299 0.286 0.499],[4.5  3.75 2.95 2.2  3.6  2.75 2.95 3.25 3.15 3.65],[3. 2. 1. 1. 2. 1. 1. 3. 2. 2.],"[1.73663198 1.33469848 1.00750534 0.56869835 1.24661592 0.87931234
 1.0408076  0.88268424 0.79626531 1.42123216]","[0.5     0.      0.      0.      0.      0.      0.      0.      0.
 1.21875]","[1.33450795 1.01409301 0.70981246 0.31654991 0.93454317 0.58273031
 0.76137035 0.57492057 0.48767156 0.93528245]",[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25],"[0.04984022 0.04981914 0.05090624 0.06055901 0.05219131 0.04990842
 0.05107575 0.05632184 0.04978355 0.05083996]"
1.5,0.1,[0.724 0.322 0.374 0.687 0.528 0.393 0.233 0.552 0.528 0.513],[3.65 2.75 2.65 3.65 3.1  2.85 1.85 3.2  2.75 3.25],[1.5 1.5 2.  2.  2.  1.5 1.  3.  2.  3. ],"[1.84207916 0.85079037 0.78687738 1.75792168 1.20791132 1.00063102
 0.42229167 1.04025385 0.99776161 1.1336791 ]","[0.5     0.      0.      1.      0.      0.      0.      1.15625 1.
 1.21875]","[1.08055572 0.53125912 0.41597894 1.06425713 0.66728632 0.5748986
 0.16916667 0.50119135 0.47119911 0.65008535]",[0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.5],"[0.10165833 0.0974359  0.11597938 0.09893241 0.10245902 0.0950985
 0.07258065 0.09109312 0.09795918 0.08722741]"
1.5,0.15000000000000002,[0.612 0.817 0.681 0.671 1.199 0.883 0.663 0.854 0.852 0.879],[2.55 3.1  2.45 2.3  4.1  3.7  3.2  3.2  2.7  2.95],[2.  1.  1.  1.5 2.  2.  1.  1.  2.  1.5],"[1.06258166 1.70782028 1.19804347 1.05563532 2.51106188 1.92301133
 1.47490773 1.71505558 1.36158943 1.57923634]","[0.5     0.      1.      1.      1.09375 0.      0.5     1.      1.
 1.     ]","[0.46414416 0.90113083 0.49804347 0.37047907 1.2987694  1.05257676
 0.79844289 0.79122746 0.54943123 0.70687306]",[0.    0.    0.    0.    0.125 0.    0.    0.    0.    0.   ],"[0.16097677 0.14971449 0.14324693 0.1453125  0.14846772 0.15292369
 0.15036839 0.15684575 0.14773259 0.14701897]"
1.5,0.2,[1.073 1.006 1.182 0.694 1.359 1.599 1.501 1.093 1.127 0.946],[3.2  3.   3.4  2.15 4.5  5.05 4.2  3.25 3.7  2.55],[1. 1. 2. 1. 2. 4. 3. 2. 1. 2.],"[1.92989431 1.76837804 1.99168572 1.04626016 2.84016199 3.21024857
 2.66626987 1.86741443 2.19956526 1.43582277]","[1.         1.         1.25       1.         1.         1.87239583
 1.25       1.         1.         1.125     ]","[0.87664724 0.78683507 0.78599724 0.35368203 1.46913843 1.57874223
 1.11859226 0.78881335 1.05054182 0.48958253]","[0.         0.         0.25       0.         0.         0.61822917
 0.375      0.         0.         0.        ]","[0.20086207 0.2037037  0.20042508 0.18380062 0.19979901 0.20179196
 0.20500029 0.20244457 0.20122062 0.19625335]"
1.5,0.25,[0.944 1.093 1.545 1.527 0.938 1.33  0.857 1.487 1.242 0.965],[2.4  3.   4.1  3.9  2.4  3.45 2.7  4.4  3.15 2.35],[1.  2.  1.  2.5 1.  2.  1.  2.5 1.5 1.5],"[1.31119117 1.84812342 2.82415806 2.53966218 1.34905079 2.13779542
 1.51264685 2.81518632 1.95044351 1.3760469 ]","[1.         1.         1.         1.25       1.         1.125
 0.5        1.45833333 1.         1.        ]","[0.36919898 0.67659021 1.22091709 1.01637116 0.41076954 0.79277589
 0.62155188 1.31533281 0.69103494 0.43102737]",[0.     0.     0.     0.375  0.     0.     0.     0.3125 0.     0.    ],"[0.24468085 0.25141243 0.24961645 0.24862048 0.26385224 0.24915919
 0.25177401 0.24751208 0.25030197 0.23366477]"
1.5,0.3,[1.068 0.829 1.386 1.141 0.97  1.156 1.021 1.703 0.997 1.095],[2.3  1.65 3.5  3.1  2.75 2.85 2.1  3.75 2.25 2.8 ],[2.  1.  2.  2.  1.  1.  1.5 2.  2.  3. ],"[1.31705729 0.92408854 2.20376204 1.67640684 1.50567674 1.76218835
 1.25101255 2.52439281 1.23092448 1.55359462]",[1.25  1.    1.125 1.    1.    1.    1.    1.25  1.    1.125],"[0.27643229 0.14908854 0.79790266 0.57821348 0.50201463 0.5648739
 0.27288755 0.86684887 0.24654948 0.44128993]",[0.25  0.    0.125 0.    0.    0.    0.    0.25  0.    0.125],"[0.2972973  0.27659574 0.29499151 0.29424399 0.29604396 0.30751708
 0.31465517 0.29988825 0.3423913  0.28109029]"
1.5,0.35000000000000003,[1.2   1.439 1.164 1.457 1.234 1.393 1.163 1.08  1.483 1.558],[2.5  3.05 2.45 3.35 2.85 3.   2.55 2.35 3.45 3.45],[2.  1.  1.  2.  2.  1.  1.  1.  1.5 1.5],"[1.57383496 2.11227259 1.57907255 2.17762794 1.81182142 2.03884941
 1.67695457 1.49250713 2.27937917 2.38304311]",[1.25 1.   1.   1.   1.   1.   1.   1.   1.   1.  ],"[0.39619824 0.68161463 0.42067411 0.67838478 0.54226576 0.64705864
 0.50353233 0.41516338 0.84516897 0.8212267 ]",[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.35484634 0.34873494 0.35777882 0.3493315  0.34881364 0.34984235
 0.34911761 0.34963768 0.34886978 0.35259939]"
1.5,0.4,[1.314 1.318 1.248 1.996 1.204 1.49  1.555 1.146 1.461 2.008],[3.   2.55 2.8  4.05 2.65 3.15 3.15 2.1  3.1  4.25],[2.  2.  1.5 3.  1.5 1.5 2.  1.  2.  2. ],"[1.89024123 1.65475519 1.72366238 2.8960785  1.62325198 2.14583559
 2.16521011 1.44459906 1.93560069 3.07180128]",[1.125  1.125  1.     1.6875 1.     1.     1.25   1.     1.25   1.25  ],"[0.54590529 0.35866144 0.46858426 0.89627381 0.45411135 0.64828615
 0.6030519  0.27746038 0.52291759 1.05626173]",[0.125 0.125 0.    0.25  0.    0.    0.25  0.    0.25  0.25 ],"[0.3999166  0.42       0.40614334 0.40695397 0.39950166 0.39827606
 0.39724267 0.40674789 0.39547286 0.39728376]"
1.5,0.45,[1.126 1.366 0.744 1.537 1.076 0.87  1.385 1.412 1.088 1.835],[2.5  2.95 2.25 3.25 2.6  1.8  2.75 2.75 2.6  3.85],[1.  1.  2.  1.  2.  1.  1.  1.  1.  1.5],"[1.55416696 1.90759627 1.01015625 2.19678342 1.3884375  1.00208333
 1.90877014 1.87167203 1.53525334 2.75850204]",[1.  1.  1.  1.  1.  1.  1.  1.  0.5 1. ],"[0.41276071 0.56212508 0.20703125 0.67144163 0.3196875  0.15520833
 0.54354797 0.48557584 0.42001896 0.9209166 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.41666667 0.43819287 0.53846154 0.45750756 0.46875    0.5
 0.44867822 0.45678428 0.43877551 0.45123564]"
1.6,0.05,[0.154 0.108 0.37  0.349 0.241 0.238 0.23  0.297 0.251 0.127],[2.8  2.4  3.7  3.3  2.05 2.4  2.6  2.5  2.9  2.55],[1.  1.  2.5 1.5 1.  1.  1.  2.  1.5 1. ],"[0.57069223 0.40918538 1.23293882 1.1890618  0.45625    0.66419503
 0.81084892 0.70172398 0.83727887 0.65835386]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.41370981 0.29805257 0.87049985 0.86736991 0.21875    0.44271066
 0.55513603 0.43258335 0.59626325 0.52983823]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04420601 0.05028736 0.05159178 0.04963865 0.04494382 0.05534826
 0.05416313 0.05438596 0.05402208 0.04925303]"
