gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.188 0.142 0.077 0.214 0.21  0.455 0.322 0.481 0.353 0.203],[3.15 1.7  2.4  2.55 2.6  2.9  3.75 4.35 4.05 3.55],[1.5 1.  1.  1.5 2.  2.  2.  2.  2.5 2. ],"[0.80664373 0.22072917 0.4163219  0.65235724 0.55152808 1.06277768
 1.35061049 1.93933859 1.55257115 1.08889148]",[0.  0.  0.  0.  0.  1.  0.  0.5 0.  0. ],"[0.63066717 0.08635417 0.32042346 0.44942755 0.34176246 0.59729916
 1.04357924 1.45487204 1.16740575 0.87491748]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04140625 0.04807692 0.04647436 0.0534398  0.0443787  0.05647263
 0.05059625 0.05118441 0.05057175 0.0493772 ]"
1.5,0.1,[0.473 0.369 0.606 0.485 0.674 0.751 0.424 0.622 0.4   0.524],[3.25 3.   3.1  2.9  3.45 4.3  3.15 2.95 2.15 3.35],[2.  2.  1.5 1.  2.  3.  2.  1.5 1.  2. ],"[1.27329322 0.83730841 1.40531423 1.2340223  1.61312532 2.01040363
 1.12371355 1.25640658 0.82204406 1.39087904]",[0.     0.     0.     0.     1.     1.1875 0.     0.5    0.     0.    ],"[0.79843666 0.46543341 0.81869314 0.73436715 0.92899446 1.24658527
 0.69773699 0.67886752 0.38005187 0.85860365]",[0.    0.    0.    0.    0.    0.375 0.    0.    0.    0.   ],"[0.09787722 0.10423453 0.09769688 0.09917181 0.10075567 0.10201695
 0.10294118 0.10646388 0.09519573 0.10272418]"
1.5,0.15000000000000002,[0.896 0.895 0.46  0.583 0.911 1.053 0.67  0.29  0.685 0.757],[2.95 3.25 2.3  2.2  3.75 3.85 2.25 1.65 2.85 3.2 ],[2.  1.  1.  1.  1.5 2.  1.  1.  1.5 2. ],"[1.52158958 1.97636422 0.96494677 1.01593025 2.08957426 2.1647959
 1.00036003 0.356875   1.27903185 1.62312932]","[1.125   1.      0.      0.      1.125   1.21875 1.      0.      1.
 1.     ]","[0.62456809 1.05043343 0.46060107 0.43326424 1.16207181 1.09668983
 0.34723503 0.09125    0.60871935 0.83142705]",[0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.  ],"[0.14564897 0.1495493  0.14033019 0.14844316 0.15073707 0.1501456
 0.13592233 0.08510638 0.15836653 0.14943288]"
1.5,0.2,[0.886 1.224 1.005 0.49  1.272 1.374 0.774 0.872 0.802 1.085],[2.8  3.7  2.9  2.15 3.8  4.45 2.5  2.5  2.4  3.35],[1.  2.  2.5 1.  2.  2.5 2.  2.  1.  2. ],"[1.54670617 2.26788656 1.55955562 0.87778047 2.37004555 2.62591038
 1.26534409 1.26779749 1.29565577 1.97712412]","[0.      1.      1.25    0.      1.      1.125   0.5     1.09375 1.
 1.125  ]","[0.68351648 1.01285727 0.53807125 0.3837375  1.09351968 1.27603245
 0.48458237 0.4023678  0.4675796  0.90615244]",[0.    0.    0.375 0.    0.    0.125 0.    0.125 0.    0.125],"[0.20243715 0.19868791 0.18607955 0.19634378 0.20039504 0.19954203
 0.2        0.19723183 0.20106718 0.18858721]"
1.5,0.25,[1.549 0.908 1.714 1.235 1.337 1.309 1.363 1.271 1.041 1.161],[3.8  2.35 4.5  2.9  3.7  3.4  3.5  3.15 2.95 2.6 ],[3.  1.  3.  2.  1.5 2.  1.  1.5 1.5 1.5],"[2.43150193 1.31226007 2.95414021 1.74458786 2.29785032 2.16395203
 2.3211744  2.07394997 1.73205189 1.55440476]",[2.   1.   1.25 1.   1.   1.   1.   1.   1.   1.  ],"[0.86348435 0.39936945 1.21180622 0.53485886 0.9849719  0.85785462
 0.95858285 0.72194802 0.64453968 0.4615825 ]",[0.25  0.    0.375 0.    0.    0.    0.    0.    0.    0.   ],"[0.25222965 0.25507901 0.25385386 0.25160066 0.24743691 0.24947487
 0.24630423 0.24707397 0.25048114 0.2482238 ]"
1.5,0.3,[1.253 0.922 1.513 1.075 0.941 1.535 1.31  1.478 1.039 1.144],[2.85 2.45 3.4  2.35 1.95 3.7  2.65 3.2  2.85 2.7 ],[1. 2. 2. 1. 1. 3. 2. 2. 2. 1.],"[1.8283509  1.34351916 2.26012379 1.45816983 1.22774879 2.30446102
 1.72307523 2.05526394 1.54510834 1.66454748]",[1.    1.    1.125 1.    1.    1.625 1.125 1.    1.    1.   ],"[0.56463019 0.42232776 0.76481129 0.38004483 0.20118629 0.77101375
 0.43088773 0.62318386 0.50780366 0.51825842]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.31035857 0.29613993 0.29879518 0.30044843 0.37698413 0.30194668
 0.29018613 0.31462723 0.31089019 0.30595027]"
1.5,0.35000000000000003,[0.988 2.45  2.004 1.451 1.252 1.496 1.24  1.237 1.712 1.846],[2.35 5.   4.25 2.75 2.4  3.7  2.6  2.85 3.7  3.9 ],[1.  3.5 2.  1.5 1.5 2.5 1.5 1.  1.5 2.5],"[1.37964623 3.76938458 3.12279604 1.95961811 1.53850988 2.37659334
 1.65793709 1.83397651 2.61290751 2.76357457]","[1.         1.64583333 1.125      1.125      1.         1.6875
 1.125      1.         1.125      1.45833333]","[0.35283959 1.37866498 1.14354799 0.48022358 0.35823644 0.83699373
 0.42824959 0.55043159 0.88070537 0.94204442]","[0.         0.52083333 0.         0.         0.         0.3125
 0.         0.         0.125      0.3125    ]","[0.33802178 0.34639036 0.35141727 0.35529954 0.34953704 0.33929216
 0.32662539 0.34262656 0.34580754 0.35120968]"
1.5,0.4,[1.824 1.784 1.886 1.543 2.104 1.943 0.827 1.733 1.365 1.321],[4.2  3.55 3.8  3.4  4.15 3.6  1.85 3.7  2.6  3.1 ],[3.5 1.  2.  2.  2.  2.  1.5 2.  1.  1.5],"[2.72524108 2.58003581 2.70228786 2.19427676 3.12310067 2.67848002
 0.95989583 2.52612773 1.76111202 1.91988277]","[2.15625 1.      1.78125 1.125   1.25    1.25    1.      1.      1.
 1.     ]","[0.91167907 0.81513713 0.80068874 0.68628116 1.04342538 0.72882182
 0.13802083 0.81675273 0.44744015 0.57691402]","[0.578125 0.       0.125    0.125    0.25     0.25     0.       0.
 0.       0.      ]","[0.40085561 0.40301222 0.39601961 0.39310954 0.39877812 0.40003547
 0.38235294 0.39724076 0.39865082 0.38793103]"
1.5,0.45,[1.594 1.475 1.682 1.404 1.403 1.583 0.951 1.322 1.55  2.214],[3.4  2.95 3.35 2.65 2.7  3.25 1.95 3.05 3.25 4.15],[2.  2.  2.  2.  1.  2.5 1.5 2.  2.  2.5],"[2.29595343 2.03978055 2.37322336 1.81096207 1.86708234 2.25000384
 1.09895833 1.86172929 2.2199037  3.12817425]","[1.125   1.25    1.25    1.      1.      1.40625 1.      1.125   1.
 2.     ]","[0.66228644 0.56316922 0.64236398 0.37502457 0.46570294 0.60849993
 0.17395833 0.52813554 0.63888564 0.97909283]",[0.125 0.125 0.25  0.    0.    0.25  0.    0.125 0.    0.125],"[0.45382632 0.45309626 0.46166667 0.45059289 0.46102662 0.44139434
 0.55357143 0.43686007 0.4432489  0.44892866]"
1.6,0.05,[0.284 0.39  0.374 0.227 0.341 0.277 0.272 0.374 0.179 0.08 ],[2.55 3.25 4.25 2.1  2.95 2.65 2.95 3.5  2.6  1.65],[2.  2.  2.  1.  1.  2.  1.5 1.5 1.  1.5],"[0.63576656 1.18111356 1.69298022 0.64810872 1.15819091 0.79352151
 0.90242236 1.53767104 0.80966616 0.1390625 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.35549312 0.80269559 1.33873218 0.4067513  0.82707214 0.52106058
 0.6061333  1.13748794 0.62920962 0.0578125 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04521964 0.04688731 0.04944329 0.04723404 0.0505621  0.05319624
 0.05454928 0.05006114 0.05115304 0.03409091]"
