gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.24  0.267 0.181 0.369 0.278 0.384 0.541 0.383 0.271 0.258],[2.05 3.65 2.05 4.   3.25 3.25 3.55 4.1  3.3  2.9 ],[2.  2.  1.  3.  2.  2.  2.  2.  2.5 1.5],"[0.48982143 1.39820756 0.47645494 1.44543817 1.10454168 1.14356058
 1.54990315 1.56208291 0.97768088 0.81612835]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.19607143 1.11908158 0.31317369 1.06794793 0.79930486 0.78047464
 1.01554341 1.19952188 0.70415793 0.54835492]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.06626506 0.05123759 0.04964539 0.051697   0.05122564 0.06120761
 0.05011373 0.04992504 0.04894394 0.05021994]"
1.5,0.1,[0.424 0.406 0.467 0.465 0.763 0.428 0.563 0.664 0.541 0.587],[3.   3.   3.   2.7  3.4  2.05 2.7  3.05 2.1  3.7 ],[2. 2. 1. 1. 2. 1. 1. 2. 1. 1.],"[1.03991987 1.09442212 1.34919177 1.14537841 1.76605622 0.80812961
 1.15523127 1.39868652 0.97314344 1.69625021]",[0.  0.  0.  0.  1.  0.  0.5 0.5 0.  0. ],"[0.63000776 0.70199048 0.87374011 0.68219481 1.01852204 0.40996066
 0.58672541 0.74014159 0.44792371 1.10673605]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09074605 0.10498147 0.09642107 0.10158192 0.1014093  0.09749422
 0.1022829  0.10938712 0.09933131 0.10124021]"
1.5,0.15000000000000002,[1.182 0.833 1.229 1.006 0.651 1.034 1.163 0.468 0.642 1.002],[3.8  2.75 4.65 3.8  3.   4.15 4.2  2.2  2.6  4.3 ],[3.  2.  2.5 3.  2.  1.  2.  1.  2.  1.5],"[2.25770892 1.4041153  2.8684089  1.96531447 1.33132159 2.36037541
 2.38684101 0.84529409 1.1292587  2.55854962]","[1.3671875 1.1875    1.21875   1.125     0.        1.        1.21875
 0.        0.5       0.       ]","[1.04021624 0.52149811 1.59195931 0.95769728 0.64343096 1.31458073
 1.23427753 0.37576284 0.47501066 1.53339398]",[0.25  0.125 0.25  0.125 0.    0.    0.25  0.    0.    0.   ],"[0.15130694 0.12866817 0.14861486 0.14117647 0.14452645 0.14823968
 0.15271051 0.12391304 0.14793679 0.15176633]"
1.5,0.2,[1.07  0.597 0.805 1.098 1.049 0.489 1.191 1.092 1.007 1.741],[3.45 2.55 2.8  3.3  2.7  1.9  3.7  4.   2.85 5.4 ],[2.  1.  2.5 2.5 2.  1.  3.5 2.  2.  3.5],"[1.98692696 1.16973804 1.27059372 1.90465215 1.57368306 0.69810116
 2.02965898 2.18331146 1.57986187 3.56218643]","[1.125      0.         1.125      1.25       1.125      0.
 1.625      1.125      1.25       1.64583333]","[0.90721505 0.53445972 0.43934372 0.80722173 0.47837056 0.20747616
 0.84567461 1.05988616 0.53611187 1.80183486]","[0.125      0.         0.125      0.25       0.         0.
 0.625      0.125      0.25       0.39583333]","[0.2000485  0.20233597 0.18343195 0.19950411 0.22252747 0.16768293
 0.20744139 0.20169131 0.22474747 0.19709977]"
1.5,0.25,[1.598 0.934 1.921 1.276 1.319 1.043 1.118 1.282 1.02  0.939],[4.05 2.2  5.05 3.   3.45 3.   3.45 3.55 2.75 2.55],[3.  2.  4.  1.5 2.  1.5 2.  1.  2.  1. ],"[2.58411577 1.23080512 3.38845953 1.99488091 2.21564473 1.6892602
 1.96634603 2.25037291 1.51235714 1.40062113]","[1.59375   1.        2.4265625 1.        1.        1.        1.21875
 1.        1.25      1.       ]","[1.01487749 0.28627387 1.44646735 0.684627   0.90121907 0.64033441
 0.83789144 0.94636901 0.49463253 0.46331645]","[0.4375   0.       0.546875 0.       0.       0.       0.25     0.
 0.25     0.      ]","[0.24689655 0.2556391  0.25537706 0.25149539 0.25420896 0.24584104
 0.24994193 0.24346422 0.23131047 0.25313808]"
1.5,0.3,[1.236 1.424 0.949 1.789 1.126 1.309 1.261 0.641 2.183 1.424],[3.45 3.45 2.7  4.55 2.6  2.65 2.7  1.8  4.55 3.05],[2.  2.  1.5 2.5 1.5 2.  2.5 1.  2.  1. ],"[1.97111037 2.26354083 1.51012478 3.06931419 1.70798882 1.70945122
 1.5953125  0.81141927 3.41964552 2.0333908 ]",[1.   1.25 0.5  1.25 1.   1.   1.25 0.   1.25 1.  ],"[0.75375197 0.80021075 0.52956142 1.24152794 0.55714959 0.43835747
 0.3765625  0.17704427 1.26340773 0.63778533]",[0.    0.25  0.    0.25  0.    0.    0.25  0.    0.125 0.   ],"[0.29870992 0.29885677 0.29926167 0.29739313 0.3010813  0.29233622
 0.31818182 0.30666667 0.30464001 0.30092788]"
1.5,0.35000000000000003,[1.178 1.528 1.401 1.309 1.25  0.997 1.728 0.977 1.467 1.694],[2.8  3.   3.45 2.85 3.   2.3  3.65 2.3  3.35 3.45],[2.  1.  2.5 2.  1.5 1.5 3.  1.  2.  1.5],"[1.69462068 2.14503453 2.19764436 1.79028275 1.83669965 1.34380101
 2.52873674 1.3860818  2.18313694 2.42012977]",[1.125 1.    1.25  1.    1.    1.    2.    1.    1.    1.   ],"[0.47899568 0.59850133 0.74132112 0.50966752 0.58650434 0.31684788
 0.74563127 0.36711208 0.7271799  0.72952918]",[0.125  0.     0.25   0.     0.     0.     0.3125 0.     0.     0.    ],"[0.33586626 0.35135752 0.34797785 0.34796748 0.345898   0.33615819
 0.35540839 0.34380285 0.341644   0.34760733]"
1.5,0.4,[1.659 1.862 2.479 1.144 0.861 1.458 1.816 0.86  1.329 1.213],[3.55 3.7  5.35 1.8  1.55 3.15 3.85 1.85 3.1  2.7 ],[1.5 2.  4.  1.  1.  1.  1.5 1.  3.  1. ],"[2.48067223 2.72704712 3.88434391 1.23789062 0.93638021 2.09020198
 2.76847238 1.04652344 1.93292699 1.73544037]","[1.125   1.25    2.09375 1.      1.      1.      1.125   1.      1.25
 1.     ]","[0.80620933 0.87326294 1.40389957 0.14414062 0.09888021 0.62587093
 0.93311776 0.17464844 0.58729711 0.51000702]",[0.125  0.25   0.5625 0.     0.     0.     0.125  0.     0.3125 0.    ],"[0.39888589 0.40317999 0.39873262 0.50892857 0.45689655 0.39995549
 0.3969825  0.43670886 0.39575064 0.39668794]"
1.5,0.45,[1.722 1.649 1.339 0.997 1.393 1.777 1.38  1.234 1.2   1.741],[3.65 3.45 3.   2.5  2.65 4.   2.65 2.65 2.35 3.4 ],[2.  2.  1.  1.  1.5 1.5 1.  1.5 1.  1.5],"[2.56980248 2.32513677 1.96903799 1.38690992 1.85431125 2.75035256
 1.8252329  1.67079713 1.46761862 2.41131105]",[1.125 1.125 1.    1.    1.    1.    1.    1.    1.    1.   ],"[0.83733178 0.71384831 0.6069164  0.39800611 0.4300925  0.97503823
 0.43851415 0.45649049 0.32562644 0.70041017]",[0.125 0.125 0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.44881862 0.44889332 0.45068027 0.44367386 0.45180492 0.45003142
 0.45740741 0.45110132 0.43905817 0.44895907]"
1.6,0.05,[0.143 0.472 0.286 0.176 0.273 0.145 0.291 0.241 0.263 0.27 ],[2.6  4.6  3.25 2.25 2.5  2.35 1.8  1.5  3.25 3.7 ],[1.5 3.  2.5 1.  2.  1.  1.5 1.  2.5 2.5],"[0.70473199 1.93479554 1.05805182 0.60933955 0.53647632 0.55306235
 0.35833333 0.33385417 0.90155469 1.11995333]","[0.      0.59375 0.      0.      0.      0.      0.      0.      0.
 0.     ]","[0.57156548 1.46210877 0.7498487  0.44561884 0.26850757 0.41028891
 0.07083333 0.08697917 0.62718946 0.85692843]",[0.    0.125 0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.05084016 0.04926629 0.05374192 0.0512605  0.04968944 0.06991261
 0.08695652 0.10714286 0.05265043 0.04877095]"
