gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.274 0.376 0.434 0.249 0.33  0.358 0.173 0.51  0.183 0.23 ],[3.15 3.35 3.7  2.75 3.05 2.2  2.2  3.85 3.   3.45],[2.  1.5 2.  1.  2.  1.5 1.  2.5 1.5 2. ],"[0.85551403 1.27370007 1.54533801 1.07479731 1.01615994 0.63839286
 0.47834225 1.54855182 0.80019646 1.18182421]",[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"[0.61234996 0.89044812 1.13497729 0.80023982 0.66670925 0.28839286
 0.30529538 1.06099384 0.62572136 0.96367235]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04669284 0.05043732 0.05085668 0.04996952 0.05162524 0.09134615
 0.03733333 0.04953459 0.0493311  0.05016482]"
1.5,0.1,[0.538 0.341 0.527 0.485 0.647 0.499 0.586 0.789 0.821 0.285],[2.75 3.25 2.75 3.25 2.95 3.4  3.45 4.2  4.3  2.35],[1.5 2.  2.  1.5 1.5 2.  3.  3.  1.5 1. ],"[1.02724782 1.1001856  1.01159261 1.41908323 1.31573692 1.35023923
 1.32308289 1.9337025  2.36124131 0.6398198 ]",[0.   0.   1.   0.   0.5  0.   1.25 1.25 0.   0.  ],"[0.51572438 0.75423834 0.48815511 0.91688902 0.69724327 0.87196774
 0.74027039 1.12471812 1.55175645 0.36052292]",[0.   0.   0.   0.   0.   0.   0.5  0.25 0.   0.  ],"[0.08469388 0.09519602 0.1        0.09806406 0.09777968 0.09336453
 0.08671171 0.09425813 0.09945755 0.10016287]"
1.5,0.15000000000000002,[0.68  0.925 0.9   0.666 1.035 0.902 0.892 0.917 0.93  0.518],[3.05 3.8  3.05 3.35 4.05 3.3  3.4  4.   4.05 2.35],[2.  2.  1.  1.  2.5 2.5 2.  1.5 3.  1.5],"[1.31265503 1.97605671 1.75218386 1.74470925 2.27355327 1.65303886
 1.79605514 2.16368955 2.01340094 0.94402161]",[0.5   1.    1.    0.    1.25  1.125 1.25  0.    1.125 0.   ],"[0.60171753 1.03289265 0.872652   1.02106423 1.23986187 0.81026543
 0.87222702 1.24585508 1.04206305 0.42121887]",[0.     0.     0.     0.     0.3125 0.125  0.25   0.     0.25   0.    ],"[0.15330189 0.15046102 0.15257637 0.1503856  0.15346923 0.15402156
 0.13882259 0.15157379 0.15585732 0.14523925]"
1.5,0.2,[0.523 0.867 0.776 0.971 0.567 0.884 0.628 1.353 0.937 0.805],[1.55 2.75 2.1  3.5  1.8  3.3  2.1  3.45 3.2  3.05],[1.  2.  1.  1.  1.  2.  1.  1.5 2.  1.5],"[0.58359375 1.45276725 1.09225202 2.01290809 0.8        1.72850437
 0.9135155  2.30030856 1.82754605 1.5042687 ]",[0.    1.125 1.    0.    1.    0.5   0.    1.125 1.    0.   ],"[0.10234375 0.56057975 0.28443952 1.04626685 0.221875   0.84654637
 0.29085925 0.92510104 0.82666409 0.72155385]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20212766 0.20383912 0.21875    0.20231758 0.18253968 0.19863598
 0.2027027  0.19817553 0.19757992 0.20411503]"
1.5,0.25,[1.158 1.091 1.524 1.533 1.093 1.012 1.391 1.101 1.044 0.865],[3.3  2.5  4.   2.95 3.1  2.45 3.85 3.   2.95 2.45],[1.5 1.  1.  1.5 2.5 2.  2.  1.  2.  1. ],"[2.00896974 1.54178973 2.73640432 2.10306788 1.68053307 1.37395041
 2.45789641 1.76642791 1.65954647 1.31238862]",[1.    1.    1.    1.    1.25  1.125 1.125 1.    1.    1.   ],"[0.84101319 0.42303973 1.23464651 0.62196437 0.57975182 0.38020041
 1.03799895 0.68388396 0.63210506 0.48815766]",[0.    0.    0.    0.    0.25  0.125 0.125 0.    0.    0.   ],"[0.25062241 0.25562701 0.24600054 0.2442492  0.25243112 0.23928571
 0.25083884 0.24741533 0.25745931 0.24643536]"
1.5,0.3,[1.204 1.164 1.384 0.934 1.188 1.163 1.146 1.623 0.932 0.905],[3.05 2.65 3.   2.75 2.4  2.7  2.65 3.55 2.15 2.25],[2.  2.  2.  2.  1.  1.  1.  2.  1.  1.5],"[1.82172475 1.55383417 2.01653233 1.40187114 1.59477188 1.60812573
 1.70774303 2.36369003 1.15772135 1.24569902]","[1.      1.      1.09375 1.25    1.      1.      1.      1.25    1.
 1.     ]","[0.64086538 0.42024042 0.65764561 0.47452739 0.44623672 0.50817456
 0.54318614 0.80888046 0.25772135 0.30273027]",[0.    0.    0.125 0.25  0.    0.    0.    0.25  0.    0.   ],"[0.29485714 0.33146067 0.30370943 0.27531646 0.30604244 0.29721995
 0.29604146 0.30190014 0.30412371 0.32631579]"
1.5,0.35000000000000003,[1.194 1.917 1.505 1.66  0.769 1.629 1.19  1.461 0.427 1.06 ],[2.75 4.   3.4  3.7  2.   3.35 2.25 3.   1.55 2.25],[1.  2.  2.5 3.  1.  2.  1.  2.5 1.  1. ],"[1.76775627 2.87887759 2.238493   2.4470743  1.03797224 2.24684656
 1.49799479 1.97127093 0.54453125 1.46935589]","[0.5     1.125   1.625   2.03125 0.5     1.25    1.      1.59375 0.
 1.     ]","[0.57265129 1.03076052 0.73321956 0.79702547 0.25887068 0.68136805
 0.26986979 0.50564593 0.09453125 0.38029339]",[0.    0.125 0.375 0.375 0.    0.125 0.    0.25  0.    0.   ],"[0.35171853 0.34664294 0.33785377 0.34428631 0.34845735 0.34722222
 0.43644068 0.33809524 0.2972973  0.3556701 ]"
1.5,0.4,[1.763 1.914 0.771 1.441 1.601 1.175 1.439 1.359 1.708 2.007],[3.65 4.2  1.9  3.1  3.65 2.65 3.55 2.9  3.75 4.  ],[3.  1.  1.  2.  1.5 2.  3.  1.  3.  1.5],"[2.47974697 3.00078533 1.0168006  1.95034176 2.4338671  1.58337243
 2.23584963 1.87395805 2.49530039 2.94377163]",[2.125 1.    0.    1.    1.    1.    1.25  1.    2.125 1.125],"[0.7501083  1.1155894  0.2230506  0.52992855 0.84802726 0.40646813
 0.7667792  0.54915336 0.78035899 0.97118252]",[0.375 0.    0.    0.    0.    0.    0.25  0.    0.5   0.125],"[0.39966443 0.39733813 0.43225806 0.4041391  0.39572994 0.39522919
 0.40067627 0.40708632 0.40066088 0.40066289]"
1.5,0.45,[2.071 1.193 1.898 1.117 1.754 1.456 0.837 1.589 1.55  1.871],[4.1  2.6  3.55 2.35 3.2  2.65 2.   3.2  3.35 3.75],[2.5 1.  2.  1.  2.  2.  1.  2.  2.  1. ],"[3.11005404 1.69522126 2.54537896 1.47453466 2.25518951 1.83043604
 1.10587104 2.19344875 2.27358421 2.74650269]","[1.40625 1.      1.5625  1.      1.25    1.25    0.      1.      1.125
 1.     ]","[0.99940645 0.48389314 0.70609674 0.35578466 0.53507232 0.38512354
 0.27833198 0.62249538 0.71096213 0.85285035]","[0.28125 0.      0.125   0.      0.125   0.25    0.      0.      0.125
 0.     ]","[0.44917665 0.4448183  0.45278772 0.46052632 0.44978479 0.435
 0.44144981 0.4517996  0.44965329 0.44989578]"
1.6,0.05,[0.219 0.39  0.091 0.229 0.358 0.245 0.198 0.265 0.358 0.334],[3.4  3.05 2.05 2.45 2.75 3.1  2.75 3.35 2.55 3.  ],[2. 2. 1. 2. 2. 2. 2. 2. 1. 1.],"[0.99474216 1.04242159 0.28756117 0.63107857 0.93127798 0.9244587
 0.69660824 1.22403812 0.78093298 1.00377826]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.7781467  0.63949191 0.18697523 0.40646919 0.59247183 0.65824776
 0.48193539 0.97185916 0.4358158  0.64537983]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.0501171  0.05915318 0.05574324 0.06557377 0.0504288  0.05121951
 0.04958284 0.04871752 0.0483871  0.06027165]"
