gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.345 0.329 0.139 0.309 0.44  0.305 0.337 0.136 0.241 0.324],[3.55 3.8  2.95 3.95 4.5  3.55 3.25 2.85 3.5  3.  ],[1. 2. 2. 2. 2. 2. 2. 2. 1. 2.],"[1.58120397 1.3116822  0.47014317 1.33508765 1.89443363 1.18214648
 0.95209475 0.50349653 1.26163174 1.05023589]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[1.23257727 1.00245368 0.35608067 1.02361304 1.46445316 0.87257617
 0.62938967 0.37009809 0.9905502  0.69883818]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04945561 0.04852798 0.03112033 0.05113788 0.05073758 0.05387849
 0.04594963 0.04795487 0.04953271 0.05042193]"
1.5,0.1,[0.308 0.493 0.727 0.448 0.632 0.33  0.65  0.447 0.289 0.74 ],[2.45 2.55 2.95 2.3  3.75 2.05 3.1  3.15 1.8  4.2 ],[1.  1.5 1.  1.  2.  1.  1.5 2.  1.  2.5],"[0.70626174 0.89946599 1.56784492 0.83937746 1.7762397  0.62064687
 1.45423264 1.18797396 0.42708333 2.00719682]",[0.  0.5 1.  0.  0.5 0.  1.  0.  0.  0.5],"[0.40469924 0.42051091 0.86403632 0.37218996 1.13031685 0.29017812
 0.78089279 0.71489047 0.13958333 1.30778275]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.08490566 0.09036697 0.10175712 0.10994764 0.10003824 0.06770833
 0.10058522 0.09949803 0.08163265 0.09774635]"
1.5,0.15000000000000002,[1.131 1.057 0.62  0.847 0.387 0.975 1.257 0.486 0.786 0.961],[4.   4.45 2.3  3.75 2.05 3.7  4.55 2.4  3.25 3.45],[2.  3.  1.  2.  2.  2.  2.  1.  1.5 1.5],"[2.39034702 2.46296002 1.01273991 1.8856969  0.57215331 2.07532658
 2.85533003 0.97080908 1.66115567 1.88612648]","[1.125   1.21875 1.      1.      0.      1.25    1.125   0.      0.5
 1.     ]","[1.25841037 1.36839215 0.3625446  1.03091174 0.19090331 1.07405705
 1.54145063 0.48350439 0.85034024 0.93252541]",[0.    0.25  0.    0.    0.    0.25  0.125 0.    0.    0.   ],"[0.14905182 0.14656085 0.12985075 0.14637911 0.14329268 0.14233219
 0.14931416 0.14154412 0.14761732 0.15131579]"
1.5,0.2,[0.591 0.896 0.727 1.201 1.107 0.885 1.047 1.134 0.753 1.126],[1.85 2.9  2.   4.05 3.85 2.5  2.95 3.65 2.5  3.85],[1.  2.  1.  2.  2.5 1.5 2.  1.  2.  2.5],"[0.82712865 1.47567416 0.96729167 2.39058877 2.17400671 1.34246207
 1.64511761 2.22286542 1.18262248 2.118786  ]","[0.         1.         1.         1.25       1.125      1.
 1.25       1.         1.         0.76041667]","[0.2685349  0.61122104 0.18604167 1.18984719 1.02769324 0.51652518
 0.59746136 1.07047284 0.43203654 0.97878356]",[0.    0.    0.    0.25  0.125 0.    0.25  0.    0.    0.125],"[0.20809249 0.18476821 0.23076923 0.19971257 0.19884726 0.20054612
 0.19674185 0.19910216 0.20945946 0.20012475]"
1.5,0.25,[0.78  0.588 1.292 1.229 1.197 1.089 1.208 1.015 1.367 1.095],[1.85 1.9  3.65 3.35 2.9  3.   2.8  2.9  3.8  3.25],[1. 1. 3. 2. 1. 1. 2. 2. 2. 2.],"[0.95922061 0.79710774 2.13148963 1.97954303 1.90776291 1.75139707
 1.81786262 1.56925672 2.31230055 1.7813035 ]","[0.5     0.      1.40625 1.25    1.      1.      1.125   1.125   1.21875
 0.5    ]","[0.21234561 0.21195149 0.85414588 0.75224811 0.71011886 0.65315489
 0.59305793 0.55206922 0.91210524 0.69575662]","[0.      0.      0.34375 0.25    0.      0.      0.      0.125   0.125
 0.     ]","[0.25657895 0.24324324 0.26064736 0.24059293 0.24914658 0.24455959
 0.24408213 0.26362957 0.25536585 0.25505051]"
1.5,0.3,[1.545 0.792 1.809 1.007 1.387 1.114 1.404 1.334 1.872 1.004],[3.5  1.85 4.3  2.15 3.85 2.4  3.35 2.9  4.4  2.6 ],[2.  1.  3.5 1.  2.5 2.  2.  1.  3.  1.5],"[2.34847608 1.00865    2.84909305 1.36221573 2.34426299 1.37847026
 2.06650838 1.88548824 3.06120632 1.52687644]",[1.     1.     2.1875 1.     1.125  1.     1.25   1.     2.0625 1.    ],"[0.76781201 0.211775   1.03717898 0.35564835 0.94874297 0.31421245
 0.72891073 0.59305659 1.14924343 0.4868862 ]","[0.       0.       0.53125  0.       0.125    0.       0.25     0.
 0.515625 0.      ]","[0.31609756 0.28106509 0.3044164  0.29753564 0.3018155  0.30513595
 0.32172949 0.28692494 0.29873669 0.29940257]"
1.5,0.35000000000000003,[1.135 1.245 0.616 2.001 1.151 1.938 0.977 1.345 1.305 0.969],[2.9  2.65 1.75 4.05 2.3  4.25 2.55 3.3  2.85 2.5 ],[1.  2.  1.  2.5 1.  2.  2.  2.  1.5 1.5],"[1.67565716 1.7094395  0.75244141 3.01082937 1.56308407 2.95342294
 1.33270809 2.0523236  1.85602961 1.39697121]","[0.5     1.25    0.5     1.40625 1.      1.125   1.      1.      1.
 0.5    ]","[0.54479778 0.46744731 0.13681641 1.03064138 0.40895199 1.06372568
 0.39242489 0.6766278  0.55798273 0.44590309]","[0.      0.125   0.      0.28125 0.      0.125   0.      0.      0.
 0.     ]","[0.36936937 0.35868545 0.31506849 0.35401523 0.3504414  0.34400963
 0.34986474 0.34269777 0.35390295 0.3483228 ]"
1.5,0.4,[1.741 1.016 1.282 2.107 2.107 1.094 1.288 1.023 1.486 1.757],[3.85 2.15 2.95 4.4  4.5  2.25 2.7  2.1  3.25 3.5 ],[2.  1.  2.  2.  2.5 1.  1.  2.  1.  1. ],"[2.61130696 1.31618528 1.79974263 3.2079805  3.20912839 1.45235631
 1.83877562 1.20729167 2.14778998 2.5776004 ]","[1.125   1.      1.25    1.25    1.78125 1.      1.      1.125   1.
 1.     ]","[0.87694417 0.26696653 0.51087545 1.13204361 1.08061276 0.30470006
 0.55450133 0.21041667 0.73181708 0.84255401]","[0.125   0.      0.25    0.25    0.15625 0.      0.      0.      0.
 0.     ]","[0.40054958 0.44059406 0.3966895  0.40336646 0.38911232 0.41618497
 0.39801878 0.39516129 0.40127763 0.39770417]"
1.5,0.45,[1.491 1.205 1.886 1.52  2.099 2.048 2.166 1.688 1.251 1.366],[3.2  2.45 3.95 2.75 4.25 4.   4.55 3.65 2.45 2.8 ],[2.  1.5 2.  1.  2.5 2.  3.  2.5 1.  1. ],"[2.19554575 1.54271577 2.82141141 1.93976338 3.02491211 2.95637853
 3.23105296 2.5280533  1.68436691 1.87379389]",[1.25   1.     1.125  1.     1.6875 1.25   1.5625 1.125  1.     1.    ],"[0.65473764 0.34818452 0.90499601 0.46007588 0.95335449 0.89602697
 1.06044749 0.79479524 0.39745285 0.49488764]",[0.125  0.     0.     0.     0.25   0.25   0.3125 0.1875 0.     0.    ],"[0.44594012 0.503125   0.45164271 0.45043732 0.45749357 0.45233238
 0.45108337 0.44741308 0.44452182 0.45533499]"
1.6,0.05,[0.347 0.245 0.153 0.455 0.143 0.249 0.257 0.188 0.354 0.272],[3.05 2.3  2.8  2.95 2.75 2.6  2.8  2.65 3.65 2.7 ],[1.5 2.  2.  2.  1.  1.5 2.5 1.5 1.5 1. ],"[1.13289498 0.51123953 0.60895207 1.03999546 0.71175253 0.69155306
 0.56260004 0.74572996 1.52114967 0.90470116]",[0.  0.  0.  0.5 0.  0.  0.  0.  0.  0. ],"[0.79548043 0.26983328 0.4405927  0.61255406 0.56563436 0.43979525
 0.32119379 0.52724852 1.13780006 0.61274559]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05020015 0.04625551 0.05084746 0.0513468  0.04876877 0.06219212
 0.0494186  0.0503316  0.04887867 0.04813315]"
