gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.322 0.246 0.373 0.317 0.391 0.319 0.338 0.287 0.137 0.267],[3.85 2.4  3.45 3.95 3.85 3.55 3.75 4.2  2.4  2.4 ],[2. 1. 2. 3. 2. 2. 2. 2. 1. 2.],"[1.45054139 0.63887185 1.1445893  1.32179686 1.4611519  1.30951377
 1.28016319 1.46747202 0.3902     0.48608879]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[1.12524842 0.39727029 0.76372992 0.97576719 1.07441484 0.97633506
 0.95003624 1.18896861 0.27066875 0.22358879]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05238095 0.04073034 0.0506993  0.04969015 0.04835449 0.04954955
 0.05315097 0.04755258 0.04977376 0.05855856]"
1.5,0.1,[0.477 0.423 0.397 0.872 0.676 0.549 0.375 0.395 0.542 0.465],[2.6  2.4  2.6  4.05 3.05 3.15 2.5  2.6  3.2  2.7 ],[2.  1.  2.  2.  2.  1.5 1.  1.  2.  1. ],"[0.89035774 0.95301684 0.75763176 2.16095255 1.28191125 1.28467624
 0.82435517 1.04462542 1.41540221 1.21276682]",[0.   0.   0.   1.25 1.   0.   0.   0.   0.   0.  ],"[0.43879524 0.52214526 0.35763176 1.28697794 0.646755   0.75010593
 0.44276338 0.65406146 0.86856383 0.75606211]",[0.   0.   0.   0.25 0.   0.   0.   0.   0.   0.  ],"[0.10904255 0.10348116 0.08196721 0.09953402 0.11064426 0.09412955
 0.10167364 0.10401918 0.10047079 0.10214863]"
1.5,0.15000000000000002,[0.645 0.607 1.112 0.662 0.773 1.156 0.667 0.991 0.959 0.705],[2.75 2.55 3.9  3.1  3.4  4.05 2.15 3.9  4.05 3.  ],[1.  1.  2.  2.  2.  3.5 1.5 2.  2.  1.5],"[1.21674067 1.18569255 2.24858049 1.22943099 1.67138389 2.32173177
 0.96102431 1.99863397 2.27838302 1.38258724]","[0.         0.         1.125      0.5        0.5        1.83072917
 1.         1.25       1.21875    0.        ]","[0.58021724 0.55266032 1.1511989  0.57142318 0.8842379  1.16567708
 0.30946181 1.07035028 1.27454696 0.72103939]","[0.        0.        0.        0.        0.        0.5078125 0.
 0.25      0.25      0.       ]","[0.15804067 0.14821083 0.15092172 0.13674322 0.14665127 0.14928605
 0.16944444 0.1498927  0.15151103 0.15040477]"
1.5,0.2,[0.954 0.693 0.906 1.577 0.771 0.946 0.859 0.882 0.572 0.916],[3.05 2.8  2.95 4.55 2.65 3.05 3.2  2.9  1.9  2.8 ],[2.  1.5 1.5 2.5 1.  1.5 2.  3.  1.  2. ],"[1.754165   1.29604916 1.54413185 2.98428718 1.35592118 1.70834025
 1.61537576 1.29933594 0.8399028  1.53924925]",[1.25  0.    1.    1.375 0.    1.    0.5   1.25  0.    1.   ],"[0.75675289 0.60332455 0.66424904 1.41220466 0.57408524 0.72645549
 0.77704568 0.42121094 0.2945903  0.57875121]","[0.25    0.      0.      0.15625 0.      0.      0.      0.25    0.
 0.     ]","[0.19860667 0.20567602 0.19015957 0.20080175 0.20907549 0.20481928
 0.19359621 0.20689655 0.19927536 0.20757671]"
1.5,0.25,[1.248 0.662 1.598 0.933 0.913 1.459 1.243 1.157 1.056 1.079],[3.4  2.4  4.15 2.8  2.45 3.55 3.7  3.05 3.15 2.5 ],[2.  1.  2.  2.  2.  2.  1.5 1.5 2.  1.5],"[2.07086548 1.12042784 2.77615969 1.37454358 1.35490616 2.40971858
 2.28315772 1.83357603 1.75293594 1.48550537]",[1.25  0.    1.25  1.    1.    1.125 1.125 1.    1.125 1.   ],"[0.77750611 0.43490538 1.17974856 0.46931897 0.40978897 0.96843745
 1.04224281 0.6689276  0.63906875 0.42984131]",[0.125 0.    0.25  0.    0.    0.125 0.125 0.    0.125 0.   ],"[0.25948905 0.24924178 0.25144705 0.24933414 0.2533137  0.25177063
 0.24685446 0.25473485 0.24290221 0.25896861]"
1.5,0.3,[1.347 1.483 1.107 1.211 1.173 0.964 1.723 1.003 1.187 1.307],[3.4  3.3  2.95 2.65 2.95 2.5  3.95 2.55 2.6  3.25],[1.5 2.  1.  1.  2.  1.5 2.5 1.  2.  1.5],"[2.16254925 2.16910949 1.78362101 1.82502627 1.69560568 1.37080454
 2.62975078 1.49717054 1.61818871 2.06733336]","[1.      1.25    1.      1.      1.      1.      1.78125 1.      1.125
 1.     ]","[0.81450237 0.7161798  0.62203653 0.51961855 0.53750022 0.39385142
 0.95956035 0.46455335 0.4164309  0.74171081]",[0.   0.25 0.   0.   0.   0.   0.25 0.   0.   0.  ],"[0.29860867 0.28093883 0.29771505 0.30112265 0.28997387 0.30181347
 0.29134558 0.2998776  0.28595318 0.29390496]"
1.5,0.35000000000000003,[2.002 1.451 1.688 1.922 2.058 1.347 1.898 2.138 1.548 1.762],[4.1  3.15 3.45 4.35 4.1  2.95 4.3  4.65 3.5  3.25],[2.5 2.5 2.  3.  3.  1.5 2.5 4.  2.  2. ],"[2.92202492 2.07539565 2.39850888 2.95411523 2.96368068 1.91600243
 2.94618928 3.34046883 2.33263308 2.42148169]","[1.75       2.0625     1.         1.66666667 2.171875   1.
 1.5625     2.484375   1.125      1.625     ]","[0.95022316 0.59102065 0.71994443 1.03902734 0.89952052 0.59632469
 1.03481233 1.12491707 0.83478152 0.66113013]","[0.25       0.3125     0.         0.54166667 0.421875   0.
 0.3125     0.66666667 0.125      0.        ]","[0.34065073 0.34722222 0.35735918 0.3504371  0.35113083 0.34336023
 0.36393089 0.35282128 0.35380895 0.34488449]"
1.5,0.4,[1.357 1.434 1.581 0.747 1.344 1.105 1.571 1.105 1.683 1.625],[2.55 3.15 3.   1.8  3.   2.1  3.5  2.1  3.55 3.25],[1.5 2.  2.  1.  2.  1.5 2.5 1.  2.5 2. ],"[1.74356007 2.05827015 2.09402611 0.96805099 1.920414   1.278125
 2.30147177 1.35363281 2.44051863 2.27726172]","[1.      1.125   1.      0.5     1.125   1.      1.25    1.      1.40625
 1.25   ]","[0.35586476 0.6383971  0.53933861 0.21160567 0.58501361 0.19375
 0.70801474 0.26300781 0.72920271 0.63409766]","[0.      0.125   0.      0.      0.125   0.      0.25    0.      0.28125
 0.25   ]","[0.40028902 0.39792466 0.40011983 0.4122807  0.38359428 0.44736842
 0.38778409 0.41052632 0.39561319 0.40715667]"
1.5,0.45,[0.953 1.708 0.729 1.779 1.424 2.05  1.667 1.806 0.994 1.417],[2.05 3.4  1.9  3.25 2.7  3.9  3.05 3.8  2.   3.  ],[1.  2.  1.  2.5 1.  1.  2.  2.5 1.  2. ],"[1.22662806 2.38221341 0.93002604 2.33647234 1.83688923 2.95126099
 2.12921345 2.61822161 1.29848248 1.95310114]","[1.      1.125   0.5     1.40625 1.      1.      1.      1.25    1.
 1.125  ]","[0.29338831 0.65643216 0.17690104 0.57514422 0.45101277 0.93576112
 0.5174947  0.75839495 0.29667584 0.56213434]",[0.    0.125 0.    0.25  0.    0.    0.    0.25  0.    0.125],"[0.44490191 0.44469027 0.41975309 0.44878049 0.45305976 0.44837856
 0.4510978  0.45609756 0.43611111 0.43335872]"
1.6,0.05,[0.164 0.232 0.343 0.532 0.149 0.146 0.288 0.297 0.298 0.192],[2.4  2.8  2.9  4.7  2.45 2.55 2.65 3.75 2.65 2.7 ],[2.  2.  2.5 3.  1.  1.  1.  2.  1.5 2. ],"[0.42689087 0.7017394  0.73562512 2.14751908 0.62856258 0.67120945
 0.92252667 1.28573561 0.93759465 0.69129006]",[0.     0.     0.     1.0625 0.     0.     0.     0.     0.     0.    ],"[0.28157837 0.46165151 0.38484387 1.62610795 0.4468243  0.5382993
 0.63326886 0.95189771 0.62858891 0.51378761]","[0.         0.         0.         0.33333333 0.         0.
 0.         0.         0.         0.        ]","[0.05263158 0.04438822 0.05882353 0.04945818 0.05595027 0.04786979
 0.0505411  0.05116279 0.05035389 0.0498008 ]"
