gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.205 0.287 0.224 0.461 0.3   0.214 0.359 0.224 0.365 0.268],[2.65 3.75 2.35 4.1  2.9  3.15 2.45 3.7  3.65 3.55],[1.5 3.  1.  1.5 2.  1.  2.  2.  1.5 2. ],"[0.61606624 1.13284277 0.56611413 1.73076326 0.82549829 0.98676288
 0.63539714 1.37318092 1.51170021 1.18824385]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39126155 0.85603613 0.34677819 1.31264498 0.53335962 0.74857929
 0.29164714 1.12033668 1.16170021 0.91451338]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04464286 0.0484058  0.04036697 0.05029782 0.05117944 0.04683648
 0.07653061 0.04876269 0.04978128 0.04948216]"
1.5,0.1,[0.563 0.364 0.426 0.328 0.543 0.749 0.536 0.72  0.466 0.305],[3.05 2.9  2.75 1.9  2.45 4.8  3.   3.95 2.05 1.85],[2. 1. 2. 1. 1. 3. 2. 2. 1. 1.],"[1.34112759 1.13457746 1.00690099 0.5579763  1.18028928 2.29593738
 1.1344587  1.90866484 0.69503557 0.44870691]",[0.   0.   0.   0.   0.   1.25 0.   0.   0.   0.  ],"[0.78498746 0.76675519 0.54205724 0.2329763  0.63487913 1.51144031
 0.59617745 1.22897124 0.23878557 0.14558191]",[0.  0.  0.  0.  0.  0.5 0.  0.  0.  0. ],"[0.10215804 0.10070329 0.11989101 0.11937716 0.09969361 0.09927926
 0.08257919 0.10405846 0.11538462 0.09285714]"
1.5,0.15000000000000002,[0.775 0.436 0.745 0.984 0.637 0.826 0.84  0.58  0.629 0.808],[3.   2.15 3.3  4.   2.45 3.5  3.45 2.2  2.95 3.25],[2.  1.  2.  3.  1.  1.5 2.  1.  1.  2. ],"[1.45226637 0.76018136 1.58495573 2.00258934 1.0893562  1.79305063
 1.66476897 1.01283909 1.35135157 1.50386016]","[1.      0.5     0.5     1.21875 0.      0.5     1.0625  0.      0.
 1.125  ]","[0.65778089 0.30705636 0.83671354 1.05337059 0.45898511 0.99129281
 0.8368637  0.45343968 0.72058985 0.69927031]",[0.    0.    0.    0.25  0.    0.    0.125 0.    0.    0.125],"[0.14918527 0.12765957 0.14022843 0.15068027 0.14924712 0.15024019
 0.15729967 0.14563221 0.15225494 0.1582996 ]"
1.5,0.2,[1.284 1.083 0.711 1.01  1.21  0.55  1.263 1.162 1.014 0.947],[3.35 3.4  2.1  3.2  3.4  2.   3.45 3.   3.4  3.  ],[2.5 2.  1.  1.5 1.  1.  1.  2.5 1.  1.5],"[2.08028857 1.90646657 1.09426618 1.85530016 2.15810839 0.81270275
 2.23539152 1.74369819 1.96163977 1.58987431]",[1.125 1.    0.5   0.    1.    1.    1.    1.125 0.5   1.   ],"[0.83523242 0.82209157 0.38625837 0.83691332 0.97992235 0.23145275
 0.95544767 0.6095185  0.92048987 0.64968877]",[0.125  0.     0.     0.     0.     0.     0.     0.1875 0.     0.    ],"[0.20487413 0.19264279 0.19086826 0.20139708 0.20206422 0.1626506
 0.20155337 0.20640569 0.20333808 0.19917355]"
1.5,0.25,[1.347 0.706 1.141 1.02  0.863 1.06  0.907 1.236 1.322 1.054],[3.5  2.5  2.1  2.95 2.4  3.05 2.65 3.3  3.5  2.3 ],[2.  1.  1.5 1.  1.  3.  1.5 3.  2.  1.5],"[2.20641667 1.16196182 1.28255208 1.68319621 1.37847912 1.57900605
 1.40253036 1.94111718 2.16369646 1.38429146]",[1.125 0.    1.    0.    1.    1.    1.    1.25  1.125 1.   ],"[0.88455388 0.44047744 0.20755208 0.65155558 0.51614697 0.56030488
 0.48827255 0.73030175 0.8385988  0.36007271]",[0.125 0.    0.    0.    0.    0.    0.    0.375 0.125 0.   ],"[0.25512254 0.24109589 0.31976744 0.25851319 0.24949827 0.23531811
 0.22720126 0.24842031 0.24708858 0.23058252]"
1.5,0.3,[1.42  0.794 1.313 1.044 1.454 1.164 1.137 1.116 1.105 1.044],[3.35 1.95 3.   2.5  3.35 3.25 2.6  2.7  2.7  2.6 ],[2.  1.  2.  2.  2.5 2.  2.  1.5 1.  2. ],"[2.17285342 1.06028754 1.86128342 1.4724444  2.1503897  1.94705847
 1.57977706 1.63631565 1.70696913 1.50338139]",[1.25  1.    1.25  1.25  1.25  1.125 1.    1.    1.    1.   ],"[0.75470156 0.21966254 0.56929123 0.41365534 0.72438872 0.73745153
 0.45594894 0.4749387  0.57171522 0.41275639]",[0.25  0.    0.25  0.    0.25  0.125 0.    0.    0.    0.   ],"[0.29713786 0.26086957 0.30844794 0.28814935 0.29554513 0.29950523
 0.31006865 0.29683131 0.29945055 0.28426396]"
1.5,0.35000000000000003,[2.241 1.396 2.264 1.498 1.576 1.119 1.601 1.663 1.663 1.448],[5.   3.2  4.95 3.2  3.4  2.7  3.25 3.9  3.55 3.15],[4.  2.  2.5 1.  3.  1.  1.5 1.  2.5 2. ],"[3.37821555 2.03949755 3.50571146 2.20198587 2.12656207 1.62040491
 2.2220522  2.78923765 2.40587451 2.10710388]","[2.34895833 1.21875    1.125      1.         1.75       1.
 1.         1.         1.5625     1.        ]","[1.18915305 0.68686694 1.32963419 0.71144631 0.58847614 0.51513147
 0.66040059 1.03387877 0.75555713 0.64517761]",[0.625  0.25   0.125  0.     0.25   0.     0.     0.     0.3125 0.    ],"[0.35312024 0.35170264 0.34809669 0.34805853 0.35224839 0.34498736
 0.34855449 0.35059374 0.34458175 0.34942529]"
1.5,0.4,[1.24  1.511 1.531 1.999 1.081 1.503 1.354 1.9   1.816 1.933],[2.5  3.15 3.15 4.   2.45 3.1  2.9  3.65 3.6  3.9 ],[2.  2.5 2.5 2.  2.  1.5 1.  1.5 2.  1. ],"[1.71387472 1.97421803 2.04186422 2.8832314  1.46058079 2.15879922
 1.93547235 2.72479396 2.5395494  2.89488911]","[1.125   1.40625 1.25    1.      1.      1.      1.      1.125   1.
 1.     ]","[0.44401388 0.49716725 0.54093649 0.90290914 0.35081517 0.63764443
 0.55070672 0.85146632 0.75556503 1.01065449]",[0.    0.25  0.25  0.    0.    0.    0.    0.125 0.    0.   ],"[0.40049857 0.39704605 0.414297   0.39901986 0.40540541 0.39887046
 0.39333333 0.3987014  0.39829157 0.3948458 ]"
1.5,0.45,[1.822 1.302 1.147 1.059 1.416 1.463 1.265 2.092 1.115 1.091],[3.6  2.5  2.45 1.85 3.   2.45 2.5  4.2  2.85 2.2 ],[1. 1. 2. 1. 2. 2. 2. 4. 2. 1.],"[2.57357667 1.77066949 1.47310431 1.24231771 2.04324002 1.6922622
 1.55815011 3.02137228 1.6300001  1.41960501]","[1.         1.         1.         1.         1.125      1.25
 1.         2.80729167 0.625      1.        ]","[0.78319581 0.42560113 0.33638556 0.17356771 0.59656033 0.28327783
 0.31361886 0.93002706 0.49992198 0.30944876]","[0.         0.         0.         0.         0.125      0.125
 0.         0.68229167 0.125      0.        ]","[0.45398685 0.45086186 0.4527897  0.46428571 0.45542141 0.44212219
 0.43611111 0.44883721 0.43267108 0.45476974]"
1.6,0.05,[0.223 0.305 0.239 0.111 0.171 0.373 0.189 0.298 0.315 0.188],[2.85 3.   2.7  2.05 2.8  2.6  1.95 1.9  2.9  2.7 ],[2.  2.  1.  2.  1.  1.5 1.  1.  2.  2. ],"[0.62042136 1.01421678 0.86901794 0.27152913 0.69705811 0.81441708
 0.50077863 0.4608817  0.74768011 0.55037773]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.37999167 0.72321337 0.60707336 0.16137288 0.52366944 0.45523739
 0.30409894 0.1733817  0.45705511 0.3640496 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.03789731 0.05183398 0.05060913 0.05       0.05146477 0.05122951
 0.04844779 0.09036145 0.03776978 0.05084746]"
