gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.336 0.409 0.391 0.449 0.379 0.492 0.208 0.255 0.38  0.333],[3.4  3.65 3.8  3.7  4.25 3.9  3.2  2.75 3.45 3.3 ],[2.  1.5 2.  2.5 2.5 1.5 1.  1.  2.  1.5],"[1.09315894 1.50208719 1.57458627 1.37901721 1.66088112 1.70780184
 1.12228595 0.79552471 1.15239809 1.15601425]",[0.  0.5 0.  0.5 0.  0.5 0.  0.  0.  0. ],"[0.78677466 1.0640989  1.17757699 0.92242541 1.25504616 1.22066805
 0.91942645 0.54030011 0.78789613 0.82891464]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04750369 0.04876161 0.04860322 0.04977747 0.04840697 0.04770237
 0.05130557 0.06193969 0.05396579 0.05567118]"
1.5,0.1,[0.459 0.649 0.703 0.872 0.458 0.261 0.555 0.518 0.559 0.405],[3.2  3.5  4.   4.85 2.9  2.1  2.75 2.7  3.55 2.2 ],[1.5 1.5 1.5 3.  2.  1.  1.  2.  3.  1. ],"[1.29588181 1.63810575 1.99989632 2.58330245 1.10437658 0.62056232
 1.34687705 1.03078274 1.41441277 0.80386535]","[0.         1.         1.         1.38541667 0.         0.
 0.         0.         1.1875     0.        ]","[0.80813767 0.96740263 1.29945382 1.71025863 0.64368627 0.36646076
 0.84852805 0.53214993 0.84019402 0.38863098]","[0.         0.         0.         0.38541667 0.         0.
 0.         0.         0.375      0.        ]","[0.10179606 0.10746844 0.09986317 0.09894966 0.10125432 0.08987784
 0.10109083 0.10015649 0.09888889 0.10492108]"
1.5,0.15000000000000002,[0.413 0.592 0.65  0.547 0.782 1.    0.41  0.871 0.718 0.724],[2.4  2.4  2.6  3.2  3.35 4.05 2.25 3.55 2.75 1.9 ],[1.  2.  1.  2.  1.  2.  1.5 2.  1.  1. ],"[0.8292747  0.94526971 1.13597089 1.18032832 1.73362403 2.22888946
 0.8163731  1.79052951 1.53363375 1.02282433]",[0. 0. 0. 0. 0. 1. 0. 1. 0. 1.],"[0.40232157 0.3528869  0.50433027 0.63071894 0.94775977 1.27967376
 0.36109967 0.9427756  0.83185153 0.32096886]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.14508929 0.15243902 0.15909091 0.15200445 0.1501915  0.15082821
 0.1590106  0.15053543 0.14622186 0.15277108]"
1.5,0.2,[1.825 1.19  0.953 1.513 1.37  1.003 0.937 0.724 0.809 0.87 ],[5.55 3.9  3.25 4.7  3.65 3.15 2.6  2.5  2.95 3.2 ],[4.5 2.5 1.  2.  2.  2.  1.  2.  2.  2. ],"[3.67659829 2.25847232 1.74601326 3.03382674 2.31641893 1.65834538
 1.4953282  1.21217455 1.46912204 1.6093393 ]","[2.71354167 1.21875    0.5        1.25       1.         1.
 1.         1.         0.5        0.5       ]","[1.79423745 1.09688785 0.80353279 1.4953868  0.97674303 0.65522038
 0.56057478 0.47843431 0.63899508 0.70709321]","[1.08854167 0.25       0.         0.25       0.         0.
 0.         0.         0.         0.        ]","[0.19966336 0.19873767 0.19678303 0.20105589 0.20294183 0.21046229
 0.20655777 0.19790023 0.18432027 0.20012265]"
1.5,0.25,[1.372 1.064 1.363 0.931 1.726 0.688 0.992 0.932 1.529 0.94 ],[3.65 2.55 3.3  2.6  4.8  1.8  3.   2.75 4.3  2.6 ],[3.  2.  2.  1.  2.5 1.  1.  2.  2.  1. ],"[2.17136595 1.49559152 2.18097304 1.44744949 3.0632322  0.91580746
 1.66178604 1.38970919 2.58392583 1.57725759]",[1.25  1.125 1.125 1.    1.25  1.    0.5   1.    1.25  0.5  ],"[0.84342711 0.37684152 0.79408644 0.52088699 1.37425515 0.18299496
 0.69537979 0.48424044 1.11092778 0.61142507]",[0.25  0.125 0.125 0.    0.25  0.    0.    0.    0.25  0.   ],"[0.24863568 0.25724638 0.24866455 0.22331461 0.250612   0.26041667
 0.25237793 0.22440087 0.25256718 0.24270279]"
1.5,0.3,[1.751 1.384 1.088 1.117 1.447 1.17  1.077 1.468 1.803 1.357],[4.15 2.95 2.55 2.6  3.4  2.6  3.05 3.4  4.05 3.3 ],[2.  1.  2.  2.  2.  2.  2.  1.5 2.  1.5],"[2.91906447 2.06023359 1.54590002 1.52442514 2.29022624 1.58562995
 1.77433947 2.25866763 2.86900689 2.12782778]",[1.125 1.    1.    1.25  1.125 1.125 1.    1.125 1.625 1.   ],"[1.14301161 0.63450117 0.4548966  0.42403451 0.79188945 0.45960456
 0.60358751 0.79644839 1.03877007 0.76933169]",[0.125 0.    0.    0.125 0.    0.125 0.    0.    0.125 0.   ],"[0.29858453 0.29754959 0.29611503 0.2688172  0.29501644 0.30913242
 0.28621689 0.2988944  0.30160433 0.30271432]"
1.5,0.35000000000000003,[0.74  1.196 1.142 1.945 1.714 1.293 1.593 1.497 1.239 0.851],[1.75 2.6  2.75 3.9  3.7  2.95 3.1  3.55 2.6  1.9 ],[1.  1.  1.5 2.5 2.  2.  2.  1.  2.  2. ],"[0.86540365 1.65855464 1.60065499 2.80145226 2.51115807 1.89572675
 2.13711399 2.37365354 1.68532937 1.06796875]","[1.      1.      1.      1.40625 1.125   1.25    1.625   1.      1.
 1.125  ]","[0.14352865 0.46719722 0.48210031 0.84816857 0.81403893 0.58029706
 0.57344211 0.82765745 0.41771462 0.19609375]","[0.      0.      0.      0.28125 0.125   0.25    0.125   0.      0.
 0.     ]","[0.36764706 0.33784404 0.33661417 0.34663888 0.34090909 0.35437262
 0.33058985 0.34961522 0.34547328 0.39090909]"
1.5,0.4,[1.165 1.527 1.045 2.011 1.392 1.747 1.598 2.104 1.626 2.276],[2.15 3.35 2.05 3.9  2.65 3.65 3.15 4.6  3.55 4.55],[1.  2.  1.5 2.5 1.5 2.  2.  2.5 2.  2. ],"[1.4001981  2.2944304  1.33059896 2.92913112 1.81021761 2.47702307
 2.10734482 3.35049189 2.3518745  3.34773628]","[1.      1.125   1.125   1.40625 1.      1.625   1.      1.25    1.625
 2.     ]","[0.2611356  0.70841966 0.23059896 0.87051906 0.46682162 0.75796789
 0.58586045 1.21659906 0.70114208 1.07996285]",[0.     0.125  0.     0.25   0.     0.125  0.     0.3125 0.     0.125 ],"[0.3907563  0.40042002 0.43452381 0.39766571 0.39996979 0.40169044
 0.40334572 0.40334674 0.40598841 0.40385488]"
1.5,0.45,[1.479 1.184 1.057 1.33  1.838 1.376 1.741 2.079 1.194 0.853],[2.75 2.1  2.45 2.55 3.95 2.75 3.65 4.   2.9  2.05],[1.  1.5 1.  1.  2.  1.  2.5 1.  1.  1. ],"[2.05934047 1.37339472 1.48205906 1.7689798  2.82151278 1.91533702
 2.42586192 3.06456717 1.77381507 1.11867591]",[1.    1.    1.    1.    1.25  1.    1.125 1.    1.    1.   ],"[0.52979946 0.25386347 0.36506688 0.46836945 0.94362887 0.51392101
 0.68517589 0.98531912 0.50018226 0.24601966]",[0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.  ],"[0.45804196 0.48706897 0.44460227 0.45480091 0.45202344 0.45332338
 0.44965387 0.44940988 0.44248609 0.44680851]"
1.6,0.05,[0.484 0.332 0.215 0.339 0.249 0.354 0.558 0.18  0.346 0.448],[3.45 2.7  1.6  2.75 2.1  3.25 4.55 2.45 2.05 3.7 ],[2.  1.5 1.  2.  1.  2.  2.  1.  1.  2. ],"[1.37664127 0.79342381 0.271875   0.82282892 0.44692798 1.10607046
 2.093074   0.66202884 0.72267151 1.50836003]","[0.      0.      0.      0.      0.      0.      0.59375 0.      0.
 0.     ]","[0.93679752 0.4897617  0.046875   0.49255548 0.20708423 0.7410314
 1.57847439 0.47531009 0.41827698 1.06277288]",[0.    0.    0.    0.    0.    0.    0.125 0.    0.    0.   ],"[0.05120195 0.0532646  0.03968254 0.04981774 0.04       0.0505689
 0.05212355 0.05066345 0.05552952 0.05148515]"
