gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.444 0.334 0.231 0.273 0.216 0.12  0.246 0.405 0.29  0.198],[4.4  3.05 1.85 2.8  2.45 2.4  3.15 4.   2.15 1.95],[3.  2.  1.  1.5 1.  2.  1.  2.5 1.5 1. ],"[1.66218948 1.11112917 0.41009484 0.89246708 0.58207888 0.31762125
 1.09454068 1.51884422 0.43333333 0.41708447]",[0.625 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],"[1.25471878 0.78630007 0.15462609 0.61296269 0.35786013 0.194965
 0.8558688  1.13420067 0.14270833 0.23349072]",[0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],"[0.04821564 0.04861336 0.07425743 0.04957131 0.03811659 0.03243243
 0.04856744 0.05431373 0.06428571 0.04545455]"
1.5,0.1,[0.536 0.849 0.389 0.367 0.62  0.804 0.871 0.504 0.655 0.799],[3.15 4.15 2.05 2.55 3.2  4.   4.1  2.55 3.4  3.8 ],[1.5 2.  1.  1.5 3.  2.  2.  1.5 2.  2.5],"[1.27732627 2.19694659 0.69721771 0.95826404 1.31306514 1.98614022
 2.39715887 1.00788814 1.60183771 1.88576607]",[0.5    1.     0.     0.     1.125  1.25   1.25   1.     0.5    1.0625],"[0.73474815 1.37424151 0.27299896 0.57823474 0.71702022 1.21289803
 1.42727362 0.48583003 0.9269842  1.07896065]",[0.    0.    0.    0.    0.125 0.25  0.25  0.    0.    0.125],"[0.08513932 0.1029118  0.08994709 0.10773131 0.09361037 0.09852217
 0.10298774 0.10072115 0.10906516 0.09704149]"
1.5,0.15000000000000002,[0.956 1.13  0.859 0.783 1.059 0.633 0.891 0.769 0.989 1.091],[3.45 4.45 2.85 3.1  3.7  2.75 3.4  3.35 3.85 3.7 ],[2.  3.5 2.  1.5 2.  2.  2.  2.  1.5 2.5],"[1.83444096 2.46370071 1.4548555  1.57854739 2.2127753  1.09120705
 1.90292318 1.62164244 2.22222866 2.03310823]","[1.09375 1.4375  1.      0.5     1.25    0.5     1.      0.5     0.5
 1.25   ]","[0.8857105  1.35565628 0.60583206 0.80960208 1.15158146 0.47465432
 0.97767904 0.86981139 1.25428127 0.9545926 ]",[0.125  0.1875 0.     0.     0.25   0.     0.     0.     0.     0.375 ],"[0.15561655 0.15096304 0.15803815 0.14412417 0.14455047 0.14973262
 0.14539334 0.14998069 0.14808301 0.15546218]"
1.5,0.2,[0.916 0.831 1.181 0.939 0.83  1.239 1.553 0.615 1.179 0.902],[2.85 2.7  3.35 3.05 2.7  3.3  4.85 2.5  3.8  3.05],[1.  1.  2.  1.5 2.  1.5 2.  2.  2.  1. ],"[1.64507288 1.47257042 2.05866203 1.69007866 1.40822063 2.11274941
 3.0922135  1.03271217 2.18897996 1.58455768]",[0.5   1.    1.125 1.    1.    1.    1.25  0.    1.125 0.5  ],"[0.72882532 0.59053917 0.82282219 0.74241021 0.52345501 0.866558
 1.52095496 0.38739967 1.03624558 0.68299518]",[0.     0.     0.1875 0.     0.     0.     0.25   0.     0.125  0.    ],"[0.19509679 0.18030973 0.19474035 0.19869146 0.17960089 0.21416849
 0.1996349  0.20674487 0.19896233 0.21480804]"
1.5,0.25,[0.627 1.352 0.735 1.179 1.33  1.328 0.935 0.503 1.195 1.145],[2.15 3.8  1.65 2.95 3.5  3.7  2.45 1.7  3.4  3.4 ],[1.  3.  1.  1.  2.  2.5 1.  1.  1.  2. ],"[0.93586329 2.26058577 0.82552083 1.88686385 2.19504018 2.28695902
 1.38942533 0.65766603 2.06568244 1.94031709]",[0.    1.25  1.    1.    1.125 1.25  1.    0.    1.    1.   ],"[0.2907461  0.89305647 0.11302083 0.66026473 0.83180776 0.94388041
 0.44674955 0.18891603 0.85074104 0.74338105]",[0.     0.25   0.     0.     0.125  0.3125 0.     0.     0.     0.    ],"[0.25899281 0.24259479 0.26190476 0.25434047 0.25505155 0.25080128
 0.24493164 0.20322581 0.24639307 0.25332226]"
1.5,0.3,[0.861 1.46  1.26  1.206 2.231 1.083 1.22  0.907 1.354 1.238],[2.35 3.7  3.15 3.   5.1  2.6  2.65 2.   3.6  2.6 ],[1.  1.5 2.  1.5 3.  2.  1.  1.  2.5 2. ],"[1.24639638 2.48692115 1.94703152 1.81002204 3.73978164 1.53635899
 1.80464256 1.2100789  2.20501302 1.69035141]",[0.5   1.    1.25  1.    2.125 1.    1.    1.    1.125 1.125],"[0.3983495  1.0006388  0.61260769 0.59439704 1.45976455 0.46956212
 0.55815818 0.2991414  0.81858724 0.43390609]",[0.    0.    0.125 0.    0.375 0.    0.    0.    0.    0.   ],"[0.29436153 0.29786372 0.30540541 0.27254642 0.30375749 0.30518697
 0.29642778 0.29913793 0.28465982 0.29577634]"
1.5,0.35000000000000003,[1.693 1.859 0.754 1.825 1.435 1.593 1.051 0.725 1.526 1.764],[3.65 4.2  2.15 3.75 3.3  3.25 2.15 1.5  3.55 3.7 ],[2.5 3.5 1.5 2.  1.  2.5 1.5 1.  2.  2. ],"[2.51772575 2.88323497 1.06127732 2.74701013 2.26575994 2.16113525
 1.21666667 0.815625   2.32740577 2.59272534]","[1.90625 2.25    1.      1.625   1.      1.625   1.      1.      1.25
 1.25   ]","[0.7950695  1.04826488 0.27241013 0.86062097 0.77716131 0.59082275
 0.21979167 0.1        0.79807838 0.8110542 ]","[0.3125     0.66145833 0.         0.25       0.         0.25
 0.         0.         0.125      0.25      ]","[0.34938672 0.34556265 0.33666667 0.34887441 0.34776903 0.36363636
 0.44871795 0.42222222 0.34865808 0.3506302 ]"
1.5,0.4,[1.245 1.57  1.668 1.845 1.276 1.648 1.192 1.552 1.911 2.292],[2.95 3.45 3.45 3.65 2.4  3.1  2.7  2.75 4.05 4.8 ],[2.  1.  2.5 2.5 1.  2.  1.  1.  2.  2. ],"[1.76549404 2.35609505 2.38475879 2.71391962 1.61824477 2.17918122
 1.69588561 2.12584907 2.82030103 3.57889089]",[1.     1.     1.25   2.0625 1.     1.     1.     1.     1.125  1.125 ],"[0.50322292 0.75165169 0.68143847 0.79919794 0.38660415 0.56882966
 0.52103209 0.56022407 0.93075025 1.27220144]",[0.     0.     0.25   0.3125 0.     0.     0.     0.     0.125  0.125 ],"[0.39734637 0.39703504 0.39818182 0.40133333 0.38837405 0.40716981
 0.40629713 0.3991082  0.39846463 0.39740866]"
1.5,0.45,[1.175 1.473 1.366 1.105 1.659 1.521 1.568 1.434 1.6   0.896],[2.15 3.1  2.8  2.15 3.2  3.45 3.05 2.5  3.4  2.  ],[1.  2.  2.  1.  2.  1.5 2.  2.  2.  1. ],"[1.45854118 2.05494419 1.74631882 1.3771224  2.22685215 2.2003634
 2.05427149 1.86812211 2.33334015 1.14084926]",[1.    1.    1.125 1.    1.    1.    1.    1.125 1.25  1.   ],"[0.27050407 0.57133823 0.37678757 0.23727865 0.59565098 0.6744845
 0.54396876 0.41004105 0.70168731 0.24416958]",[0.    0.    0.125 0.    0.    0.    0.    0.    0.125 0.   ],"[0.45696913 0.45327822 0.42118227 0.41729323 0.45619335 0.45963252
 0.45251528 0.44709856 0.44923612 0.44682387]"
1.6,0.05,[0.302 0.225 0.089 0.4   0.302 0.244 0.206 0.59  0.25  0.252],[2.6  2.5  1.5  2.95 3.4  3.2  2.85 4.05 3.6  2.2 ],[1.  1.  1.  1.5 3.  1.  1.  2.5 1.5 1.5],"[0.82641538 0.75872168 0.1125     0.99527033 1.05160676 1.06440566
 0.96046601 1.82001611 1.20743364 0.51999482]",[0.  0.  0.  0.5 0.  0.  0.  1.  0.  0. ],"[0.54570249 0.52777685 0.0125     0.61392268 0.73324128 0.8082289
 0.74475556 1.21528284 0.96906999 0.26452607]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05043808 0.04938421 0.03125    0.05       0.05143762 0.05034722
 0.05057026 0.05071278 0.04885772 0.05681818]"
