gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.274 0.376 0.165 0.34  0.327 0.245 0.197 0.273 0.275 0.284],[3.05 3.7  2.65 3.05 3.25 1.6  2.25 2.35 3.1  3.15],[1.5 2.  1.  2.  1.5 1.  1.  1.  2.  2.5],"[0.84088766 1.3997389  0.8823267  1.17844631 1.0928045  0.37219246
 0.3534375  0.43053943 1.03070281 0.73432628]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.58082907 1.05067884 0.70244389 0.83629238 0.77547052 0.13469246
 0.1596875  0.18678943 0.74917205 0.46792003]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04451567 0.04922583 0.0438086  0.05127143 0.04835165 0.1
 0.03043478 0.04411765 0.05176496 0.04693878]"
1.5,0.1,[0.602 0.664 0.74  0.522 0.446 0.455 0.542 0.033 0.495 0.485],[3.15 3.5  3.9  3.4  2.7  2.55 3.2  1.8  2.1  2.95],[1.5 2.  2.  2.  2.  2.  1.5 1.  2.  2. ],"[1.37055651 1.58131372 2.01955516 1.47467546 0.98375203 0.85168278
 1.41397464 0.11301246 0.73966223 1.0647458 ]",[0.  0.  0.5 0.  0.  0.  0.  0.  1.  0.5],"[0.79887683 0.9654934  1.30820262 0.92478837 0.55093953 0.43405582
 0.84821232 0.07551246 0.25450598 0.55673799]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10962963 0.10065433 0.09879021 0.09832806 0.09535507 0.10353774
 0.09997027 0.02898551 0.08695652 0.10930889]"
1.5,0.15000000000000002,[1.041 1.038 0.79  0.494 0.403 0.934 1.081 0.709 0.701 0.814],[3.85 3.8  3.4  1.75 2.   3.5  4.4  2.7  2.9  3.65],[2.5 1.5 2.  1.  2.  2.  2.  1.  2.  2. ],"[2.09269749 2.18965586 1.61144503 0.70689567 0.62890625 1.92284142
 2.42629531 1.32628926 1.32303873 1.78210369]",[1.1875 1.125  1.     0.     0.     0.5    1.125  1.     1.125  0.625 ],"[1.04916417 1.13503855 0.84074191 0.22017692 0.20703125 0.99383751
 1.37849562 0.57604512 0.63573404 0.98703533]",[0.25  0.125 0.    0.    0.    0.    0.    0.    0.125 0.125],"[0.15027835 0.15054787 0.15084956 0.14964789 0.1147541  0.15185259
 0.15030829 0.15950659 0.14733179 0.14817725]"
1.5,0.2,[0.921 1.229 1.36  1.006 1.149 0.707 1.049 0.835 0.997 0.905],[3.1  3.95 4.4  2.85 3.7  2.05 3.45 2.35 2.8  2.5 ],[2.  2.  2.5 2.  2.  1.  2.5 1.  2.  1.5],"[1.63778944 2.38408279 2.67923112 1.41123805 2.19026546 1.00293992
 1.88601656 1.2181366  1.5288734  1.35105017]","[1.      1.      1.125   1.28125 1.      1.      1.      1.      1.125
 1.     ]","[0.74155836 1.11731033 1.32807145 0.43780055 1.04881038 0.30293992
 0.83201265 0.41579285 0.57306285 0.43503455]","[0.      0.      0.15625 0.      0.      0.      0.      0.      0.
 0.     ]","[0.19920558 0.20001972 0.19787185 0.21584699 0.197134   0.20879121
 0.18813247 0.18410853 0.2120443  0.23777174]"
1.5,0.25,[1.079 1.064 0.936 1.309 1.314 1.085 0.998 1.149 0.811 0.729],[2.65 3.2  3.2  3.65 4.25 3.05 2.75 3.35 2.35 2.35],[1.  1.5 1.  2.  3.  2.  1.  2.  1.  1. ],"[1.59808968 1.83439827 1.7558541  2.26641768 2.43395534 1.76685457
 1.65453752 1.88404227 1.19152177 1.1917577 ]",[1.     1.     0.     1.125  1.5625 1.125  1.     1.     1.     0.    ],"[0.53070687 0.76258431 0.80259788 0.95349044 1.07370143 0.64029207
 0.64060929 0.7416442  0.37120927 0.46216786]",[0.     0.     0.     0.125  0.3125 0.125  0.     0.     0.     0.    ],"[0.23183073 0.25495571 0.25120456 0.24656207 0.25039238 0.24586288
 0.24685996 0.24969988 0.25799087 0.25284918]"
1.5,0.3,[1.253 1.38  1.153 1.915 1.936 1.418 1.036 1.798 0.783 1.396],[3.7  2.85 2.8  4.55 4.6  3.7  2.65 4.4  1.8  3.3 ],[1.  2.  1.  2.5 2.5 2.  2.  3.5 1.  2. ],"[2.24021688 1.8418981  1.80768088 3.10416861 3.22305899 2.21300524
 1.52227179 2.95370157 1.03613542 2.09639565]","[0.       1.125    1.       1.125    1.28125  1.       1.       1.859375
 1.       1.125   ]","[0.92912069 0.5184606  0.62361106 1.21347037 1.3120574  0.8202318
 0.47544562 1.13130166 0.23144792 0.67920815]","[0.       0.125    0.       0.125    0.15625  0.       0.       0.609375
 0.       0.125   ]","[0.30369033 0.29665738 0.29450737 0.30128081 0.30104996 0.29876161
 0.281935   0.29760226 0.25465839 0.28674699]"
1.5,0.35000000000000003,[0.949 1.245 0.946 2.467 0.653 2.432 0.906 1.068 1.025 1.537],[2.1  2.85 2.1  5.65 1.95 5.7  2.05 2.1  2.25 3.4 ],[1.  2.  1.  4.  1.  4.5 2.  1.  1.  1.5],"[1.20190538 1.68033343 1.16453125 4.06107864 0.88729167 4.16180755
 1.02291667 1.37321432 1.33619229 2.37462303]","[1.         1.25       1.         2.45833333 0.         2.95703125
 1.         1.         1.         1.        ]","[0.24956163 0.46939593 0.26453125 1.58626479 0.21541667 1.68435699
 0.17291667 0.34057272 0.34014736 0.77498924]","[0.         0.25       0.         0.70833333 0.         1.11328125
 0.         0.         0.         0.        ]","[0.34969325 0.27272727 0.32758621 0.35014265 0.30921053 0.35165261
 0.3362069  0.35209042 0.35302326 0.3474026 ]"
1.5,0.4,[1.099 1.453 1.203 1.893 2.342 1.172 1.514 0.988 1.331 1.488],[2.4  2.7  2.5  4.   4.9  2.5  3.05 1.85 3.3  2.95],[1.  2.  1.  3.  2.5 1.  1.5 1.  2.  1.5],"[1.52399708 1.91871668 1.56682594 2.74349864 3.60270553 1.58899529
 2.13409813 1.23032997 1.95985026 2.0404786 ]",[1.     1.125  1.     2.0625 2.     1.     1.125  1.     1.     1.125 ],"[0.40485645 0.45914637 0.33401344 0.86039317 1.19943405 0.39290154
 0.57999656 0.23501747 0.65682292 0.56000985]",[0.     0.125  0.     0.25   0.3125 0.     0.125  0.     0.     0.    ],"[0.40552585 0.40413943 0.41295547 0.40325717 0.4        0.3984375
 0.41501416 0.40589354 0.40034843 0.39382403]"
1.5,0.45,[1.394 1.607 1.573 1.291 1.355 2.102 1.365 2.062 1.646 1.355],[3.   3.1  2.9  2.5  2.45 4.   2.75 4.25 3.3  2.9 ],[1.  2.  1.  1.  1.5 1.5 2.5 3.  1.  1.5],"[2.04595857 2.12695915 2.132401   1.73719165 1.73435705 2.98471914
 1.79083479 3.03614512 2.3442391  1.89095894]","[1.      1.      1.      1.      1.125   1.125   1.625   1.78125 1.
 1.     ]","[0.59715486 0.57012321 0.5436925  0.44549243 0.36716955 0.9520989
 0.41192854 0.99235545 0.72660299 0.54123971]","[0.      0.      0.      0.      0.      0.125   0.25    0.40625 0.
 0.     ]","[0.44350854 0.45286215 0.44851131 0.44585043 0.44514388 0.45085245
 0.45391705 0.45363516 0.44564032 0.45031404]"
1.6,0.05,[0.295 0.438 0.317 0.272 0.258 0.357 0.163 0.229 0.299 0.232],[3.2  4.4  2.2  2.95 2.7  3.25 2.85 2.8  2.45 2.4 ],[2. 2. 1. 1. 1. 2. 1. 2. 1. 1.],"[1.0901254  1.85788467 0.65739001 1.02808382 1.11463983 1.15210571
 0.8699494  0.77092639 0.77824259 0.74105937]",[0.  0.5 0.  0.  0.  0.  0.  0.  0.  0. ],"[0.77531827 1.39453018 0.34196032 0.74629671 0.84919488 0.79808044
 0.70437323 0.5508092  0.46418009 0.51519267]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05029306 0.05104699 0.05834829 0.05145055 0.04771332 0.04911528
 0.04855842 0.05430108 0.06177924 0.05120412]"
