gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.094 0.285 0.449 0.248 0.298 0.167 0.261 0.477 0.444 0.283],[2.1  2.7  3.45 3.1  3.5  2.85 2.35 3.6  4.3  2.5 ],[1.  2.  1.5 1.5 1.5 2.  1.  1.  2.5 1. ],"[0.45066527 0.83382723 1.26398983 1.01932872 1.34016842 0.64289673
 0.63868443 1.68797746 1.74290339 0.76161729]","[0.      0.      1.      0.      0.      0.      0.      0.      1.09375
 0.     ]","[0.35769652 0.53392488 0.84123592 0.76556895 1.03584714 0.47024048
 0.35899693 1.2034926  1.29739558 0.4588585 ]",[0.   0.   0.   0.   0.   0.   0.   0.   0.25 0.  ],"[0.04704301 0.04718735 0.0493649  0.05899144 0.04929447 0.04972156
 0.0494186  0.05099737 0.05099941 0.0492787 ]"
1.5,0.1,[0.477 0.27  0.423 0.464 0.533 0.449 0.599 0.585 0.592 0.768],[1.65 1.85 3.   2.3  2.35 2.55 3.7  2.65 3.1  4.6 ],[1.  1.  2.  1.  2.  1.5 2.5 1.5 1.  5.5],"[0.5996875  0.33125    1.0023515  0.86031011 0.82125602 0.92834291
 1.51279556 1.15026986 1.32372728 2.30011025]","[0.         0.         0.         0.         0.5        0.
 0.         1.         0.         2.58112289]","[0.1278125  0.065625   0.57500775 0.39409917 0.30953727 0.48526429
 0.95559342 0.56706673 0.75456224 1.47501259]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.36160714]","[0.15957447 0.05263158 0.09327217 0.1086351  0.11111111 0.09749639
 0.09915058 0.10933148 0.10121412 0.0960225 ]"
1.5,0.15000000000000002,[0.547 0.725 0.898 1.043 0.485 0.621 0.619 0.784 1.212 0.994],[1.9  2.65 2.7  4.2  1.95 3.15 2.   2.7  4.   3.65],[1.5 1.  1.5 3.5 1.  1.  2.  1.  2.  2.5],"[0.72604526 1.27625754 1.42579338 2.19226739 0.71015001 1.50705991
 0.72552083 1.36389797 2.30543905 2.03480089]","[0.      0.5     1.      1.25    0.      0.      1.      1.      1.21875
 1.     ]","[0.23151401 0.56278098 0.53731682 1.15354668 0.24061876 0.87683835
 0.11302083 0.60383937 1.14403768 1.07968615]",[0.   0.   0.   0.5  0.   0.   0.   0.   0.25 0.  ],"[0.153125   0.15208333 0.14575972 0.13973162 0.1407767  0.14916192
 0.18867925 0.14685535 0.15556442 0.14799597]"
1.5,0.2,[0.808 1.214 1.051 0.648 0.87  1.516 0.751 0.942 0.801 1.059],[2.55 3.   3.45 1.9  2.9  4.4  2.65 3.6  2.8  3.55],[2.  2.  2.  1.5 2.  3.  2.  2.  1.  2.5],"[1.20601661 1.84070488 1.93197961 0.83106566 1.51904983 2.82301117
 1.12159698 1.86728128 1.45251905 1.9455275 ]","[1.      1.25    1.      1.      0.5     1.40625 1.      1.      1.
 1.     ]","[0.40211036 0.59617363 0.84670129 0.19590941 0.65958023 1.36613556
 0.40206573 0.92089457 0.63415968 0.84279313]",[0.    0.125 0.    0.    0.    0.5   0.    0.    0.    0.   ],"[0.18911917 0.21555252 0.19856771 0.2125     0.20044786 0.19587147
 0.15261044 0.18874029 0.19636364 0.19609856]"
1.5,0.25,[0.83  1.067 0.793 1.07  1.005 1.202 1.177 1.433 1.603 1.107],[2.4  3.   2.2  3.   2.3  2.75 2.85 3.65 4.55 3.1 ],[1.5 2.  2.  2.5 1.  1.5 1.5 2.  2.  2. ],"[1.24158045 1.59197641 0.99958333 1.60478093 1.41642016 1.75363644
 1.72961783 2.38441578 2.94421969 1.67992811]",[1.    1.    1.    1.25  1.    1.    1.    1.25  1.25  1.125],"[0.40378748 0.53045297 0.21208333 0.56239812 0.42813891 0.55983761
 0.56457877 0.92461353 1.40252047 0.58832655]",[0.    0.    0.    0.25  0.    0.    0.    0.125 0.25  0.125],"[0.24288256 0.27320675 0.25324675 0.25       0.25071361 0.25625
 0.26711185 0.25623003 0.25009562 0.25753604]"
1.5,0.3,[1.216 1.564 1.544 1.141 1.52  1.522 1.352 1.354 1.61  1.694],[2.9  3.9  3.6  2.55 3.2  3.5  3.2  3.05 3.85 4.  ],[1.5 2.5 2.  2.5 1.5 1.  1.5 2.  1.5 2. ],"[1.78302483 2.45517293 2.40420476 1.55784556 2.16981834 2.45347805
 2.08565899 1.86598524 2.64630296 2.72665968]","[1.      1.59375 1.      1.25    1.      1.      1.      1.25    1.125
 1.09375]","[0.60465568 0.89135457 0.83781377 0.40550181 0.69349998 0.89874172
 0.70942608 0.53082899 1.03834398 1.04802198]","[0.      0.125   0.      0.25    0.      0.      0.      0.25    0.125
 0.34375]","[0.29365621 0.30690493 0.29790315 0.27604167 0.30904977 0.29554361
 0.29544928 0.2716895  0.29600834 0.29687176]"
1.5,0.35000000000000003,[1.235 0.754 1.951 1.574 1.355 0.803 1.359 0.898 1.936 1.863],[2.55 1.8  4.45 3.15 3.   1.95 2.7  2.   3.95 3.95],[2.  1.  1.5 2.  1.  1.  2.  1.  2.  4. ],"[1.67786746 0.95       3.23868615 2.21387103 1.97780984 1.02681495
 1.86288174 1.10214565 2.86394535 2.67556135]","[1.125      1.         1.         1.         1.         0.5
 1.25       1.         1.5625     2.19791667]","[0.41790652 0.1625     1.27832544 0.63807758 0.62395241 0.24712745
 0.48124111 0.20527065 0.90966374 0.82585432]","[0.         0.         0.         0.         0.         0.
 0.25       0.         0.125      0.58854167]","[0.35346756 0.34693878 0.34902056 0.35178342 0.34543139 0.3440678
 0.3622142  0.36486486 0.34905875 0.35217051]"
1.5,0.4,[1.252 1.434 2.291 1.392 1.852 1.403 1.431 1.452 1.982 1.384],[2.7  2.75 4.35 3.1  3.65 3.35 2.95 3.1  3.65 2.9 ],[1.5 1.  3.  1.  2.  2.  2.  2.  3.  2. ],"[1.61598598 1.94574455 3.22870149 2.02577813 2.61630578 2.10072493
 1.98112501 1.99196868 2.75346577 1.94125706]",[1.     1.     2.125  1.     1.25   1.125  1.125  1.125  2.0625 1.25  ],"[0.3833688  0.50463127 0.98136262 0.62904961 0.80388817 0.71118635
 0.50983595 0.56345305 0.72299702 0.53417698]",[0.    0.    0.25  0.    0.25  0.125 0.    0.125 0.25  0.25 ],"[0.39495114 0.39626002 0.40252828 0.40363722 0.40039647 0.40125837
 0.39892739 0.4        0.40465116 0.39666951]"
1.5,0.45,[0.877 1.733 1.208 1.081 1.933 1.767 1.181 1.048 1.435 1.44 ],[1.55 3.35 2.45 2.65 4.1  3.65 2.5  2.   2.95 2.6 ],[1.  2.5 2.  2.  3.5 2.  1.5 1.5 2.  1. ],"[0.95       2.37204748 1.51480422 1.5557004  2.79479082 2.54608635
 1.56824812 1.25862909 1.99980993 1.94820595]","[1.         1.25       1.         1.         2.29166667 1.25
 1.         1.         1.         1.        ]","[0.0875     0.59724279 0.30542922 0.38968478 0.89015215 0.79805168
 0.37391218 0.21487909 0.55690221 0.42849159]","[0.         0.25       0.         0.         0.38541667 0.25
 0.         0.         0.         0.        ]","[0.44594595 0.44465174 0.45933014 0.45112782 0.45393576 0.44899001
 0.46485623 0.45192308 0.45221999 0.45639535]"
1.6,0.05,[0.236 0.202 0.134 0.189 0.438 0.109 0.228 0.221 0.288 0.234],[2.1  1.9  1.9  1.6  3.15 1.95 2.25 2.95 2.4  2.5 ],[1.  1.  1.  1.  1.5 1.  1.  1.  1.  1.5],"[0.59070592 0.48137921 0.22265625 0.28984995 1.31755692 0.31779381
 0.60536532 1.01013506 0.73011779 0.60092819]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.3653153  0.27669171 0.09765625 0.10703745 0.89227616 0.19591881
 0.37123447 0.77473466 0.44652404 0.37436569]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04810249 0.06010929 0.02298851 0.04945055 0.0493756  0.03793103
 0.0519248  0.052377   0.05295567 0.05051813]"
