gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.185 0.138 0.278 0.12  0.099 0.252 0.422 0.221 0.207 0.291],[2.2  2.5  3.5  2.45 2.   2.85 4.6  2.75 2.4  2.8 ],[1.5 1.  2.5 1.  2.  1.5 3.  2.  1.  2. ],"[0.3290625  0.66049836 0.99954299 0.46576923 0.34994631 0.86605551
 1.8566802  0.5704219  0.57424135 0.71554634]",[0.     0.     0.     0.     0.     0.     0.5625 0.     0.     0.    ],"[0.1290625  0.52120393 0.71347121 0.33901142 0.25312014 0.61548178
 1.41903067 0.32901565 0.3500226  0.44132759]",[0.    0.    0.    0.    0.    0.    0.125 0.    0.    0.   ],"[0.04787234 0.0505016  0.04938785 0.03972603 0.04463438 0.04914825
 0.04944825 0.03717472 0.05526316 0.05287009]"
1.5,0.1,[0.719 0.482 0.58  0.455 0.265 0.551 0.444 0.394 0.319 0.475],[4.2  2.6  3.1  2.9  1.8  2.75 2.7  1.9  2.6  3.45],[2. 1. 2. 2. 1. 3. 2. 1. 1. 2.],"[2.06327628 1.07196498 1.36520198 1.02655332 0.359375   0.90165396
 0.8499138  0.6134375  0.84114314 1.39102861]",[0.5    0.     0.     0.     0.     0.5625 0.     0.     0.     0.    ],"[1.38422355 0.57725062 0.79554866 0.55174863 0.121875   0.34071646
 0.39600755 0.2103125  0.51379939 0.89244462]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.09950395 0.10381554 0.10316051 0.10125261 0.06382979 0.09722222
 0.12189055 0.10294118 0.0872818  0.09616888]"
1.5,0.15000000000000002,[0.397 0.568 0.645 1.022 0.983 0.593 0.624 0.845 0.457 0.457],[2.2  1.85 2.75 3.5  3.35 3.4  2.85 3.15 2.15 2.05],[1.5 2.  1.  2.  3.  2.5 1.5 3.  2.  1. ],"[0.73419964 0.74268043 1.2392447  1.98059908 1.65269999 1.43610265
 1.18186716 1.35333398 0.69508234 0.86283534]",[0.    1.    1.    1.125 1.25  0.    0.    1.25  0.    0.   ],"[0.34220745 0.15518043 0.59354158 0.9594443  0.71363749 0.8384464
 0.59534373 0.51349023 0.23961359 0.39514735]",[0.    0.    0.    0.    0.375 0.    0.    0.25  0.    0.   ],"[0.15172579 0.2        0.13249001 0.14974952 0.1466763  0.14271357
 0.14626866 0.12840467 0.15811966 0.15258955]"
1.5,0.2,[1.442 0.82  1.037 1.17  1.021 1.03  0.808 0.884 0.739 0.764],[4.3  3.   3.4  3.75 3.2  3.2  2.55 3.15 2.   2.7 ],[2.  2.  2.  2.5 1.  2.  1.  2.  1.  2. ],"[2.78168003 1.55521272 1.91567905 2.24386626 1.92218186 1.7176527
 1.30299902 1.48550958 0.96582031 1.34099214]",[1.     0.     1.25   1.25   0.5    1.     1.     1.1875 1.     1.    ],"[1.38346225 0.74680207 0.85975864 1.04473296 0.89957139 0.7001234
 0.48503027 0.61949395 0.23769531 0.55502107]",[0.    0.    0.25  0.375 0.    0.    0.    0.125 0.    0.   ],"[0.19826557 0.19974413 0.2020875  0.19966814 0.19800801 0.20779629
 0.19767442 0.18166939 0.23170732 0.19923989]"
1.5,0.25,[1.186 0.82  1.807 0.805 0.938 1.029 1.285 1.499 1.141 1.032],[3.05 2.5  4.5  2.55 2.2  2.3  3.6  3.7  2.9  2.9 ],[1.  2.  2.  1.5 2.  1.  1.5 1.5 2.  1.5],"[2.00486294 1.20163132 3.23862444 1.22737733 1.11236979 1.49939612
 2.18744788 2.57458649 1.68684388 1.62455239]",[1.    1.    1.25  0.5   1.    1.    1.    1.125 1.125 1.   ],"[0.77099453 0.34850632 1.37415911 0.41800233 0.18111979 0.42830237
 0.94880042 1.03970185 0.59874574 0.56966958]",[0.    0.    0.25  0.    0.    0.    0.    0.125 0.125 0.   ],"[0.25117971 0.256      0.25214999 0.2773224  0.2826087  0.25625
 0.2453775  0.24649481 0.25218624 0.26240458]"
1.5,0.3,[0.746 1.322 1.439 1.414 1.564 1.398 1.257 1.981 1.312 1.202],[1.75 3.1  3.3  3.5  3.4  3.6  3.2  4.4  3.05 2.9 ],[1.  2.  1.5 1.  2.  2.5 1.5 4.  1.5 1. ],"[0.859375   1.91691888 2.21963576 2.20392676 2.28958237 2.22723387
 1.89943368 3.08643204 1.9320199  1.89690257]","[1.         1.125      1.         1.         1.25       1.25
 1.         2.32421875 1.         1.        ]","[0.109375   0.59919427 0.80332106 0.80559912 0.749348   0.8220825
 0.70646493 1.0842836  0.64809656 0.69652415]","[0.         0.         0.         0.         0.25       0.25
 0.         0.58854167 0.         0.        ]","[0.27906977 0.29197825 0.29719953 0.30067684 0.29134948 0.3007899
 0.30095308 0.30505087 0.30386917 0.29654618]"
1.5,0.35000000000000003,[1.754 1.697 1.481 1.248 1.042 1.59  1.386 1.006 2.277 1.294],[3.6  3.55 3.6  2.8  2.35 3.4  3.05 2.35 5.2  3.  ],[2.  2.  2.  2.  2.  2.  2.  1.  2.5 2. ],"[2.54682267 2.46142381 2.289688   1.78066169 1.38157552 2.24607032
 2.00716696 1.3885853  3.85692904 1.82579008]",[1.25  1.25  1.    1.25  1.125 1.    1.25  1.    1.25  1.125],"[0.80027726 0.70434374 0.79659718 0.49667731 0.30970052 0.67439063
 0.58294821 0.3495228  1.51581881 0.54141508]",[0.125 0.125 0.    0.25  0.125 0.    0.25  0.    0.25  0.125],"[0.35077093 0.36133222 0.34602797 0.34857143 0.31081081 0.33224543
 0.36569149 0.35680751 0.34649602 0.32131661]"
1.5,0.4,[1.277 1.177 1.42  2.129 1.448 1.272 1.573 1.178 1.016 1.746],[2.45 2.5  2.75 4.   2.95 2.35 3.7  2.6  2.2  3.1 ],[2.  2.  2.  1.5 2.  1.  3.  1.  1.  1. ],"[1.63226299 1.48121605 1.87915668 3.07810842 1.98141846 1.67891327
 2.41271303 1.64330901 1.30029807 2.4206016 ]","[1.125   1.      1.      1.125   1.      1.      1.78125 1.      1.
 1.     ]","[0.34354229 0.34215355 0.45903949 0.97507192 0.54977783 0.40615936
 0.77161196 0.46164397 0.27295432 0.64616618]",[0.     0.     0.     0.125  0.     0.     0.3125 0.     0.     0.    ],"[0.42837338 0.39847716 0.38581315 0.40269243 0.41134752 0.39310083
 0.40005672 0.4055154  0.34375    0.39858308]"
1.5,0.45,[1.329 2.318 1.258 1.454 1.377 1.305 1.591 1.83  1.071 1.234],[3.   4.25 2.25 2.9  2.75 3.   3.4  3.75 1.95 2.35],[1.  3.5 2.  1.5 1.5 2.  3.  2.  1.  1. ],"[1.88187461 3.25933983 1.43541667 2.0023321  1.84516014 1.88468946
 2.18154143 2.68095126 1.26485677 1.53400737]","[0.5      2.328125 1.125    1.       1.125    1.25     1.6875   1.40625
 1.       1.      ]","[0.58753867 0.91851952 0.19479167 0.56219843 0.4652285  0.53566602
 0.63022307 0.80795321 0.20548177 0.32526713]","[0.       0.484375 0.       0.       0.125    0.25     0.3125   0.25
 0.       0.      ]","[0.46563218 0.4520159  0.46753247 0.45173792 0.45354809 0.44320843
 0.43386689 0.447053   0.39102564 0.45363766]"
1.6,0.05,[0.244 0.187 0.133 0.238 0.225 0.206 0.225 0.194 0.136 0.341],[3.2  2.4  2.4  3.05 2.65 2.3  2.7  2.6  2.35 3.05],[2. 1. 1. 2. 1. 1. 1. 2. 2. 1.],"[1.00413855 0.72827798 0.62556645 0.87075468 0.74456648 0.60050978
 0.87567764 0.64380518 0.44269375 1.12507445]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.77768591 0.53340493 0.47590825 0.62500273 0.51169294 0.38488478
 0.63766495 0.46060205 0.30656093 0.80453002]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05454916 0.04569288 0.05166768 0.0483871  0.0494866  0.04481793
 0.05378945 0.04704463 0.04621849 0.04869293]"
1.6,0.1,[0.463 0.623 0.61  0.47  0.766 0.655 0.628 0.811 0.359 0.555],[2.85 3.85 3.85 2.85 3.55 3.25 3.6  4.3  1.9  2.75],[1.  2.  2.  2.  2.  2.  1.5 2.  1.  1.5],"[1.12927288 1.68272594 1.76696315 0.91129413 1.71940622 1.3608789
 1.63923411 2.23727892 0.51345703 1.18287858]",[0.     0.5    0.     0.5    1.     1.0625 0.     0.5    0.     0.    ],"[0.65606731 1.02462047 1.12317348 0.44957538 0.95954294 0.73192382
 1.01569895 1.44682177 0.14470703 0.61617937]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.09744371 0.10138249 0.09976492 0.08935361 0.10230671 0.10130279
 0.09799383 0.09927439 0.1038961  0.09941555]"
1.6,0.15000000000000002,[0.783 0.712 0.705 0.827 0.851 0.746 0.745 0.618 0.762 0.632],[3.05 2.05 2.35 3.1  3.4  2.7  2.65 2.15 2.9  2.  ],[2.  1.  1.  2.  1.5 2.  1.5 1.  2.  1. ],"[1.45093717 0.98229725 1.21631785 1.55670446 1.82897307 1.07036412
 1.32974518 0.98053696 1.3859418  0.92970152]",[1.  1.  0.5 1.  0.5 1.  1.  0.5 0.5 1. ],"[0.66714811 0.29167225 0.5254365  0.71407141 0.96920744 0.35473912
 0.58996247 0.35460922 0.63354922 0.29239683]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.15972222 0.17241379 0.14799331 0.15234681 0.15049527 0.14935065
 0.15265277 0.15743306 0.15419447 0.15946844]"
1.6,0.2,[0.726 0.184 0.892 0.841 0.839 0.809 0.883 0.94  0.952 0.775],[2.25 1.1  2.1  2.6  2.65 2.6  2.7  3.25 2.9  2.65],[1.  1.  1.  2.  1.  2.  1.  1.5 2.  1.5],"[1.08094955 0.2        1.16686925 1.26144851 1.30954864 1.29399106
 1.52357132 1.74916099 1.67498718 1.30745487]",[1.  0.  1.  1.  0.5 1.  0.  1.  1.  0.5],"[0.3536058  0.         0.33190831 0.41144851 0.51340606 0.51039731
 0.68924515 0.83921226 0.714776   0.53616581]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.18694097 0.09090909 0.20782609 0.18907563 0.20378301 0.18731118
 0.2029093  0.19462503 0.20014079 0.19638298]"
