gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.305 0.222 0.265 0.266 0.223 0.226 0.249 0.277 0.285 0.191],[3.6  2.9  3.2  2.75 2.65 2.9  2.7  4.15 2.95 2.25],[1.5 1.  2.5 2.  1.  1.5 1.  2.  1.5 1.5],"[1.43663502 1.12133536 0.84193184 0.82197841 0.74425791 0.79320091
 0.81204788 1.58977205 0.98049103 0.40688244]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[1.11233083 0.89635977 0.55648263 0.53643154 0.49777354 0.58264793
 0.557751   1.29205477 0.70754181 0.21313244]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05020415 0.05093454 0.05028158 0.04628633 0.05509642 0.05239884
 0.04803922 0.05245975 0.04993113 0.04385965]"
1.5,0.1,[0.403 0.581 0.213 0.506 0.443 0.481 0.759 0.654 0.429 0.341],[2.9  3.2  1.75 3.45 2.65 2.35 4.   3.3  2.75 2.15],[1.5 2.  1.  2.  2.  1.  2.  2.  1.5 2. ],"[1.06417138 1.31152724 0.28036458 1.4239887  1.00573103 0.94326085
 1.93962621 1.45206231 0.99681465 0.57609654]",[0.    0.5   0.    0.    0.    0.    0.5   1.125 0.    0.   ],"[0.6410299  0.75935439 0.08348958 0.89684026 0.55626814 0.43798741
 1.14740514 0.81534356 0.57708808 0.24172154]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.    0.   ],"[0.10476443 0.1023586  0.0754717  0.09816701 0.10198386 0.10598291
 0.09792548 0.10163112 0.08643815 0.09473684]"
1.5,0.15000000000000002,[0.857 0.759 0.753 0.757 0.579 0.859 1.074 0.732 0.578 0.821],[2.9  2.55 2.6  2.75 2.1  3.65 3.4  3.2  2.75 2.75],[2.  1.5 1.5 1.  1.  1.  1.5 1.  2.  1. ],"[1.47133147 1.25707364 1.41022755 1.42564069 0.91156268 2.05062915
 1.97479167 1.67129668 1.10905969 1.49639036]",[1.125 1.    1.    0.    1.    0.    1.    0.5   0.5   1.   ],"[0.63495452 0.5318295  0.58906056 0.67711774 0.33363299 1.1789342
 0.9439323  0.90810088 0.50652063 0.66963254]",[0.125 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.15397083 0.14688301 0.14647787 0.15111516 0.14666667 0.15007178
 0.15267306 0.14594979 0.15953947 0.14315497]"
1.5,0.2,[0.852 1.191 0.839 0.923 1.012 0.876 0.362 1.184 1.178 1.005],[3.   3.9  3.05 2.7  3.35 3.05 1.7  3.4  3.5  2.15],[1.5 3.  1.5 1.  1.5 2.  1.5 2.  2.  1. ],"[1.57780844 2.11068444 1.5764374  1.50114452 1.94713123 1.46354142
 0.43125    2.04413076 2.11587021 1.30863327]",[0.    1.25  0.    1.    1.    1.    0.    1.125 1.25  1.   ],"[0.74331137 0.93260827 0.74712832 0.60558788 0.87194812 0.57291642
 0.06875    0.87418447 0.89314072 0.28988327]",[0.    0.25  0.    0.    0.    0.    0.    0.125 0.25  0.   ],"[0.19846661 0.19653179 0.20231186 0.20438596 0.20246123 0.19273128
 0.13157895 0.20155265 0.19969848 0.21584699]"
1.5,0.25,[1.203 1.176 1.172 1.121 1.04  0.854 1.542 1.275 1.416 1.852],[3.25 2.9  2.7  3.15 2.4  2.6  3.7  3.   3.6  4.85],[2.  1.5 1.  2.  1.  1.  3.  1.  1.5 3.5],"[1.97468798 1.85150607 1.72919963 1.75402571 1.53964405 1.27205419
 2.40222517 1.97095957 2.45478953 3.15606296]","[1.      1.125   1.      1.25    1.      0.      1.25    1.      1.125
 1.40625]","[0.7507622  0.6434006  0.56259807 0.60173079 0.49906787 0.43396826
 0.89032331 0.71259776 1.0078657  1.31839206]","[0.        0.        0.        0.25      0.        0.        0.34375
 0.        0.125     0.5703125]","[0.25250238 0.25146002 0.2712766  0.24614338 0.24471662 0.26197388
 0.25002406 0.24875262 0.24968931 0.25210298]"
1.5,0.3,[1.384 1.484 1.489 1.533 0.996 1.563 1.404 1.928 1.905 1.21 ],[3.6  3.35 3.25 3.4  2.2  3.45 3.3  4.45 4.6  2.85],[2.  2.  2.  2.  1.  3.  1.  3.5 3.  2. ],"[2.19716142 2.22565184 2.08217782 2.25459548 1.32160512 2.32848495
 2.0959578  3.18010598 3.06259193 1.69017798]","[1.         1.         1.25       1.25       1.         1.25
 1.         1.95833333 1.40625    1.        ]","[0.83036455 0.75217772 0.62700204 0.76182204 0.33703481 0.74490341
 0.78816971 1.22698098 1.20978432 0.50541235]","[0.         0.         0.25       0.125      0.         0.25
 0.         0.66145833 0.28125    0.        ]","[0.30500894 0.29708866 0.31031977 0.29843704 0.28460208 0.30376739
 0.29571361 0.297513   0.29447795 0.31278539]"
1.5,0.35000000000000003,[1.58  1.246 1.275 1.328 1.226 2.086 1.172 1.385 1.087 1.544],[3.35 2.6  2.75 3.25 2.7  4.4  2.7  2.7  2.2  3.5 ],[1.5 1.  1.  2.  1.  2.  2.  2.  1.  2. ],"[2.33353224 1.73318945 1.81485073 2.05283842 1.71733773 3.2376161
 1.55478416 1.91283505 1.52524962 2.34508119]",[1.    1.    1.    1.125 1.    1.25  1.    1.25  1.    1.125],"[0.76385451 0.47296911 0.50586636 0.68443021 0.50911019 1.1783296
 0.42704979 0.51376278 0.41458983 0.8362433 ]",[0.    0.    0.    0.125 0.    0.25  0.    0.125 0.    0.   ],"[0.34551396 0.3501398  0.36340534 0.34758647 0.35043793 0.35373064
 0.34683955 0.36410376 0.35088303 0.34943584]"
1.5,0.4,[1.554 1.143 1.864 0.994 1.552 1.115 1.019 1.313 2.025 1.063],[3.05 2.55 3.8  2.1  3.1  2.3  2.2  2.9  4.05 2.6 ],[1.  2.  2.  2.  1.  1.  2.  2.  2.  1.5],"[2.19044183 1.61260463 2.74288737 1.22473958 2.21402327 1.38417597
 1.2963136  1.84497552 2.92668141 1.55941544]",[1.    1.25  1.    1.125 1.    1.    1.    1.25  1.125 1.125],"[0.61297601 0.40850306 0.91500651 0.20911458 0.70982406 0.29355097
 0.28352063 0.50840326 0.9563445  0.4741127 ]",[0.    0.25  0.    0.    0.    0.    0.    0.125 0.125 0.125],"[0.39848098 0.41143498 0.3992028  0.44262295 0.40315627 0.41785714
 0.41054614 0.40749235 0.39879957 0.39540338]"
1.5,0.45,[2.335 1.257 2.094 1.773 1.125 1.849 1.516 1.123 1.772 1.559],[4.8  2.5  4.15 3.95 2.2  3.8  3.1  2.3  3.5  3.  ],[2.  1.  1.5 2.  2.  2.5 2.  1.  2.  1. ],"[3.5485636  1.69324706 3.10340604 2.65169432 1.32790799 2.60383464
 2.0299644  1.40248643 2.45636757 2.09410927]",[1.25  1.    1.    1.    1.125 1.5   1.125 1.    1.125 1.   ],"[1.22898352 0.43719237 1.00747098 0.90663817 0.25447049 0.7947282
 0.50926127 0.31733018 0.70273598 0.56827919]",[0.25  0.    0.    0.    0.    0.25  0.125 0.    0.125 0.   ],"[0.45067193 0.45337838 0.44855211 0.44478201 0.49145299 0.45594618
 0.46266667 0.46335079 0.44407045 0.46390013]"
1.6,0.05,[0.413 0.267 0.492 0.27  0.33  0.21  0.378 0.208 0.385 0.   ],[3.1  2.75 4.   2.7  2.65 2.3  3.55 2.45 2.9  1.3 ],[2.  1.5 2.5 2.  2.  1.  1.5 1.5 2.  1. ],"[1.04598498 0.7689096  1.67621063 0.61144677 0.66989828 0.56786542
 1.41242265 0.5625581  0.91348249 0.        ]",[0.    0.    1.125 0.    0.    0.    0.    0.    0.    0.   ],"[0.65345568 0.51812835 1.1770285  0.36066552 0.33396078 0.35097089
 1.03239336 0.32740185 0.55723249 0.        ]",[0.    0.    0.125 0.    0.    0.    0.    0.    0.    0.   ],"[0.04857363 0.05472637 0.05023153 0.04846939 0.05       0.04865616
 0.05079491 0.04268293 0.05829596 0.        ]"
