gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.163 0.3   0.42  0.617 0.292 0.388 0.261 0.241 0.302 0.245],[2.65 3.4  2.6  4.55 2.9  3.15 2.9  2.25 2.95 3.3 ],[2.  2.  1.  1.5 1.  2.  2.  1.5 1.  2. ],"[0.45480852 1.05359494 0.97364467 2.24843203 1.04182751 1.03568534
 0.82461761 0.50401786 1.03598379 1.01480393]",[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],"[0.30793352 0.76350705 0.57911342 1.64473024 0.74500133 0.68671073
 0.58340667 0.23526786 0.74012197 0.75274338]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.03359684 0.04786223 0.05174564 0.04960777 0.05087988 0.05568096
 0.06104651 0.05319149 0.04558905 0.04845245]"
1.5,0.1,[0.482 0.244 0.459 0.764 0.713 0.594 0.442 0.404 0.663 0.482],[2.6  2.15 2.65 3.1  4.05 2.65 1.85 1.9  3.75 2.8 ],[1.5 2.  2.  1.  2.  1.  1.  1.  2.  1. ],"[0.91067078 0.51247146 0.92892766 1.57525267 2.02458592 1.18585294
 0.69142808 0.58675372 1.74951054 1.2818124 ]",[0.  0.  0.  1.  0.5 0.5 0.  0.  0.5 0. ],"[0.44289734 0.26403396 0.47839055 0.81803831 1.31608983 0.58014005
 0.2647191  0.17347247 1.06556889 0.76544277]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.09422111 0.10883281 0.0956909  0.10042131 0.09677197 0.10746514
 0.10171103 0.10891089 0.09857489 0.10003883]"
1.5,0.15000000000000002,[0.63  0.777 0.7   0.425 0.861 1.324 0.81  0.795 0.807 0.764],[2.45 3.05 3.1  2.25 3.1  4.6  3.75 2.5  3.2  3.25],[1.  2.  2.5 1.  1.5 2.  2.  1.5 1.  1.5],"[1.09365518 1.38519586 1.36940768 0.79971639 1.60407901 2.81398017
 1.87529271 1.24727025 1.49333245 1.61331279]","[1.      1.125   1.09375 0.      1.      1.25    0.5     1.      0.5
 0.5    ]","[0.45693643 0.60550836 0.66432955 0.37862264 0.78486514 1.54225166
 1.06020787 0.47710423 0.75759026 0.84916484]",[0.    0.125 0.25  0.    0.    0.25  0.    0.    0.    0.   ],"[0.12962963 0.15641711 0.16210938 0.14761905 0.1460462  0.1512938
 0.15201412 0.15068493 0.1446281  0.150423  ]"
1.5,0.2,[0.979 0.554 1.078 1.23  0.796 0.647 0.756 0.94  0.863 0.755],[2.75 1.95 3.1  4.   2.25 1.9  2.3  3.4  3.15 3.1 ],[2.  1.  1.5 1.5 1.  1.  2.  1.  2.  2. ],"[1.5568341  0.75166667 1.89832686 2.38659226 1.2337899  0.91107073
 1.11354167 1.84254011 1.58352923 1.4905303 ]",[1.125 0.5   1.    1.    1.    1.    1.25  0.    0.5   0.   ],"[0.60571105 0.16104167 0.79901046 1.1788408  0.42514732 0.28216448
 0.32291667 0.91959089 0.71961321 0.70205374]",[0.125 0.    0.    0.    0.    0.    0.25  0.    0.    0.   ],"[0.2037179  0.20895522 0.2000723  0.1960357  0.20871985 0.19464945
 0.20121951 0.19876889 0.1998737  0.20963426]"
1.5,0.25,[1.3   1.225 1.832 0.807 0.945 1.304 1.477 1.73  1.532 1.307],[3.15 3.3  4.3  2.5  2.75 3.25 3.25 4.25 4.35 3.2 ],[2.5 1.5 2.5 1.  2.  2.  3.  2.  2.  2. ],"[1.89286341 2.0068512  2.9309964  1.37490873 1.41733353 2.05488183
 2.18087215 3.00471889 2.66688062 2.01294985]",[1.25   1.     1.5625 0.     1.25   1.25   1.25   1.125  1.     1.    ],"[0.60111537 0.79902039 1.13397492 0.5729434  0.47441361 0.76320703
 0.7101324  1.22559291 1.19502698 0.71955385]","[0.125   0.      0.3125  0.      0.25    0.25    0.28125 0.125   0.
 0.     ]","[0.24101027 0.24680402 0.25402138 0.25       0.25978162 0.25026719
 0.25309168 0.25065932 0.24951386 0.25460951]"
1.5,0.3,[1.429 1.043 1.263 1.64  1.271 0.845 0.996 1.534 0.795 1.035],[3.4  2.2  2.8  3.7  2.9  2.   2.5  3.45 2.1  2.8 ],[2.  1.  2.  2.  1.5 1.  1.  2.  1.  2. ],"[2.16717559 1.37461002 1.70958705 2.55515854 1.8749746  1.08374981
 1.46874748 2.24843234 1.04485267 1.60550881]",[1.25  1.    1.625 1.25  1.    1.    1.    1.25  0.5   1.   ],"[0.70238067 0.35390689 0.42208705 0.9408641  0.62175194 0.25874981
 0.44394279 0.76239718 0.28996985 0.54510842]",[0.25  0.    0.25  0.125 0.    0.    0.    0.25  0.    0.   ],"[0.29444209 0.30858676 0.29807692 0.30248851 0.28508174 0.28529412
 0.30769231 0.29776848 0.30267857 0.28911835]"
1.5,0.35000000000000003,[1.128 1.496 0.932 1.327 1.262 1.487 0.913 1.391 2.287 2.031],[2.45 3.6  2.   3.05 2.9  3.25 2.55 2.95 4.65 4.5 ],[1.  2.  1.  1.  1.5 2.  1.  1.  2.5 3.5],"[1.58264517 2.2974989  1.14211589 1.93654504 1.91598725 2.0747106
 1.39519017 1.990032   3.52049972 3.12201485]",[1.   1.   1.   1.   1.   1.25 0.5  1.   1.25 2.  ],"[0.47107291 0.7971571  0.22961589 0.60509972 0.59682221 0.61904654
 0.44103978 0.61261501 1.2393962  1.09342598]",[0.    0.    0.    0.    0.    0.25  0.    0.    0.25  0.375],"[0.35110974 0.34499161 0.35263158 0.34850299 0.35409281 0.34366197
 0.34106802 0.35429922 0.35151132 0.34899485]"
1.5,0.4,[1.341 1.826 1.493 1.261 1.847 1.896 0.885 1.283 1.149 1.21 ],[3.15 3.95 2.8  2.55 3.8  3.9  2.1  2.65 2.95 2.85],[2.  2.5 2.  1.  3.5 2.  1.  1.5 2.5 1. ],"[2.02088218 2.78021318 1.92563125 1.71955407 2.62579127 2.74913008
 1.14466854 1.76484244 1.62454985 1.78481224]",[1.     1.5625 1.125  1.     1.75   1.625  1.     1.     1.25   1.    ],"[0.64611412 0.92536699 0.43695938 0.4505111  0.77637721 0.8708708
 0.25482479 0.47830069 0.4347061  0.54145286]",[0.     0.25   0.     0.     0.5625 0.125  0.     0.     0.25   0.    ],"[0.40029442 0.39302847 0.40570523 0.39883991 0.38676149 0.40442157
 0.3989899  0.40267706 0.42       0.4134349 ]"
1.5,0.45,[1.467 1.259 1.196 1.493 1.781 1.955 1.721 1.562 1.883 1.42 ],[2.9  2.3  2.35 2.85 3.4  3.7  3.65 3.   3.9  3.05],[2. 2. 2. 2. 1. 3. 3. 1. 2. 2.],"[1.95055528 1.55866244 1.48979167 1.87869487 2.48128836 2.6830872
 2.47591812 2.18103102 2.67266242 2.01487321]","[1.      1.25    1.25    1.40625 1.      2.125   1.40625 1.      2.
 1.     ]","[0.51580186 0.29323276 0.29604167 0.41853862 0.73525565 0.71882939
 0.72738296 0.59826735 0.76192024 0.5330861 ]","[0.      0.      0.25    0.125   0.      0.375   0.34375 0.      0.25
 0.     ]","[0.45053129 0.40838509 0.4796748  0.44685039 0.44904621 0.45955882
 0.45118765 0.45090205 0.45268867 0.4450239 ]"
1.6,0.05,[0.305 0.325 0.326 0.29  0.191 0.306 0.258 0.318 0.314 0.171],[3.75 3.4  3.1  3.3  2.7  2.85 2.6  3.25 2.4  2.2 ],[2.5 1.  1.  2.5 1.  2.  1.  1.5 1.  1.5],"[1.16215038 1.30576697 1.22036437 0.86459552 0.8127952  0.67016742
 0.74233989 1.13836844 0.84697637 0.37415427]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.86644726 0.98953162 0.88253478 0.56938068 0.63294901 0.35981586
 0.48496684 0.81663993 0.50345831 0.19602927]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04554725 0.04947607 0.05074827 0.05140187 0.04793637 0.03596491
 0.05454545 0.04823529 0.04943588 0.04716981]"
