gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.28  0.273 0.298 0.349 0.13  0.282 0.254 0.249 0.334 0.37 ],[2.1 2.7 3.3 3.5 2.1 4.1 2.6 2.8 3.2 3.5],[1.  1.5 3.  2.  2.  2.  1.  2.  2.  2. ],"[0.69562095 0.74294077 0.8762748  1.30578073 0.20328125 1.57272236
 0.81016435 0.58473783 0.93101163 1.10031532]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.4229769  0.47067515 0.58682167 0.95413278 0.07828125 1.29419758
 0.5531331  0.3263394  0.61211514 0.77668251]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04757576 0.0524055  0.04942966 0.04834227 0.03164557 0.04940653
 0.05706215 0.04359673 0.04615038 0.04846449]"
1.5,0.1,[0.6   0.823 0.825 0.528 0.679 0.434 0.822 0.395 0.422 0.591],[3.3  3.95 3.9  2.7  3.75 2.9  4.7  2.8  3.1  3.85],[1.5 2.  2.  1.  2.  2.  3.5 2.  3.  2.5],"[1.54846    1.9773096  1.84319311 1.09579611 1.83207562 1.09246132
 2.24706646 0.99847726 0.90356168 1.7391407 ]","[0.5     1.21875 1.09375 0.      0.5     0.      1.09375 0.      0.
 1.125  ]","[0.91359672 1.1995325  1.03070531 0.59813986 1.15312054 0.66503213
 1.46563336 0.58475656 0.5058566  1.10929145]",[0.    0.25  0.    0.    0.    0.    0.25  0.    0.    0.125],"[0.10162095 0.09925606 0.09882006 0.10816777 0.09964315 0.09726086
 0.10037114 0.09872029 0.09784644 0.09879887]"
1.5,0.15000000000000002,[1.207 0.415 0.844 0.657 0.836 0.836 0.574 0.674 0.703 0.914],[4.55 1.7  3.2  2.7  2.65 3.3  1.9  3.1  2.25 3.9 ],[4.  1.  1.  2.  3.  1.  2.  2.5 1.  2. ],"[2.50276863 0.62935003 1.7221487  1.10967995 1.18154142 1.71306127
 0.6453125  1.21015864 1.04067649 2.21123716]","[1.98697917 0.         0.         0.5        1.25       1.
 0.         1.21875    1.         0.5       ]","[1.29190437 0.18560003 0.92191067 0.49405495 0.37529142 0.87325414
 0.0828125  0.51172114 0.35473899 1.28230649]","[0.73046875 0.         0.         0.         0.25       0.
 0.         0.25       0.         0.        ]","[0.15479592 0.14150943 0.15031006 0.135      0.17407407 0.15052608
 0.19387755 0.14642857 0.17857143 0.14971292]"
1.5,0.2,[0.884 0.342 1.318 0.743 0.739 1.122 0.674 0.539 1.034 0.928],[3.65 1.85 3.3  2.7  2.3  3.55 1.8  1.6  3.25 3.15],[1.5 1.  1.  2.  1.  2.  1.  1.  1.5 1.5],"[1.86336271 0.57088232 2.31636733 1.24787708 1.18633079 2.05521623
 0.83423177 0.71875    1.9169507  1.70592946]",[0.    0.    1.    0.5   0.5   1.125 0.    0.5   1.    1.   ],"[0.96360685 0.25056982 0.95788039 0.51252552 0.42773704 0.96704484
 0.16860677 0.11875    0.81963625 0.80400074]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.20063879 0.18839201 0.2003256  0.19982847 0.20536829 0.19737354
 0.2173913  0.2        0.20733579 0.19630872]"
1.5,0.25,[1.115 1.807 0.915 1.309 1.691 0.746 1.443 0.85  1.491 1.4  ],[2.55 4.55 2.6  3.35 4.35 1.9  3.9  2.85 4.3  3.6 ],[1.  3.  1.5 2.  2.  1.5 1.5 2.  2.  1. ],"[1.51991652 3.08901123 1.33124589 2.04724804 2.9523329  0.93789062
 2.53056883 1.37536342 2.74458424 2.28901787]","[1.      1.40625 0.5     1.25    1.125   1.      1.125   1.125   1.125
 1.     ]","[0.42968214 1.30015625 0.43827714 0.73650586 1.28116591 0.20039062
 1.11452269 0.55505092 1.17656361 0.9215374 ]","[0.      0.28125 0.      0.25    0.125   0.      0.125   0.125   0.125
 0.     ]","[0.25247525 0.25219846 0.27591463 0.24921136 0.2514904  0.25892857
 0.25110353 0.21851852 0.24986203 0.25208945]"
1.5,0.3,[1.401 1.282 1.999 1.059 1.661 1.554 1.042 1.009 0.772 0.951],[3.45 3.1  4.35 2.4  3.7  3.15 2.6  2.45 2.2  2.35],[2.5 1.  2.5 1.5 1.5 1.  1.  2.  2.  1. ],"[2.11983826 2.03799233 3.0360869  1.46023632 2.59624246 2.27321306
 1.54287132 1.31283017 1.06465402 1.33427573]","[1.125   1.      1.96875 1.      1.125   1.      1.      1.      1.
 0.5    ]","[0.72926209 0.77233071 1.1135283  0.36961132 0.90936502 0.78289323
 0.47646507 0.34408017 0.27090402 0.42228842]","[0.125   0.      0.46875 0.      0.125   0.      0.      0.      0.
 0.     ]","[0.30524554 0.29649833 0.30284418 0.31818182 0.29664915 0.29668305
 0.30267966 0.25641026 0.2628866  0.29587925]"
1.5,0.35000000000000003,[1.23  1.311 1.289 1.348 1.294 1.64  1.574 1.7   2.095 1.103],[2.75 3.15 2.8  3.05 2.9  3.5  3.2  3.75 4.5  2.  ],[2.  1.  1.  2.  1.5 1.5 2.5 2.  2.  1. ],"[1.63911117 2.05034588 1.86373176 1.93476768 1.96189113 2.43889583
 2.12027045 2.54729555 3.2609474  1.3187458 ]","[1.      1.      1.      1.      1.      1.      1.40625 1.125   1.25
 1.     ]","[0.43832992 0.69785565 0.54478645 0.61632285 0.60222316 0.82048763
 0.57466498 0.85873354 1.20077894 0.2218708 ]",[0.    0.    0.    0.    0.    0.    0.125 0.125 0.125 0.   ],"[0.36124402 0.3528114  0.3540795  0.3539549  0.3524121  0.35188576
 0.36574451 0.34785648 0.35222107 0.37784091]"
1.5,0.4,[1.035 1.524 2.024 1.388 0.888 1.404 1.788 1.492 1.236 1.099],[2.4  3.   4.45 3.25 1.65 2.85 3.6  2.95 2.3  2.2 ],[1.  2.  2.5 2.  1.  1.  2.  2.  1.  1. ],"[1.41331276 2.07457884 3.09705716 1.95663327 1.02702458 1.97159762
 2.58415046 2.07296812 1.62586247 1.45786433]",[0.5   1.    1.125 1.125 1.    1.    1.125 1.    1.    1.   ],"[0.39278053 0.57017211 1.07909757 0.5900317  0.12780583 0.52755466
 0.81489081 0.55329038 0.33933903 0.32837215]",[0.    0.    0.125 0.    0.    0.    0.    0.    0.    0.   ],"[0.40027852 0.40578522 0.39483377 0.39376771 0.41304348 0.40506046
 0.39912851 0.39387376 0.41726619 0.40052481]"
1.5,0.45,[1.172 1.551 1.456 1.772 1.677 1.325 1.331 1.674 1.889 0.955],[1.9  3.1  2.95 3.85 3.15 2.6  2.85 3.6  3.4  2.4 ],[1.  2.  1.  2.  1.5 2.  1.5 1.  2.  1. ],"[1.34166667 2.11565065 2.08779185 2.62463573 2.34044342 1.68778971
 1.87739239 2.54744282 2.57460574 1.38655316]",[1.    1.125 1.    1.    1.    1.25  1.125 1.    1.    0.   ],"[0.17916667 0.5857068  0.61760142 0.82103466 0.6336441  0.37841471
 0.50567609 0.79335347 0.68636111 0.41310345]",[0.    0.125 0.    0.    0.    0.25  0.    0.    0.    0.   ],"[0.5        0.45434298 0.45150555 0.44318966 0.4452862  0.44339623
 0.45025451 0.45216758 0.45079922 0.45745429]"
1.6,0.05,[0.227 0.273 0.46  0.163 0.26  0.294 0.21  0.215 0.363 0.37 ],[2.6  2.25 4.2  2.4  1.95 2.35 1.85 3.25 3.8  3.35],[1.  1.  1.  1.  1.  1.5 1.  1.5 2.  2. ],"[0.72771557 0.62816363 1.92503037 0.60411446 0.48872099 0.70940538
 0.324375   0.94203393 1.25445012 1.20947297]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.47526195 0.35042925 1.45280137 0.4586921  0.25200224 0.39465929
 0.136875   0.69750268 0.89879826 0.86533234]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05133793 0.05730659 0.05203522 0.04675573 0.07096774 0.0537037
 0.05633803 0.04072581 0.04980139 0.05195029]"
