gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.364 0.179 0.358 0.141 0.386 0.181 0.286 0.164 0.32  0.191],[3.3  2.9  3.4  2.45 2.85 2.75 1.95 2.65 3.25 3.55],[1.  2.  2.  1.5 2.  1.  1.5 1.  3.  2. ],"[1.24601935 0.64518187 1.20994109 0.48087363 0.99410912 0.87121981
 0.44540179 0.54616007 0.92755745 1.08117949]",[0.5 0.  0.  0.  0.  0.  0.  0.  0.  0. ],"[0.84162482 0.47203734 0.88012847 0.33712363 0.61917931 0.70979403
 0.16415179 0.39362101 0.59357307 0.87615935]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05366876 0.05124224 0.05166974 0.04482759 0.05105506 0.05250597
 0.07692308 0.04945055 0.05162242 0.04907827]"
1.5,0.1,[0.321 0.469 0.622 0.462 0.442 0.4   0.195 0.664 0.57  0.643],[2.25 2.3  3.1  2.2  2.65 2.4  2.3  3.85 4.   3.45],[1.  1.  2.  2.  2.  2.  1.5 1.  2.5 1.5],"[0.67900338 0.78988999 1.29941353 0.70653463 0.89701023 0.6479062
 0.48680238 1.89373647 1.77101644 1.60783534]",[0.  0.5 0.5 0.  0.  0.  0.  0.  0.  1. ],"[0.35517525 0.33520249 0.67502388 0.23934713 0.48582859 0.2572812
 0.27586488 1.22525503 1.20659383 0.91501308]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10485269 0.09359606 0.10002352 0.10619469 0.10131641 0.09121622
 0.08333333 0.10063181 0.10085425 0.10464481]"
1.5,0.15000000000000002,[1.032 0.942 0.8   0.529 0.716 0.935 0.997 0.84  0.449 0.828],[4.15 3.55 3.25 1.75 2.55 4.05 3.   2.85 1.45 2.6 ],[2.5 1.  1.5 1.  1.  2.  1.  2.  1.  1. ],"[2.31408799 1.98166062 1.6768124  0.65078125 1.30787066 2.20203909
 1.78956484 1.46664289 0.50104167 1.44685282]",[1.25 1.   0.5  0.5  0.   1.   1.   1.   0.   1.  ],"[1.23376573 1.06051805 0.88684658 0.12578125 0.6296358  1.2496343
 0.81672548 0.642534   0.07604167 0.62317118]",[0.375 0.    0.    0.    0.    0.    0.    0.    0.    0.   ],"[0.15257353 0.15373856 0.14539303 0.16304348 0.15105119 0.14604125
 0.15005626 0.15887078 0.17142857 0.1506368 ]"
1.5,0.2,[1.039 1.004 0.839 0.765 0.743 0.584 0.813 0.973 1.495 1.123],[3.8  3.2  2.45 2.25 3.05 2.4  3.1  3.05 4.4  3.65],[1.5 3.  2.  1.  2.  1.  2.  2.  2.5 1. ],"[2.16181582 1.61136045 1.27261711 1.1455053  1.36654889 1.09002534
 1.38717177 1.6551699  2.85167049 2.21615052]",[0.5  1.25 1.25 0.5  0.5  0.   1.   1.   1.25 1.  ],"[1.10124453 0.61136045 0.39937493 0.38124749 0.63191754 0.52181245
 0.58092177 0.67371238 1.35933651 1.11658997]",[0.    0.25  0.25  0.    0.    0.    0.    0.    0.375 0.   ],"[0.20352957 0.21694215 0.1918239  0.2        0.19656713 0.20588235
 0.18624642 0.19261465 0.20072456 0.20410431]"
1.5,0.25,[0.98  1.374 0.703 0.952 1.391 0.984 0.811 1.415 0.97  0.631],[2.55 3.65 1.8  2.15 2.7  3.2  2.3  3.2  2.4  2.3 ],[2.  2.  1.  1.  2.  2.  1.5 1.5 1.  1. ],"[1.38259195 2.3787587  0.87963852 1.30896709 1.77772135 1.66467062
 1.14189407 2.18804043 1.42658612 1.08269296]",[1.125 1.25  1.    1.    1.125 1.25  0.5   1.    1.    0.5  ],"[0.42419352 0.9780751  0.15776352 0.34373271 0.44022135 0.67142111
 0.33544876 0.78374355 0.4467033  0.42898203]",[0.125 0.25  0.    0.    0.    0.125 0.    0.    0.    0.   ],"[0.24438687 0.24223363 0.26056338 0.27864583 0.32275132 0.24056272
 0.23943662 0.25424208 0.25341176 0.21240106]"
1.5,0.3,[2.27  1.204 1.11  1.311 0.684 1.033 1.288 1.604 1.032 1.407],[5.55 2.75 2.25 2.8  2.1  2.55 3.1  3.95 2.7  3.3 ],[4.  2.  1.  1.  1.  1.  1.  2.  1.5 1.5],"[3.9121746  1.73982619 1.55552249 1.82175314 0.96763424 1.63331088
 1.97334597 2.6827518  1.52026809 2.1872323 ]","[1.91666667 1.25       1.         1.         0.         1.
 1.         1.         1.         1.        ]","[1.62147636 0.51140822 0.41938968 0.54337179 0.27388424 0.55437717
 0.66611941 1.04023471 0.49048294 0.75329676]","[0.57291667 0.125      0.         0.         0.         0.
 0.         0.         0.         0.        ]","[0.30385333 0.29995385 0.29566004 0.29884532 0.3        0.29623474
 0.30264496 0.29763    0.29095023 0.30477855]"
1.5,0.35000000000000003,[0.964 1.332 2.07  1.016 1.17  1.045 1.06  1.677 1.793 1.378],[2.7  3.2  4.3  2.35 2.75 2.15 2.75 3.55 4.2  3.3 ],[1.  1.  2.5 1.  1.  1.  2.  2.  1.5 1. ],"[1.45828101 2.07654634 3.08126291 1.39695844 1.70815576 1.38429546
 1.52686743 2.43465529 2.89441585 2.26329175]",[0.    1.    1.25  1.    1.    1.    1.    1.25  1.125 1.   ],"[0.4924607  0.66180024 1.03623117 0.37742719 0.50307763 0.34718608
 0.44444555 0.76151076 1.07511654 0.7675398 ]",[0.    0.    0.25  0.    0.    0.    0.    0.25  0.125 0.   ],"[0.35532407 0.35370237 0.34728767 0.38207547 0.33700696 0.35208927
 0.3546798  0.34847775 0.35398729 0.35244432]"
1.5,0.4,[1.589 1.612 1.303 1.283 1.262 1.642 1.946 1.687 1.166 1.782],[3.7  3.4  2.8  2.65 2.7  3.55 3.95 3.6  2.3  4.05],[2.5 2.  1.  1.  1.5 2.  3.  1.5 1.  2. ],"[2.26682529 2.36211043 1.86209798 1.83760582 1.68695715 2.4357629
 2.77062172 2.55611202 1.57672648 2.80241382]","[1.40625 1.25    1.      1.      1.125   1.25    1.40625 1.      1.
 1.25   ]","[0.72419834 0.68563338 0.5682015  0.53742272 0.42543371 0.77173702
 0.87775063 0.85074703 0.3755546  0.95944202]","[0.28125 0.25    0.      0.      0.125   0.125   0.28125 0.      0.
 0.25   ]","[0.40122735 0.39767178 0.39393382 0.40015452 0.4137931  0.3973993
 0.40148504 0.39973032 0.39923773 0.40246458]"
1.5,0.45,[1.055 1.753 2.224 1.509 1.945 1.558 1.561 1.418 0.631 1.438],[2.15 3.45 4.45 2.95 3.9  3.15 3.4  2.8  1.55 3.35],[1.5 1.5 2.  1.  1.  2.  2.  1.  1.  1.5],"[1.22676239 2.46620532 3.3749371  2.0288098  2.86066381 2.10955702
 2.22157176 2.00328264 0.71953125 2.11239283]",[1.    1.    1.625 1.    1.    1.25  1.25  1.    1.    1.   ],"[0.23848114 0.69960376 1.09084286 0.54716918 0.9109934  0.57132459
 0.65550731 0.56915483 0.08203125 0.67025416]",[0.    0.    0.25  0.    0.    0.25  0.125 0.    0.    0.   ],"[0.425      0.44660194 0.44881932 0.44230769 0.44898609 0.44891872
 0.44477281 0.45278921 0.36111111 0.44691781]"
1.6,0.05,[0.219 0.195 0.178 0.362 0.391 0.216 0.464 0.386 0.238 0.154],[2.7  1.3  2.85 2.7  2.4  3.   3.35 4.45 2.   2.4 ],[1.  1.  2.  2.  1.5 2.  1.5 1.5 1.  1. ],"[0.78657838 0.225      0.71092808 0.8539007  0.86123702 0.76376716
 1.38468086 1.95373773 0.50304286 0.48588982]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.5727112  0.025      0.5211942  0.45683038 0.47393233 0.53954841
 0.94329902 1.58235407 0.26476161 0.31870232]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04968944 0.07407407 0.05190476 0.05564516 0.05072464 0.04915254
 0.04606526 0.05058569 0.05785124 0.05400697]"
1.6,0.1,[0.392 0.458 0.469 0.584 0.656 0.638 0.775 0.247 0.771 0.483],[2.   3.7  1.85 3.1  3.45 3.05 4.05 2.25 3.25 2.55],[2.  2.  1.  1.  1.5 2.  2.  1.  2.  1. ],"[0.56490327 1.55827161 0.8318338  1.42831497 1.69586405 1.36946159
 2.19236474 0.63059894 1.51123041 0.95092301]",[0.  0.  0.  0.  1.  0.5 1.  0.  1.  0. ],"[0.13990327 1.06984387 0.33837677 0.84248733 1.01836161 0.73234001
 1.41105065 0.38304034 0.77382807 0.46576676]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.1        0.09770252 0.09759036 0.10077676 0.10219653 0.10153748
 0.09633718 0.09732143 0.10655478 0.09569378]"
1.6,0.15000000000000002,[0.488 1.014 0.488 0.83  0.975 0.667 1.077 0.645 1.078 0.94 ],[1.6  4.75 1.95 3.75 3.85 3.3  3.95 2.05 3.55 3.3 ],[1.  4.5 1.  2.  3.  1.  1.  1.  2.  1.5],"[0.63645833 2.43566863 0.84511695 1.85470637 2.09803111 1.62745876
 2.55027049 0.89272879 2.08900222 1.93465315]","[0.5      1.859375 0.       0.5      1.25     0.       1.       0.5
 1.125    1.      ]","[0.13645833 1.40932585 0.34609352 1.02283991 1.09870555 0.94547634
 1.45800059 0.24272879 1.03768386 0.97276961]","[0.       0.921875 0.       0.       0.25     0.       0.       0.
 0.125    0.      ]","[0.14772727 0.15370181 0.1584507  0.15032832 0.14879827 0.14456438
 0.15175324 0.19117647 0.15212336 0.14674309]"
