gamma,bias,Derrida,avgK,medK,avgKe,medKe,avgKc,medKc,avgP
1.5,0.05,[0.217 0.334 0.247 0.262 0.1   0.205 0.366 0.254 0.195 0.365],[3.35 2.85 3.3  2.4  2.8  2.6  2.75 2.   2.45 3.75],[1.5 2.  2.  1.  1.5 1.  2.  1.  2.  2. ],"[1.03630719 0.90343902 0.99284938 0.69327702 0.69441684 0.54792184
 0.82205669 0.4296875  0.55632321 1.47955441]",[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0. ],"[0.8090611  0.54059722 0.75061916 0.46866764 0.5754166  0.35397653
 0.44666607 0.1734375  0.38161618 1.14141049]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.05073222 0.0519802  0.05082046 0.05663717 0.048726   0.06442577
 0.05241935 0.06081081 0.0487399  0.050458  ]"
1.5,0.1,[0.496 0.465 0.365 0.439 0.625 0.501 0.492 0.708 0.484 0.758],[2.8  2.9  2.4  2.95 4.1  2.65 3.15 3.95 3.8  3.65],[2.  1.5 1.5 2.  2.  1.5 1.  2.  2.  2. ],"[1.01479591 1.20701049 0.822553   1.05616423 1.85512897 1.0144172
 1.36794717 1.70873206 1.55907114 1.80324847]","[0.5     0.      0.      0.      0.625   0.      0.      1.09375 0.
 1.125  ]","[0.54526466 0.69986937 0.44705251 0.59019744 1.20697834 0.53215401
 0.85163858 1.01888831 1.05984018 1.05828998]",[0.    0.    0.    0.    0.125 0.    0.    0.125 0.    0.125],"[0.08430913 0.09567466 0.09257473 0.09723386 0.10210069 0.10264621
 0.09542411 0.10337553 0.10119448 0.10221388]"
1.5,0.15000000000000002,[0.256 0.568 0.815 0.399 0.946 1.063 0.671 0.802 0.629 1.042],[1.85 2.65 2.5  2.15 3.15 3.75 2.65 3.5  3.2  3.4 ],[1.  2.  1.  2.  1.  2.  1.5 2.  2.  2. ],"[0.48158296 0.97869229 1.33346106 0.71065798 1.78350224 2.1819622
 1.2197313  1.6798093  1.47605342 1.96407208]","[0.      1.      1.      0.      1.      1.      1.      1.21875 0.
 1.125  ]","[0.21595796 0.40056729 0.53364417 0.29893923 0.85440068 1.10173454
 0.5462938  0.84694798 0.81246699 0.90899396]",[0.   0.   0.   0.   0.   0.   0.   0.25 0.   0.  ],"[0.11764706 0.13215859 0.15531365 0.12443439 0.14770241 0.14910898
 0.1375     0.13904723 0.1524351  0.14313328]"
1.5,0.2,[1.102 0.784 0.886 0.79  1.039 0.897 0.792 1.215 0.725 0.958],[3.55 2.8  3.05 3.1  3.4  2.95 2.25 3.55 2.1  3.3 ],[2.  1.5 2.  2.  2.  1.  1.5 2.  1.  1. ],"[2.02303155 1.39880875 1.4453034  1.45568326 1.86239583 1.67539709
 1.15452478 2.30358735 1.04977493 1.93396124]",[1.25  0.    0.5   0.    1.    0.5   1.125 1.125 1.    0.   ],"[0.89396661 0.59397476 0.62538152 0.6843942  0.85260579 0.77909582
 0.35452478 1.02991791 0.29664993 0.96602911]",[0.25  0.    0.    0.    0.    0.    0.125 0.125 0.    0.   ],"[0.20289855 0.1973176  0.18632075 0.19033413 0.20366795 0.20264811
 0.18461538 0.19943616 0.21910112 0.19921991]"
1.5,0.25,[1.197 0.708 1.046 1.391 1.408 1.454 1.006 1.562 0.803 0.671],[3.05 2.05 2.9  3.8  3.85 4.   2.75 4.05 1.6  2.1 ],[1.5 1.  2.5 2.5 2.5 2.  1.  2.5 1.  1. ],"[1.84492725 0.9695487  1.54299918 2.25569824 2.35025558 2.5127879
 1.68367564 2.63827256 0.91744792 0.98817576]","[1.      0.5     1.      1.21875 1.40625 1.125   1.      1.25    1.
 0.     ]","[0.69160694 0.26720495 0.51643668 0.95503906 0.90635909 1.09603985
 0.6725825  1.09212998 0.10494792 0.3371992 ]",[0.     0.     0.     0.375  0.25   0.1875 0.     0.375  0.     0.    ],"[0.24556962 0.23282443 0.23014019 0.24601517 0.25780798 0.24326047
 0.25183192 0.24874414 0.27272727 0.25603865]"
1.5,0.3,[1.91  0.922 0.811 1.547 0.959 1.598 1.333 1.087 1.256 1.171],[4.65 2.65 2.15 3.1  2.65 3.65 2.8  2.75 2.65 2.95],[2.  2.  1.  1.5 1.5 2.  1.  1.  2.  1. ],"[3.22681543 1.34175223 1.12182959 2.2072753  1.46900072 2.42951351
 1.90596894 1.68933567 1.69562626 1.91547341]",[1.25 1.   1.   1.   0.   1.25 1.   0.5  1.25 1.  ],"[1.30072901 0.38472098 0.3095249  0.7154357  0.51372728 0.85695492
 0.54869355 0.57922825 0.41750126 0.72005715]",[0.25 0.   0.   0.   0.   0.25 0.   0.   0.25 0.  ],"[0.29938018 0.34254144 0.29748603 0.30425089 0.3046875  0.31950956
 0.30715137 0.29614895 0.29761905 0.2993168 ]"
1.5,0.35000000000000003,[1.771 1.711 1.452 1.37  1.821 2.232 0.896 1.29  1.227 1.154],[3.95 4.15 3.4  2.65 3.8  4.55 2.45 2.5  2.7  2.55],[2.  3.  2.  1.  2.  1.5 1.  1.  1.5 1. ],"[2.78212613 2.77949565 2.19296443 1.90611921 2.72881061 3.40977376
 1.33587611 1.70996748 1.63570667 1.67019651]",[1.25  1.25  1.125 1.    1.25  1.    1.    1.    1.    1.   ],"[0.99993619 0.99874614 0.73754451 0.52140241 0.91899615 1.26843465
 0.4091183  0.44424482 0.43258167 0.45205686]","[0.25    0.28125 0.125   0.      0.25    0.      0.      0.      0.
 0.     ]","[0.35205292 0.34562988 0.35203812 0.34924054 0.35334257 0.34919314
 0.32134831 0.34116755 0.33943966 0.34989304]"
1.5,0.4,[1.643 1.462 1.503 1.577 1.113 1.696 1.406 1.185 1.422 1.47 ],[3.55 2.9  2.9  3.05 2.35 3.15 2.6  2.6  2.9  2.7 ],[1.  2.5 1.  1.  2.  1.  2.  2.  2.  2. ],"[2.4807209  1.86527111 2.05792979 2.2010888  1.42272275 2.22232664
 1.76215979 1.61260975 1.96570337 1.84708724]","[1.       1.828125 1.       1.       1.       1.       1.       1.25
 1.125    1.125   ]","[0.82328072 0.43245861 0.57667979 0.64654779 0.320379   0.58560789
 0.3904801  0.38135975 0.54469507 0.42814193]",[0.    0.25  0.    0.    0.    0.    0.    0.25  0.125 0.125],"[0.39812283 0.41333333 0.390681   0.39178728 0.38285714 0.37694013
 0.38381201 0.42236025 0.39425745 0.40029326]"
1.5,0.45,[2.264 1.616 1.337 1.28  1.612 1.137 0.926 1.583 1.059 1.911],[4.1  3.1  2.55 2.55 3.6  2.5  2.05 3.4  2.55 3.4 ],[1.  1.  1.5 2.  1.  1.  1.  2.5 2.  2. ],"[3.25489495 2.20896508 1.79645702 1.60926332 2.5159658  1.50679483
 1.20098946 2.23447491 1.37114583 2.55705093]","[1.      1.      1.125   1.25    1.      0.5     1.      1.40625 1.125
 1.25   ]","[1.00145562 0.60251977 0.41462109 0.35379457 0.82801719 0.42554483
 0.27169258 0.64870831 0.29927083 0.68263687]",[0.    0.    0.    0.25  0.    0.    0.    0.25  0.125 0.25 ],"[0.45368949 0.45500506 0.46994536 0.45       0.44783642 0.47574627
 0.4557377  0.44649179 0.44715447 0.45165042]"
1.6,0.05,[0.195 0.313 0.086 0.319 0.35  0.333 0.397 0.144 0.298 0.252],[3.1  3.25 2.05 2.95 3.1  3.35 3.1  2.7  3.15 2.6 ],[1.5 1.  1.  2.  1.  2.  2.  1.  1.  1.5],"[0.9003469  1.24409515 0.27335291 0.82071836 1.22262399 1.0144077
 1.02307962 0.85598179 1.25359143 0.65504226]",[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0. ],"[0.71329856 0.9294223  0.20147791 0.51583555 0.87034128 0.6925327
 0.6273765  0.69405857 0.95976819 0.40972976]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04935065 0.04860726 0.04054054 0.05501931 0.05023585 0.0588685
 0.05850422 0.05102944 0.04928713 0.04779412]"
1.6,0.1,[0.861 0.564 0.538 0.223 0.428 0.641 0.461 0.626 0.334 0.273],[4.2  2.7  3.25 1.7  3.15 3.2  2.55 3.1  2.3  2.25],[2.5 1.  2.  1.  2.  1.5 1.  1.  1.  2. ],"[2.22329803 1.20224801 1.32746475 0.35485105 1.1558941  1.43822917
 0.97986793 1.54096059 0.76237541 0.52129596]",[1. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"[1.38199859 0.65215035 0.80676162 0.1509448  0.715794   0.77797527
 0.51575661 0.89645681 0.42179923 0.23516315]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10114325 0.09728978 0.09866667 0.08510638 0.10148912 0.09671254
 0.10256721 0.10153693 0.09721567 0.085     ]"
1.6,0.15000000000000002,[0.425 0.625 0.532 0.568 0.765 0.676 0.513 0.841 0.781 0.493],[2.2  2.8  2.5  2.65 3.3  2.65 2.3  3.6  3.65 2.05],[1.  1.5 2.  2.  1.5 2.  1.  2.5 2.  1. ],"[0.82123264 1.22965479 0.98078618 1.05839538 1.6207931  1.21726961
 0.93608273 1.78247039 1.71207164 0.73399273]","[0.      0.      0.      0.      0.5     1.      0.      1.09375 1.09375
 0.     ]","[0.38685764 0.62964258 0.44973149 0.477536   0.84418178 0.51121492
 0.3854968  0.91938446 0.90806773 0.25430523]",[0.    0.    0.    0.    0.    0.    0.    0.125 0.125 0.   ],"[0.13087248 0.14629005 0.14117092 0.16851441 0.15155172 0.14495114
 0.16570605 0.14705882 0.14623244 0.13076923]"
1.6,0.2,[0.5   1.309 0.84  1.123 1.233 0.81  1.42  0.5   0.982 0.773],[1.55 3.75 2.8  4.1  3.15 2.5  3.75 1.9  3.2  2.95],[1.  2.  2.5 2.  1.5 1.  2.  1.  1.  1. ],"[0.61848958 2.40031957 1.30508392 2.32722871 2.03962023 1.27914278
 2.50060902 0.85460152 1.88715206 1.54171475]",[0.    1.25  1.125 0.5   1.    1.    1.25  0.    1.    0.   ],"[0.12161458 1.08155736 0.44668548 1.20198762 0.80122912 0.46937716
 1.08908558 0.31397652 0.88560177 0.7609042 ]",[0.    0.25  0.125 0.    0.    0.    0.25  0.    0.    0.   ],"[0.23584906 0.19959046 0.18634064 0.19874598 0.20163378 0.20430108
 0.2011552  0.14935065 0.19516992 0.19820051]"
1.6,0.25,[1.061 1.105 1.388 0.717 1.081 0.72  0.729 1.003 0.697 1.336],[2.8  3.2  3.8  2.25 2.65 2.   2.15 2.55 2.15 3.5 ],[1.  1.  1.  2.  1.  1.  1.  1.  1.  1.5],"[1.65184129 1.99009469 2.42850378 0.99142271 1.61342513 0.96043806
 1.03816969 1.37446522 1.09969014 2.21798476]",[1.  0.5 0.5 1.  1.  1.  1.  1.  0.  1. ],"[0.6148784  0.88293832 1.08471716 0.29611021 0.5463475  0.22918806
 0.30301344 0.39946522 0.37750996 0.87017897]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.25351348 0.24763781 0.25172785 0.23809524 0.25221445 0.24698795
 0.20703125 0.25460123 0.24672171 0.25038476]"
1.6,0.3,[1.077 1.173 1.282 1.013 1.508 1.554 1.312 0.959 1.247 1.208],[2.6  2.9  3.05 2.75 3.65 4.05 3.7  1.8  2.55 3.05],[1.5 1.5 1.5 2.  2.  2.  2.  1.  1.5 1. ],"[1.56395319 1.77093318 1.97370951 1.5504894  2.37670481 2.51568571
 2.16036839 1.15481771 1.6920896  1.89071281]",[1.    1.    1.    1.125 1.    1.    1.125 1.    1.    1.   ],"[0.48016413 0.62811091 0.64870951 0.49287221 0.85379221 0.98363309
 0.85314182 0.17669271 0.42294897 0.711184  ]",[0.    0.    0.    0.    0.    0.    0.125 0.    0.    0.   ],"[0.29429612 0.30375909 0.29166667 0.29709035 0.30070628 0.2998309
 0.2953292  0.35185185 0.3037229  0.29676761]"
1.6,0.35000000000000003,[0.653 1.405 1.54  1.539 1.028 1.433 1.664 1.287 1.828 1.399],[1.7  3.05 3.1  3.3  2.5  3.   3.55 2.7  4.2  2.9 ],[1.  1.  1.5 2.  2.  1.5 1.5 2.  2.  1. ],"[0.83306362 2.02684768 2.20793791 2.2054039  1.42861071 1.97766009
 2.4746465  1.78106662 2.96400136 1.99208184]",[1.    1.    1.    1.125 1.25  1.    1.125 1.    1.25  1.   ],"[0.13931362 0.63363479 0.69564848 0.72096786 0.37157946 0.57248431
 0.80672658 0.46817599 1.08894032 0.59383965]",[0.    0.    0.    0.125 0.25  0.    0.125 0.    0.25  0.   ],"[0.32258065 0.3501249  0.3497493  0.35225931 0.34079602 0.35418522
 0.34597902 0.35920727 0.34427019 0.3459588 ]"
1.6,0.4,[1.498 1.389 0.831 1.014 1.306 1.316 0.959 1.761 1.924 1.542],[2.95 2.7  2.1  2.2  2.45 2.8  2.15 3.85 4.1  3.3 ],[1.  1.5 1.5 2.  1.  1.  1.  2.5 2.5 1.5],"[2.0211684  1.80805339 1.10128581 1.22564641 1.63114319 1.89192938
 1.28031266 2.69112243 2.90831068 2.18855951]",[1.     1.125  1.     1.     1.     1.     0.5    1.5625 1.25   1.    ],"[0.58444965 0.42055339 0.25831706 0.27174016 0.35379944 0.54275946
 0.33623307 0.91476745 0.95236586 0.69489496]",[0.     0.125  0.     0.     0.     0.     0.     0.3125 0.3125 0.    ],"[0.39167152 0.43069307 0.46186441 0.3885918  0.40508021 0.39843428
 0.39898009 0.39371629 0.39833912 0.40153329]"
1.6,0.45,[1.619 1.433 1.092 1.408 1.612 1.33  0.881 1.574 1.308 1.449],[3.15 2.8  2.3  3.1  3.25 2.6  1.75 3.1  2.5  2.55],[2.  2.  1.  1.5 2.  1.  1.  2.  1.  1. ],"[2.12488334 1.87249219 1.41038327 2.02339427 2.23151125 1.78683906
 1.02432617 2.09475543 1.7627417  1.86416344]",[1.25  1.25  1.    1.    1.125 1.    1.    1.125 1.    1.   ],"[0.57861869 0.42952344 0.36151852 0.60655467 0.66309084 0.48460517
 0.16182617 0.52971637 0.45351319 0.40185875]",[0.25  0.25  0.    0.    0.125 0.    0.    0.125 0.    0.   ],"[0.454393   0.4551495  0.4550521  0.45265016 0.44994618 0.44570487
 0.48421053 0.45701169 0.45080501 0.45680147]"
1.7000000000000002,0.05,[0.201 0.058 0.227 0.314 0.313 0.197 0.278 0.199 0.361 0.291],[2.45 2.05 2.2  3.4  2.95 2.75 3.6  2.1  2.8  2.65],[1.  2.  1.  1.  1.  1.5 1.5 2.  1.  1. ],"[0.79125302 0.11875    0.7130238  1.25249026 0.94205933 0.69533901
 1.27024678 0.39906574 1.00131522 0.94014661]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.60637753 0.053125   0.49516186 0.96233828 0.61627808 0.4967062
 1.01375264 0.18422199 0.64518729 0.63931653]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04892254 0.01515152 0.04980213 0.05160869 0.05593804 0.05288462
 0.04964975 0.05325444 0.05281775 0.05445545]"
1.7000000000000002,0.1,[0.561 0.268 0.512 0.246 0.437 0.352 0.392 0.523 0.47  0.311],[2.6  2.15 2.65 1.9  2.35 1.65 1.8  2.75 2.75 2.2 ],[2. 1. 1. 1. 2. 1. 1. 2. 2. 1.],"[1.10662228 0.52277835 1.15903977 0.53758733 0.74312438 0.48333333
 0.62216766 1.10510008 0.93684942 0.576875  ]",[0.5 0.  0.  0.  0.5 0.  0.  0.5 0.  0. ],"[0.5264587  0.2563721  0.61478928 0.28797796 0.27359313 0.09583333
 0.21591766 0.53884031 0.43763067 0.2425    ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.10326215 0.0920398  0.10024082 0.09432234 0.09920635 0.16666667
 0.12318841 0.0966421  0.10065466 0.0862069 ]"
1.7000000000000002,0.15000000000000002,[0.418 0.635 1.178 0.45  0.224 0.532 0.688 0.476 1.02  0.407],[1.9  3.15 4.4  1.75 1.4  2.5  2.15 2.25 3.8  1.85],[1.  2.  2.5 1.  1.  1.  1.  1.  1.5 1. ],"[0.74734671 1.33854656 2.61287669 0.57273438 0.278125   1.00352523
 1.04939755 0.96096698 2.25200513 0.70768824]","[0.      0.      1.21875 0.      0.      0.      0.5     0.      1.
 0.     ]","[0.34500296 0.73673992 1.39867686 0.14773438 0.053125   0.41368148
 0.3548663  0.48088885 1.23913892 0.30456324]",[0.    0.    0.125 0.    0.    0.    0.    0.    0.    0.   ],"[0.1506256  0.14237715 0.15137054 0.14705882 0.125      0.13688213
 0.13948498 0.14814815 0.15074493 0.14440433]"
1.7000000000000002,0.2,[0.641 0.974 0.627 0.333 1.148 1.494 0.681 0.715 0.701 0.454],[1.95 3.15 1.95 1.6  3.3  4.1  2.55 2.55 2.7  1.85],[1.  1.5 1.  1.  2.  2.  1.  1.  1.  1. ],"[0.93283713 1.79131253 0.86053385 0.45989397 1.86343876 2.6869076
 1.27926848 1.25022201 1.25860504 0.60627604]","[0.      1.09375 0.5     0.      1.25    1.25    0.      0.      0.
 0.     ]","[0.29118673 0.79585354 0.21678385 0.12239397 0.71295048 1.24265101
 0.60277922 0.56736068 0.55594391 0.18440104]",[0.    0.125 0.    0.    0.    0.25  0.    0.    0.    0.   ],"[0.18755935 0.19276557 0.22839506 0.13114754 0.18959888 0.19957402
 0.20128351 0.20095969 0.19747135 0.13709677]"
1.7000000000000002,0.25,[0.85  1.136 0.751 1.22  0.934 1.308 0.907 1.159 0.774 1.458],[2.3  3.25 2.25 3.2  2.65 3.2  2.45 3.1  2.1  3.4 ],[1.  1.  1.  1.  1.  2.  1.5 1.  1.  2. ],"[1.3475568  1.95734292 1.09265174 2.01106102 1.52101642 2.09714229
 1.30066555 1.9054483  1.1321759  2.25510214]",[0.   1.   1.   1.   1.   1.25 1.   1.   0.5  1.25],"[0.51013004 0.80896645 0.31296424 0.80799706 0.58434649 0.78063839
 0.4014468  0.7420816  0.34643372 0.80373495]",[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.125],"[0.2524175  0.25335038 0.25956284 0.24393146 0.2368231  0.25265829
 0.265625   0.25023878 0.24275362 0.25384751]"
1.7000000000000002,0.3,[1.154 1.331 1.238 1.333 0.574 0.922 1.3   1.743 1.228 1.204],[2.35 3.1  2.25 3.4  1.35 2.35 3.2  4.15 2.8  2.75],[1.  2.  2.  2.  1.  1.  1.  2.5 1.  1. ],"[1.51993903 1.91282059 1.51810872 2.21078423 0.65       1.3982005
 2.03898823 2.75959643 1.81657022 1.78994431]",[1.     1.125  1.125  1.25   1.     1.     1.     1.5625 1.     1.    ],"[0.38322028 0.61384598 0.28763997 0.83008355 0.0875     0.46127423
 0.73672993 1.09290026 0.58127969 0.61962571]",[0.     0.125  0.     0.25   0.     0.     0.     0.3125 0.     0.    ],"[0.342723   0.29957806 0.33070866 0.29499302 0.25757576 0.30207953
 0.29997717 0.30235174 0.3011008  0.30715929]"
1.7000000000000002,0.35000000000000003,[0.727 0.772 1.167 1.398 0.91  1.356 1.087 0.976 1.574 1.017],[1.95 1.95 2.25 2.9  1.95 3.   2.45 2.25 3.6  2.35],[1.  1.  1.  1.  1.  1.  1.  1.  2.  1.5],"[0.88876116 0.96053385 1.48908724 1.94566817 1.12539063 2.01344203
 1.52068968 1.31454055 2.36017083 1.40615053]",[0.5 1.  1.  1.  1.  1.  1.  1.  1.  1. ],"[0.18251116 0.22615885 0.34143099 0.55958418 0.19414063 0.67174281
 0.43958617 0.30829055 0.76633538 0.3071271 ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.39634146 0.30666667 0.3349359  0.3488628  0.41803279 0.34957189
 0.34886189 0.35217391 0.34989796 0.36137441]"
1.7000000000000002,0.4,[1.575 1.427 1.099 1.204 1.093 1.886 1.481 1.327 1.281 1.166],[3.25 3.   2.15 2.45 2.   3.75 2.9  2.6  2.7  2.6 ],[1.  2.  1.  1.  1.  2.  2.  1.  2.  1.5],"[2.25070414 1.8652168  1.44979999 1.5612163  1.24142598 2.64096034
 1.97464824 1.79983743 1.72362026 1.7146132 ]",[1.    1.25  1.    1.    1.    1.125 1.    1.    1.125 1.   ],"[0.70988383 0.49426954 0.32573993 0.36883348 0.17814473 0.83744472
 0.51644511 0.50019143 0.40408901 0.44879289]",[0.    0.    0.    0.    0.    0.125 0.    0.    0.125 0.   ],"[0.39700193 0.41270431 0.39632673 0.41777188 0.36283186 0.39683258
 0.41309824 0.39588101 0.41513761 0.39469453]"
1.7000000000000002,0.45,[1.377 1.637 1.288 1.236 1.296 1.37  1.569 1.144 1.052 1.534],[2.95 3.45 2.5  2.2  2.7  2.45 3.1  2.45 2.1  3.35],[1.  2.  1.  1.  1.5 1.5 1.5 1.  1.  2. ],"[1.99962111 2.35523532 1.65386338 1.53660559 1.75537895 1.67938802
 2.17410151 1.62115828 1.36176142 2.18033287]",[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],"[0.60269728 0.71802829 0.43552842 0.30789465 0.4714312  0.33876302
 0.59187495 0.46383406 0.28500361 0.65670006]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.45005214 0.44517263 0.45140187 0.46428571 0.45064225 0.42857143
 0.45953237 0.4624     0.45049505 0.45373408]"
1.8000000000000003,0.05,[0.433 0.152 0.244 0.202 0.243 0.282 0.363 0.283 0.191 0.136],[2.95 1.95 2.75 2.45 2.   2.6  3.05 2.25 2.85 2.  ],[2.  1.  1.  1.5 1.  1.5 1.  2.  2.  1. ],"[1.08002479 0.34329999 0.89383045 0.49390625 0.50983933 0.6242195
 1.17688421 0.49693389 0.73317404 0.25265625]",[0.5 0.  0.  0.  0.  0.  0.  0.  0.  0. ],"[0.64412392 0.18236249 0.66515614 0.30015625 0.25593308 0.33183668
 0.83337835 0.25474639 0.52589864 0.10890625]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.04952858 0.03636364 0.05295883 0.04615385 0.06313993 0.05564516
 0.04979253 0.05426357 0.0529462  0.03246753]"
